person_id,age_2024,n_observations_2022,n_sources_2022,evidence_sources_2022,evidence_source_rows_2022,level_min_2022,level_max_2022,same_year_status_2022,same_year_decision_reason_2022,n_observations_2024,n_sources_2024,evidence_sources_2024,evidence_source_rows_2024,level_min_2024,level_max_2024,same_year_status_2024,same_year_decision_reason_2024,has_2022_evidence,has_2024_evidence,same_year_conflict_2024,attainment_status,attainment_level_min,attainment_level_max,decision_reason
P025604,46,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9394,4,6,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,6,initial_observation
P025606,41,,,,,,,,,1,1,mikrozensus_like_2024,mikrozensus_like_2024:403,1,1,accepted,single_observation,FALSE,TRUE,FALSE,accepted,1,1,initial_observation
P025607,73,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025608,19,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025611,39,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9395,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P025613,35,1,1,zensus_like_2022,zensus_like_2022:3107,3,3,accepted,single_observation,,,,,,,,,TRUE,FALSE,FALSE,accepted,3,3,carry_forward
P025614,32,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9396,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P025615,36,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025616,65,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025617,56,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9397,1,1,accepted,single_observation,FALSE,TRUE,FALSE,accepted,1,1,initial_observation
P025619,27,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9398,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P025620,45,1,1,zensus_like_2022,zensus_like_2022:1788,3,3,accepted,single_observation,,,,,,,,,TRUE,FALSE,FALSE,accepted,3,3,carry_forward
P025621,20,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9399,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P025622,47,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025624,69,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025625,40,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9400,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P025626,52,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9401,4,6,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,6,initial_observation
P025627,73,,,,,,,,,1,1,mikrozensus_like_2024,mikrozensus_like_2024:785,3,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,3,3,initial_observation
P025628,69,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9402,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P025629,87,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025630,28,1,1,zensus_like_2022,zensus_like_2022:1461,1,1,accepted,single_observation,,,,,,,,,TRUE,FALSE,FALSE,accepted,1,1,carry_forward
P025631,23,1,1,zensus_like_2022,zensus_like_2022:5366,1,1,accepted,single_observation,1,1,ba_like_2024,ba_like_2024:9404,2,3,accepted,single_observation,TRUE,TRUE,FALSE,accepted,2,3,upward_progression
P025635,94,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025636,33,,,,,,,,,1,1,mikrozensus_like_2024,mikrozensus_like_2024:1899,3,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,3,3,initial_observation
P025637,62,1,1,zensus_like_2022,zensus_like_2022:5425,3,3,accepted,single_observation,,,,,,,,,TRUE,FALSE,FALSE,accepted,3,3,carry_forward
P025638,33,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9406,1,1,accepted,single_observation,FALSE,TRUE,FALSE,accepted,1,1,initial_observation
P025639,51,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025641,26,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9407,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P025642,19,1,1,zensus_like_2022,zensus_like_2022:2196,2,2,accepted,single_observation,1,1,ba_like_2024,ba_like_2024:9408,2,3,accepted,single_observation,TRUE,TRUE,FALSE,accepted,2,2,compatible_retained
P025643,63,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025644,26,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025645,41,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9409,4,6,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,6,initial_observation
P025646,39,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9410,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P025647,47,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9411,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P025648,41,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025649,23,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025650,31,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9412,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P025651,84,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025652,19,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025653,66,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025654,18,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025655,47,1,1,zensus_like_2022,zensus_like_2022:2334,4,4,accepted,single_observation,,,,,,,,,TRUE,FALSE,FALSE,accepted,4,4,carry_forward
P025656,74,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9413,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P025657,29,,,,,,,,,2,2,ba_like_2024|mikrozensus_like_2024,ba_like_2024:9414|mikrozensus_like_2024:1775,6,6,accepted,same_year_compatible,FALSE,TRUE,FALSE,accepted,6,6,initial_observation
P025658,20,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9415,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P025660,59,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9416,4,6,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,6,initial_observation
P025661,18,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025662,29,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025664,79,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025665,27,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025666,58,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025667,63,1,1,zensus_like_2022,zensus_like_2022:566,5,5,accepted,single_observation,1,1,ba_like_2024,ba_like_2024:9417,4,6,accepted,single_observation,TRUE,TRUE,FALSE,accepted,5,5,compatible_retained
P025668,31,1,1,zensus_like_2022,zensus_like_2022:1739,3,3,accepted,single_observation,1,1,ba_like_2024,ba_like_2024:9418,4,6,accepted,single_observation,TRUE,TRUE,FALSE,accepted,4,6,upward_progression
P025669,62,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025671,45,1,1,zensus_like_2022,zensus_like_2022:1801,4,4,accepted,single_observation,1,1,ba_like_2024,ba_like_2024:9419,4,6,accepted,single_observation,TRUE,TRUE,FALSE,accepted,4,4,compatible_retained
P025672,36,1,1,zensus_like_2022,zensus_like_2022:1242,2,2,accepted,single_observation,1,1,ba_like_2024,ba_like_2024:9420,2,3,accepted,single_observation,TRUE,TRUE,FALSE,accepted,2,2,compatible_retained
P025673,26,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9421,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P025674,37,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025677,33,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9422,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P025679,17,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025680,24,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9423,4,6,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,6,initial_observation
P025681,75,1,1,zensus_like_2022,zensus_like_2022:1932,5,5,accepted,single_observation,,,,,,,,,TRUE,FALSE,FALSE,accepted,5,5,carry_forward
P025683,45,1,1,zensus_like_2022,zensus_like_2022:3125,2,2,accepted,single_observation,,,,,,,,,TRUE,FALSE,FALSE,accepted,2,2,carry_forward
P025684,27,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025686,37,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025688,91,1,1,zensus_like_2022,zensus_like_2022:2441,3,3,accepted,single_observation,,,,,,,,,TRUE,FALSE,FALSE,accepted,3,3,carry_forward
P025689,35,,,,,,,,,2,2,ba_like_2024|mikrozensus_like_2024,ba_like_2024:9424|mikrozensus_like_2024:385,5,5,accepted,same_year_compatible,FALSE,TRUE,FALSE,accepted,5,5,initial_observation
P025690,23,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025691,28,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025692,34,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9425,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P025693,55,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9426,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P025694,46,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025696,35,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025697,16,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025698,43,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9427,4,6,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,6,initial_observation
P025699,38,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025700,40,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025702,26,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025703,46,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025704,36,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025705,63,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025706,43,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025707,29,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025708,36,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025712,92,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025713,54,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025714,36,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9428,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P025716,17,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025718,90,1,1,zensus_like_2022,zensus_like_2022:751,1,1,accepted,single_observation,,,,,,,,,TRUE,FALSE,FALSE,accepted,1,1,carry_forward
P025719,47,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9429,4,6,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,6,initial_observation
P025720,61,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9430,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P025721,38,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9431,4,6,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,6,initial_observation
P025722,71,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025723,23,,,,,,,,,1,1,mikrozensus_like_2024,mikrozensus_like_2024:1968,3,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,3,3,initial_observation
P025724,63,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9432,4,6,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,6,initial_observation
P025725,76,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025726,40,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025727,18,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9433,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P025728,83,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025729,39,1,1,zensus_like_2022,zensus_like_2022:1338,1,1,accepted,single_observation,1,1,ba_like_2024,ba_like_2024:9434,1,1,accepted,single_observation,TRUE,TRUE,FALSE,accepted,1,1,compatible_retained
P025730,15,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025731,23,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9435,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P025732,87,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025733,47,1,1,zensus_like_2022,zensus_like_2022:5220,3,3,accepted,single_observation,,,,,,,,,TRUE,FALSE,FALSE,accepted,3,3,carry_forward
P025734,36,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025735,17,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025736,59,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025737,32,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025738,57,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025739,57,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025740,96,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9436,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P025741,24,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025742,18,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9437,1,1,accepted,single_observation,FALSE,TRUE,FALSE,accepted,1,1,initial_observation
P025744,48,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025745,52,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9438,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P025750,17,1,1,zensus_like_2022,zensus_like_2022:3481,2,2,accepted,single_observation,,,,,,,,,TRUE,FALSE,FALSE,accepted,2,2,carry_forward
P025751,29,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025754,25,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9440,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P025755,38,1,1,zensus_like_2022,zensus_like_2022:6455,2,2,accepted,single_observation,1,1,ba_like_2024,ba_like_2024:9441,2,3,accepted,single_observation,TRUE,TRUE,FALSE,accepted,2,2,compatible_retained
P025756,49,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9442,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P025757,62,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9443,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P025758,29,1,1,zensus_like_2022,zensus_like_2022:6915,4,4,accepted,single_observation,1,1,ba_like_2024,ba_like_2024:9444,4,6,accepted,single_observation,TRUE,TRUE,FALSE,accepted,4,4,compatible_retained
P025761,33,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9445,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P025762,40,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9446,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P025765,35,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025766,28,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025767,50,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9447,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P025768,69,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025769,48,1,1,zensus_like_2022,zensus_like_2022:3346,5,5,accepted,single_observation,,,,,,,,,TRUE,FALSE,FALSE,accepted,5,5,carry_forward
P025770,74,1,1,zensus_like_2022,zensus_like_2022:3615,3,3,accepted,single_observation,,,,,,,,,TRUE,FALSE,FALSE,accepted,3,3,carry_forward
P025771,87,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025772,60,1,1,zensus_like_2022,zensus_like_2022:1166,2,2,accepted,single_observation,,,,,,,,,TRUE,FALSE,FALSE,accepted,2,2,carry_forward
P025773,15,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025774,52,1,1,zensus_like_2022,zensus_like_2022:6414,3,3,accepted,single_observation,1,1,ba_like_2024,ba_like_2024:9448,2,3,accepted,single_observation,TRUE,TRUE,FALSE,accepted,3,3,compatible_retained
P025775,37,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025776,75,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025777,41,1,1,zensus_like_2022,zensus_like_2022:590,4,4,accepted,single_observation,1,1,mikrozensus_like_2024,mikrozensus_like_2024:7,4,4,accepted,single_observation,TRUE,TRUE,FALSE,accepted,4,4,compatible_retained
P025778,46,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025780,24,1,1,zensus_like_2022,zensus_like_2022:678,2,2,accepted,single_observation,1,1,ba_like_2024,ba_like_2024:9449,2,3,accepted,single_observation,TRUE,TRUE,FALSE,accepted,2,2,compatible_retained
P025781,36,1,1,zensus_like_2022,zensus_like_2022:5984,2,2,accepted,single_observation,1,1,ba_like_2024,ba_like_2024:9450,2,3,accepted,single_observation,TRUE,TRUE,FALSE,accepted,2,2,compatible_retained
P025782,40,,,,,,,,,2,2,ba_like_2024|mikrozensus_like_2024,ba_like_2024:9451|mikrozensus_like_2024:2379,3,3,accepted,same_year_compatible,FALSE,TRUE,FALSE,accepted,3,3,initial_observation
P025783,39,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025784,68,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025785,28,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025786,89,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025788,27,,,,,,,,,2,2,ba_like_2024|mikrozensus_like_2024,ba_like_2024:9452|mikrozensus_like_2024:2734,5,5,accepted,same_year_compatible,FALSE,TRUE,FALSE,accepted,5,5,initial_observation
P025789,49,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025790,41,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9454,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P025791,60,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9455,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P025792,18,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9456,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P025794,47,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025795,38,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9457,4,6,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,6,initial_observation
P025796,90,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025797,50,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9458,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P025798,45,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9459,4,6,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,6,initial_observation
P025799,42,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9460,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P025801,36,1,1,zensus_like_2022,zensus_like_2022:4567,3,3,accepted,single_observation,1,1,ba_like_2024,ba_like_2024:9461,2,3,accepted,single_observation,TRUE,TRUE,FALSE,accepted,3,3,compatible_retained
P025802,26,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025804,51,1,1,zensus_like_2022,zensus_like_2022:6148,4,4,accepted,single_observation,1,1,ba_like_2024,ba_like_2024:9462,4,6,accepted,single_observation,TRUE,TRUE,FALSE,accepted,4,4,compatible_retained
P025805,22,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9463,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P025806,67,,,,,,,,,2,2,ba_like_2024|mikrozensus_like_2024,ba_like_2024:9464|mikrozensus_like_2024:3122,4,4,accepted,same_year_compatible,FALSE,TRUE,FALSE,accepted,4,4,initial_observation
P025811,23,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9465,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P025812,43,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9466,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P025814,59,1,1,zensus_like_2022,zensus_like_2022:6536,2,2,accepted,single_observation,1,1,ba_like_2024,ba_like_2024:9467,2,3,accepted,single_observation,TRUE,TRUE,FALSE,accepted,2,2,compatible_retained
P025815,54,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9468,4,6,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,6,initial_observation
P025816,24,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9469,4,6,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,6,initial_observation
P025817,94,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9470,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P025818,82,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025819,89,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025820,76,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025821,73,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025822,24,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025823,57,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9471,4,6,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,6,initial_observation
P025824,32,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025825,28,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9472,4,6,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,6,initial_observation
P025827,33,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9473,4,6,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,6,initial_observation
P025828,80,1,1,zensus_like_2022,zensus_like_2022:4114,2,2,accepted,single_observation,1,1,ba_like_2024,ba_like_2024:9474,2,3,accepted,single_observation,TRUE,TRUE,FALSE,accepted,2,2,compatible_retained
P025829,19,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025830,78,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025831,77,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025832,71,1,1,zensus_like_2022,zensus_like_2022:4980,2,2,accepted,single_observation,,,,,,,,,TRUE,FALSE,FALSE,accepted,2,2,carry_forward
P025834,81,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025836,64,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P025837,90,1,1,zensus_like_2022,zensus_like_2022:7537,1,1,accepted,single_observation,1,1,ba_like_2024,ba_like_2024:9475,1,1,accepted,single_observation,TRUE,TRUE,FALSE,accepted,1,1,compatible_retained
P025839,52,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9476,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P025840,35,,,,,,,,,1,1,ba_like_2024,ba_like_2024:9477,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P025841,75,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
