person_id,reference_year,n_observations,n_sources,evidence_sources,evidence_source_rows,level_min,level_max,same_year_status,same_year_decision_reason,age_2024
P029943,2024,1,1,ba_like_2024,ba_like_2024:10989,1,1,accepted,single_observation,21
P029947,2024,2,2,ba_like_2024|mikrozensus_like_2024,ba_like_2024:10990|mikrozensus_like_2024:2223,3,3,accepted,same_year_compatible,60
P029948,2024,2,2,ba_like_2024|mikrozensus_like_2024,ba_like_2024:10991|mikrozensus_like_2024:794,3,3,accepted,same_year_compatible,86
P029953,2024,1,1,ba_like_2024,ba_like_2024:10993,2,3,accepted,single_observation,84
P029960,2024,1,1,ba_like_2024,ba_like_2024:10994,2,3,accepted,single_observation,19
P029962,2024,2,2,ba_like_2024|mikrozensus_like_2024,ba_like_2024:10995|mikrozensus_like_2024:982,2,2,accepted,same_year_compatible,18
P029963,2024,1,1,ba_like_2024,ba_like_2024:10996,4,6,accepted,single_observation,36
P029964,2024,1,1,ba_like_2024,ba_like_2024:10997,2,3,accepted,single_observation,16
P029966,2024,1,1,ba_like_2024,ba_like_2024:10998,1,1,accepted,single_observation,18
P029967,2024,1,1,ba_like_2024,ba_like_2024:10999,2,3,accepted,single_observation,33
P029968,2022,1,1,zensus_like_2022,zensus_like_2022:330,6,6,accepted,single_observation,73
P029969,2022,1,1,zensus_like_2022,zensus_like_2022:7764,4,4,accepted,single_observation,37
P029969,2024,1,1,ba_like_2024,ba_like_2024:11000,4,6,accepted,single_observation,37
P029970,2022,1,1,zensus_like_2022,zensus_like_2022:281,2,2,accepted,single_observation,32
P029970,2024,2,2,ba_like_2024|mikrozensus_like_2024,ba_like_2024:11001|mikrozensus_like_2024:43,2,2,accepted,same_year_compatible,32
P029971,2024,1,1,ba_like_2024,ba_like_2024:11002,2,3,accepted,single_observation,18
P029973,2022,1,1,zensus_like_2022,zensus_like_2022:619,2,2,accepted,single_observation,60
P029976,2024,1,1,ba_like_2024,ba_like_2024:11003,4,6,accepted,single_observation,43
P029977,2024,1,1,ba_like_2024,ba_like_2024:11004,2,3,accepted,single_observation,25
P029978,2024,1,1,ba_like_2024,ba_like_2024:11005,2,3,accepted,single_observation,69
P029979,2022,1,1,zensus_like_2022,zensus_like_2022:4737,4,4,accepted,single_observation,70
P029979,2024,1,1,ba_like_2024,ba_like_2024:11006,4,6,accepted,single_observation,70
P029980,2024,1,1,ba_like_2024,ba_like_2024:11007,1,1,accepted,single_observation,36
P029981,2024,1,1,ba_like_2024,ba_like_2024:11008,2,3,accepted,single_observation,57
P029982,2024,1,1,ba_like_2024,ba_like_2024:11009,2,3,accepted,single_observation,34
P029988,2022,1,1,zensus_like_2022,zensus_like_2022:5038,2,2,accepted,single_observation,21
P029988,2024,1,1,ba_like_2024,ba_like_2024:11010,2,3,accepted,single_observation,21
P029992,2024,1,1,ba_like_2024,ba_like_2024:11011,2,3,accepted,single_observation,38
P029996,2024,1,1,mikrozensus_like_2024,mikrozensus_like_2024:2598,3,3,accepted,single_observation,56
P030001,2022,1,1,zensus_like_2022,zensus_like_2022:7985,5,5,accepted,single_observation,47
P030003,2024,2,2,ba_like_2024|mikrozensus_like_2024,ba_like_2024:11012|mikrozensus_like_2024:2908,3,3,accepted,same_year_compatible,23
P030008,2024,1,1,ba_like_2024,ba_like_2024:11013,2,3,accepted,single_observation,60
P030009,2024,1,1,ba_like_2024,ba_like_2024:11014,2,3,accepted,single_observation,38
P030013,2024,1,1,ba_like_2024,ba_like_2024:11015,1,1,accepted,single_observation,42
P030015,2022,1,1,zensus_like_2022,zensus_like_2022:7878,1,1,accepted,single_observation,33
P030016,2024,1,1,ba_like_2024,ba_like_2024:11016,2,3,accepted,single_observation,48
P030017,2024,1,1,ba_like_2024,ba_like_2024:11017,4,6,accepted,single_observation,55
P030019,2024,1,1,ba_like_2024,ba_like_2024:11018,2,3,accepted,single_observation,28
P030022,2024,1,1,ba_like_2024,ba_like_2024:11019,2,3,accepted,single_observation,18
P030025,2022,1,1,zensus_like_2022,zensus_like_2022:1351,2,2,accepted,single_observation,78
P030026,2024,1,1,ba_like_2024,ba_like_2024:11020,2,3,accepted,single_observation,18
P030027,2024,1,1,ba_like_2024,ba_like_2024:11021,2,3,accepted,single_observation,39
P030031,2024,1,1,ba_like_2024,ba_like_2024:11022,2,3,accepted,single_observation,27
P030033,2022,1,1,zensus_like_2022,zensus_like_2022:7250,2,2,accepted,single_observation,23
P030033,2024,1,1,ba_like_2024,ba_like_2024:11023,2,3,accepted,single_observation,23
P030035,2024,1,1,ba_like_2024,ba_like_2024:11024,4,6,accepted,single_observation,60
P030041,2024,1,1,ba_like_2024,ba_like_2024:11025,2,3,accepted,single_observation,49
P030046,2024,1,1,ba_like_2024,ba_like_2024:11026,4,6,accepted,single_observation,52
P030047,2024,1,1,ba_like_2024,ba_like_2024:11027,4,6,accepted,single_observation,45
P030049,2024,1,1,ba_like_2024,ba_like_2024:11028,4,6,accepted,single_observation,38
P030050,2024,1,1,ba_like_2024,ba_like_2024:11029,4,6,accepted,single_observation,40
P030052,2024,1,1,ba_like_2024,ba_like_2024:11030,2,3,accepted,single_observation,56
P030056,2022,1,1,zensus_like_2022,zensus_like_2022:1031,1,1,accepted,single_observation,20
P030056,2024,1,1,ba_like_2024,ba_like_2024:11031,2,3,accepted,single_observation,20
P030057,2024,1,1,mikrozensus_like_2024,mikrozensus_like_2024:3078,3,3,accepted,single_observation,55
P030058,2024,2,2,ba_like_2024|mikrozensus_like_2024,ba_like_2024:11032|mikrozensus_like_2024:2956,3,3,accepted,same_year_compatible,81
P030059,2024,1,1,ba_like_2024,ba_like_2024:11033,4,6,accepted,single_observation,29
P030060,2024,1,1,mikrozensus_like_2024,mikrozensus_like_2024:1966,3,3,accepted,single_observation,64
P030062,2022,1,1,zensus_like_2022,zensus_like_2022:4631,2,2,accepted,single_observation,73
P030062,2024,1,1,ba_like_2024,ba_like_2024:11034,2,3,accepted,single_observation,73
P030063,2024,2,2,ba_like_2024|mikrozensus_like_2024,ba_like_2024:11035|mikrozensus_like_2024:1909,3,3,accepted,same_year_compatible,19
P030066,2022,1,1,zensus_like_2022,zensus_like_2022:7678,1,1,accepted,single_observation,23
P030066,2024,1,1,ba_like_2024,ba_like_2024:11036,2,3,accepted,single_observation,23
P030067,2024,1,1,ba_like_2024,ba_like_2024:11037,2,3,accepted,single_observation,28
P030069,2024,2,2,ba_like_2024|mikrozensus_like_2024,ba_like_2024:11038|mikrozensus_like_2024:494,2,2,accepted,same_year_compatible,47
P030070,2024,1,1,mikrozensus_like_2024,mikrozensus_like_2024:3328,3,3,accepted,single_observation,76
P030071,2024,1,1,ba_like_2024,ba_like_2024:11039,2,3,accepted,single_observation,58
P030072,2022,1,1,zensus_like_2022,zensus_like_2022:6362,1,1,accepted,single_observation,48
P030072,2024,1,1,ba_like_2024,ba_like_2024:11040,1,1,accepted,single_observation,48
P030074,2024,1,1,ba_like_2024,ba_like_2024:11041,4,6,accepted,single_observation,45
P030083,2024,1,1,ba_like_2024,ba_like_2024:11043,2,3,accepted,single_observation,51
P030086,2022,1,1,zensus_like_2022,zensus_like_2022:775,4,4,accepted,single_observation,36
P030086,2024,1,1,ba_like_2024,ba_like_2024:11044,4,6,accepted,single_observation,36
P030087,2024,1,1,mikrozensus_like_2024,mikrozensus_like_2024:2715,2,2,accepted,single_observation,73
P030090,2024,1,1,ba_like_2024,ba_like_2024:11045,2,3,accepted,single_observation,18
P030092,2022,1,1,zensus_like_2022,zensus_like_2022:2633,3,3,accepted,single_observation,73
P030094,2022,1,1,zensus_like_2022,zensus_like_2022:1685,4,4,accepted,single_observation,23
P030096,2022,1,1,zensus_like_2022,zensus_like_2022:6049,3,3,accepted,single_observation,33
P030096,2024,1,1,ba_like_2024,ba_like_2024:11046,2,3,accepted,single_observation,33
P030097,2022,1,1,zensus_like_2022,zensus_like_2022:887,2,2,accepted,single_observation,74
P030098,2024,1,1,ba_like_2024,ba_like_2024:11047,4,6,accepted,single_observation,82
P030100,2024,1,1,ba_like_2024,ba_like_2024:11048,2,3,accepted,single_observation,43
P030102,2022,1,1,zensus_like_2022,zensus_like_2022:5267,2,2,accepted,single_observation,28
P030102,2024,1,1,ba_like_2024,ba_like_2024:11049,2,3,accepted,single_observation,28
P030103,2022,1,1,zensus_like_2022,zensus_like_2022:6873,4,4,accepted,single_observation,78
P030104,2022,1,1,zensus_like_2022,zensus_like_2022:3203,2,2,accepted,single_observation,59
P030104,2024,1,1,ba_like_2024,ba_like_2024:11050,2,3,accepted,single_observation,59
P030110,2024,1,1,ba_like_2024,ba_like_2024:11051,2,3,accepted,single_observation,28
P030111,2022,1,1,zensus_like_2022,zensus_like_2022:1840,2,2,accepted,single_observation,55
P030111,2024,2,2,ba_like_2024|mikrozensus_like_2024,ba_like_2024:11052|mikrozensus_like_2024:2790,2,2,accepted,same_year_compatible,55
P030113,2024,1,1,ba_like_2024,ba_like_2024:11053,2,3,accepted,single_observation,75
P030116,2024,2,2,ba_like_2024|mikrozensus_like_2024,ba_like_2024:11054|mikrozensus_like_2024:29,3,3,accepted,same_year_compatible,51
P030119,2022,1,1,zensus_like_2022,zensus_like_2022:1800,4,4,accepted,single_observation,54
P030121,2024,1,1,ba_like_2024,ba_like_2024:11055,2,3,accepted,single_observation,20
P030122,2024,1,1,ba_like_2024,ba_like_2024:11056,2,3,accepted,single_observation,30
P030125,2024,1,1,ba_like_2024,ba_like_2024:11057,1,1,accepted,single_observation,62
P030126,2024,1,1,ba_like_2024,ba_like_2024:11058,4,6,accepted,single_observation,64
P030130,2024,1,1,ba_like_2024,ba_like_2024:11059,2,3,accepted,single_observation,61
P030132,2022,1,1,zensus_like_2022,zensus_like_2022:648,1,1,accepted,single_observation,72
P030136,2024,1,1,mikrozensus_like_2024,mikrozensus_like_2024:2972,2,2,accepted,single_observation,66
P030140,2024,1,1,ba_like_2024,ba_like_2024:11060,4,6,accepted,single_observation,39
P030149,2024,1,1,ba_like_2024,ba_like_2024:11061,4,6,accepted,single_observation,77
P030153,2024,1,1,mikrozensus_like_2024,mikrozensus_like_2024:293,4,4,accepted,single_observation,68
P030154,2024,1,1,mikrozensus_like_2024,mikrozensus_like_2024:1929,3,3,accepted,single_observation,76
P030159,2024,1,1,ba_like_2024,ba_like_2024:11063,2,3,accepted,single_observation,64
P030161,2024,1,1,mikrozensus_like_2024,mikrozensus_like_2024:3187,3,3,accepted,single_observation,33
P030169,2022,1,1,zensus_like_2022,zensus_like_2022:2709,4,4,accepted,single_observation,27
P030170,2022,1,1,zensus_like_2022,zensus_like_2022:7192,2,2,accepted,single_observation,17
P030174,2022,1,1,zensus_like_2022,zensus_like_2022:1894,3,3,accepted,single_observation,29
P030174,2024,1,1,ba_like_2024,ba_like_2024:11066,4,6,accepted,single_observation,29
P030175,2024,1,1,ba_like_2024,ba_like_2024:11067,4,6,accepted,single_observation,50
P030180,2024,1,1,ba_like_2024,ba_like_2024:11068,2,3,accepted,single_observation,89
P030182,2024,1,1,ba_like_2024,ba_like_2024:11069,2,3,accepted,single_observation,25
P030183,2022,1,1,zensus_like_2022,zensus_like_2022:7568,3,3,accepted,single_observation,78
P030185,2024,1,1,ba_like_2024,ba_like_2024:11070,4,6,accepted,single_observation,62
P030187,2024,1,1,ba_like_2024,ba_like_2024:11071,2,3,accepted,single_observation,59
P030188,2022,1,1,zensus_like_2022,zensus_like_2022:7446,1,1,accepted,single_observation,68
P030189,2024,1,1,ba_like_2024,ba_like_2024:11072,4,6,accepted,single_observation,29
P030191,2024,1,1,ba_like_2024,ba_like_2024:11073,2,3,accepted,single_observation,58
P030192,2022,1,1,zensus_like_2022,zensus_like_2022:1834,6,6,accepted,single_observation,66
P030192,2024,1,1,ba_like_2024,ba_like_2024:11074,4,6,accepted,single_observation,66
P030193,2022,1,1,zensus_like_2022,zensus_like_2022:1140,3,3,accepted,single_observation,21
P030194,2022,1,1,zensus_like_2022,zensus_like_2022:963,2,2,accepted,single_observation,53
P030195,2022,1,1,zensus_like_2022,zensus_like_2022:406,2,2,accepted,single_observation,22
P030204,2024,1,1,ba_like_2024,ba_like_2024:11075,2,3,accepted,single_observation,22
P030205,2022,1,1,zensus_like_2022,zensus_like_2022:2428,3,3,accepted,single_observation,38
P030205,2024,1,1,ba_like_2024,ba_like_2024:11076,2,3,accepted,single_observation,38
P030206,2022,1,1,zensus_like_2022,zensus_like_2022:6083,4,4,accepted,single_observation,34
P030206,2024,1,1,ba_like_2024,ba_like_2024:11077,4,6,accepted,single_observation,34
P030209,2022,1,1,zensus_like_2022,zensus_like_2022:3256,3,3,accepted,single_observation,22
P030209,2024,1,1,ba_like_2024,ba_like_2024:11078,4,6,accepted,single_observation,22
P030211,2024,1,1,ba_like_2024,ba_like_2024:11079,1,1,accepted,single_observation,40
P030214,2024,1,1,ba_like_2024,ba_like_2024:11080,2,3,accepted,single_observation,57
P030215,2024,1,1,ba_like_2024,ba_like_2024:11081,1,1,accepted,single_observation,16
P030216,2024,1,1,ba_like_2024,ba_like_2024:11082,4,6,accepted,single_observation,24
P030220,2024,1,1,ba_like_2024,ba_like_2024:11083,4,6,accepted,single_observation,38
P030221,2024,1,1,ba_like_2024,ba_like_2024:11084,2,3,accepted,single_observation,26
P030223,2024,1,1,ba_like_2024,ba_like_2024:11085,2,3,accepted,single_observation,24
P030226,2024,1,1,ba_like_2024,ba_like_2024:11086,4,6,accepted,single_observation,67
P030227,2024,1,1,ba_like_2024,ba_like_2024:11087,2,3,accepted,single_observation,48
P030231,2022,1,1,zensus_like_2022,zensus_like_2022:323,5,5,accepted,single_observation,60
P030231,2024,1,1,ba_like_2024,ba_like_2024:11088,4,6,accepted,single_observation,60
P030234,2022,1,1,zensus_like_2022,zensus_like_2022:582,4,4,accepted,single_observation,56
P030237,2022,1,1,zensus_like_2022,zensus_like_2022:1595,4,4,accepted,single_observation,78
P030237,2024,1,1,mikrozensus_like_2024,mikrozensus_like_2024:2929,3,3,accepted,single_observation,78
P030238,2022,1,1,zensus_like_2022,zensus_like_2022:5081,1,1,accepted,single_observation,69
P030240,2022,1,1,zensus_like_2022,zensus_like_2022:3932,3,3,accepted,single_observation,37
P030240,2024,1,1,ba_like_2024,ba_like_2024:11089,2,3,accepted,single_observation,37
P030241,2024,1,1,ba_like_2024,ba_like_2024:11090,2,3,accepted,single_observation,16
P030243,2024,1,1,ba_like_2024,ba_like_2024:11091,1,1,accepted,single_observation,22
P030244,2024,1,1,mikrozensus_like_2024,mikrozensus_like_2024:2999,4,4,accepted,single_observation,45
P030246,2024,1,1,ba_like_2024,ba_like_2024:11092,2,3,accepted,single_observation,53
P030250,2024,1,1,ba_like_2024,ba_like_2024:11093,2,3,accepted,single_observation,53
P030251,2024,1,1,ba_like_2024,ba_like_2024:11094,2,3,accepted,single_observation,36
P030252,2024,1,1,ba_like_2024,ba_like_2024:11095,2,3,accepted,single_observation,31
P030254,2024,1,1,ba_like_2024,ba_like_2024:11096,4,6,accepted,single_observation,31
P030255,2024,1,1,mikrozensus_like_2024,mikrozensus_like_2024:2720,3,3,accepted,single_observation,90
P030258,2024,1,1,mikrozensus_like_2024,mikrozensus_like_2024:2108,1,1,accepted,single_observation,69
P030260,2024,1,1,mikrozensus_like_2024,mikrozensus_like_2024:2083,5,5,accepted,single_observation,28
P030262,2022,1,1,zensus_like_2022,zensus_like_2022:4116,3,3,accepted,single_observation,33
P030264,2024,1,1,ba_like_2024,ba_like_2024:11097,2,3,accepted,single_observation,37
P030265,2024,1,1,ba_like_2024,ba_like_2024:11098,2,3,accepted,single_observation,22
P030266,2024,1,1,ba_like_2024,ba_like_2024:11099,2,3,accepted,single_observation,27
P030268,2024,1,1,ba_like_2024,ba_like_2024:11100,2,3,accepted,single_observation,24
P030269,2024,1,1,ba_like_2024,ba_like_2024:11101,4,6,accepted,single_observation,29
P030270,2024,1,1,ba_like_2024,ba_like_2024:11102,4,6,accepted,single_observation,58
P030272,2024,1,1,ba_like_2024,ba_like_2024:11103,4,6,accepted,single_observation,33
P030275,2024,1,1,ba_like_2024,ba_like_2024:11104,2,3,accepted,single_observation,53
P030276,2024,1,1,ba_like_2024,ba_like_2024:11105,2,3,accepted,single_observation,94
P030278,2022,1,1,zensus_like_2022,zensus_like_2022:7189,2,2,accepted,single_observation,19
P030283,2022,1,1,zensus_like_2022,zensus_like_2022:6724,2,2,accepted,single_observation,40
P030283,2024,1,1,ba_like_2024,ba_like_2024:11107,2,3,accepted,single_observation,40
P030284,2022,1,1,zensus_like_2022,zensus_like_2022:6225,1,1,accepted,single_observation,29
P030285,2024,1,1,ba_like_2024,ba_like_2024:11108,1,1,accepted,single_observation,60
P030288,2024,1,1,ba_like_2024,ba_like_2024:11109,4,6,accepted,single_observation,28
P030291,2024,1,1,ba_like_2024,ba_like_2024:11110,2,3,accepted,single_observation,56
P030293,2022,1,1,zensus_like_2022,zensus_like_2022:5035,1,1,accepted,single_observation,76
P030294,2024,1,1,ba_like_2024,ba_like_2024:11111,2,3,accepted,single_observation,57
P030295,2024,1,1,ba_like_2024,ba_like_2024:11112,2,3,accepted,single_observation,66
P030296,2024,1,1,ba_like_2024,ba_like_2024:11113,2,3,accepted,single_observation,64
P030300,2024,1,1,ba_like_2024,ba_like_2024:11115,2,3,accepted,single_observation,23
P030307,2024,1,1,ba_like_2024,ba_like_2024:11116,4,6,accepted,single_observation,21
P030311,2024,1,1,ba_like_2024,ba_like_2024:11117,2,3,accepted,single_observation,93
P030316,2024,2,2,ba_like_2024|mikrozensus_like_2024,ba_like_2024:11118|mikrozensus_like_2024:1945,5,5,accepted,same_year_compatible,47
P030318,2022,1,1,zensus_like_2022,zensus_like_2022:702,5,5,accepted,single_observation,39
P030322,2024,1,1,ba_like_2024,ba_like_2024:11119,2,3,accepted,single_observation,44
P030327,2024,1,1,ba_like_2024,ba_like_2024:11120,2,3,accepted,single_observation,60
P030328,2022,1,1,zensus_like_2022,zensus_like_2022:1654,3,3,accepted,single_observation,54
P030328,2024,1,1,ba_like_2024,ba_like_2024:11121,2,3,accepted,single_observation,54
P030329,2022,1,1,zensus_like_2022,zensus_like_2022:7299,3,3,accepted,single_observation,62
P030330,2022,1,1,zensus_like_2022,zensus_like_2022:6469,2,2,accepted,single_observation,19
P030330,2024,1,1,ba_like_2024,ba_like_2024:11122,2,3,accepted,single_observation,19
P030331,2022,1,1,zensus_like_2022,zensus_like_2022:2138,2,2,accepted,single_observation,18
P030332,2022,1,1,zensus_like_2022,zensus_like_2022:7404,1,1,accepted,single_observation,92
P030336,2024,1,1,ba_like_2024,ba_like_2024:11123,4,6,accepted,single_observation,24
P030337,2022,1,1,zensus_like_2022,zensus_like_2022:2093,1,1,accepted,single_observation,51
P030337,2024,1,1,ba_like_2024,ba_like_2024:11124,1,1,accepted,single_observation,51
P030340,2022,1,1,zensus_like_2022,zensus_like_2022:1752,3,3,accepted,single_observation,76
P030340,2024,1,1,ba_like_2024,ba_like_2024:11126,2,3,accepted,single_observation,76
P030342,2024,1,1,ba_like_2024,ba_like_2024:11127,2,3,accepted,single_observation,32
P030346,2022,1,1,zensus_like_2022,zensus_like_2022:5891,1,1,accepted,single_observation,29
P030349,2024,2,2,ba_like_2024|mikrozensus_like_2024,ba_like_2024:11128|mikrozensus_like_2024:2647,3,3,accepted,same_year_compatible,60
P030351,2024,1,1,ba_like_2024,ba_like_2024:11129,4,6,accepted,single_observation,28
P030356,2024,1,1,ba_like_2024,ba_like_2024:11130,2,3,accepted,single_observation,59
P030358,2024,1,1,ba_like_2024,ba_like_2024:11131,4,6,accepted,single_observation,29
P030360,2022,1,1,zensus_like_2022,zensus_like_2022:1241,5,5,accepted,single_observation,43
P030364,2024,1,1,ba_like_2024,ba_like_2024:11132,4,6,accepted,single_observation,40
P030366,2024,1,1,ba_like_2024,ba_like_2024:11133,2,3,accepted,single_observation,21
P030367,2022,1,1,zensus_like_2022,zensus_like_2022:6559,3,3,accepted,single_observation,33
P030367,2024,1,1,ba_like_2024,ba_like_2024:11134,2,3,accepted,single_observation,33
