person_id,reference_year,highest_qualification
P004662,2022,SCHOOL
P013834,2022,VOC_POSTSEC
P028480,2022,VOC_POSTSEC
P009931,2022,SCHOOL
P019166,2022,SCHOOL
P038107,2022,SCHOOL
P032273,2022,VOC_POSTSEC
P004784,2022,SCHOOL
P013469,2022,VOC_POSTSEC
P020171,2022,SCHOOL
P029807,2022,SCHOOL
P010826,2022,VOC_POSTSEC
P008352,2022,VOC_POSTSEC
P015604,2022,BACHELOR_EQ
P022280,2022,VOC_POSTSEC
P032381,2022,VOC_POSTSEC
P048368,2022,VOC_POSTSEC
P037993,2022,SCHOOL
P047643,2022,VOC_POSTSEC
P028262,2022,VOC_POSTSEC
P039976,2022,
P031359,2022,SCHOOL
P041365,2022,VOC_POSTSEC
P013188,2022,BACHELOR_EQ
P035365,2022,SCHOOL
P008929,2022,VOC_POSTSEC
P047775,2022,SCHOOL
P014024,2022,SCHOOL
P021494,2022,SCHOOL
P049413,2022,
P047898,2022,SCHOOL
P020090,2022,VOC_POSTSEC
P049864,2022,VOC_POSTSEC
P034371,2022,VOC_POSTSEC
P032184,2022,SCHOOL
P018263,2022,VOC_POSTSEC
P031473,2022,NONE_LOW
P036146,2022,SCHOOL
P049647,2022,SCHOOL
P024616,2022,SCHOOL
P017665,2022,VOC_POSTSEC
P015999,2022,VOC_POSTSEC
P003860,2022,SCHOOL
P030858,2022,NONE_LOW
P046852,2022,BACHELOR_EQ
P039899,2022,SCHOOL
P035242,2022,NONE_LOW
P001840,2022,VOC_POSTSEC
P039897,2022,SCHOOL
P044778,2022,VOC_POSTSEC
P002251,2022,BACHELOR_EQ
P002381,2022,VOC_POSTSEC
P013556,2022,MASTER_EQ
P035274,2022,MASTER_EQ
P008290,2022,
P046793,2022,BACHELOR_EQ
P046731,2022,SCHOOL
P037771,2022,SCHOOL
P000135,2022,SCHOOL
P039249,2022,VOC_POSTSEC
P019594,2022,VOC_POSTSEC
P037687,2022,MASTER_EQ
P029539,2022,VOC_POSTSEC
P032135,2022,VOC_POSTSEC
P027525,2022,VOC_POSTSEC
P015767,2022,VOC_POSTSEC
P010140,2022,SCHOOL
P021170,2022,MASTER_EQ
P026570,2022,VOC_POSTSEC
P018865,2022,VOC_POSTSEC
P025832,2022,SCHOOL
P045620,2022,SCHOOL
P039890,2022,SCHOOL
P046755,2022,VOC_POSTSEC
P027453,2022,VOC_POSTSEC
P032078,2022,VOC_POSTSEC
P009675,2022,NONE_LOW
P023109,2022,VOC_POSTSEC
P031985,2022,SCHOOL
P030729,2022,BACHELOR_EQ
P035923,2022,SCHOOL
P001357,2022,SCHOOL
P021656,2022,SCHOOL
P018460,2022,SCHOOL
P000862,2022,VOC_POSTSEC
P043352,2022,VOC_POSTSEC
P000249,2022,MASTER_EQ
P045826,2022,BACHELOR_EQ
P007294,2022,VOC_POSTSEC
P025191,2022,VOC_POSTSEC
P014971,2022,BACHELOR_EQ
P031540,2022,SCHOOL
P015986,2022,VOC_POSTSEC
P009689,2022,BACHELOR_EQ
P044381,2022,VOC_POSTSEC
P000466,2022,SCHOOL
P018224,2022,VOC_POSTSEC
P029331,2022,BACHELOR_EQ
P023287,2022,SCHOOL
P042464,2022,VOC_POSTSEC
P020568,2022,BACHELOR_EQ
P024249,2022,VOC_POSTSEC
P038117,2022,DOCTORATE
P039569,2022,VOC_POSTSEC
P011423,2022,MASTER_EQ
P036438,2022,NONE_LOW
P017752,2022,MASTER_EQ
P041760,2022,BACHELOR_EQ
P034047,2022,SCHOOL
P007332,2022,SCHOOL
P000030,2022,DOCTORATE
P041796,2022,NONE_LOW
P010170,2022,VOC_POSTSEC
P031196,2022,SCHOOL
P012267,2022,NONE_LOW
P017027,2022,BACHELOR_EQ
P018390,2022,SCHOOL
P030408,2022,NONE_LOW
P029546,2022,VOC_POSTSEC
P026121,2022,NONE_LOW
P046324,2022,SCHOOL
P002528,2022,SCHOOL
P047031,2022,SCHOOL
P040309,2022,SCHOOL
P017719,2022,NONE_LOW
P008186,2022,SCHOOL
P036511,2022,SCHOOL
P040772,2022,MASTER_EQ
P032796,2022,SCHOOL
P005531,2022,NONE_LOW
P001405,2022,NONE_LOW
P001672,2022,MASTER_EQ
P047795,2022,VOC_POSTSEC
P006063,2022,VOC_POSTSEC
P012709,2022,VOC_POSTSEC
P011786,2022,SCHOOL
P012079,2022,SCHOOL
P024011,2022,BACHELOR_EQ
P001102,2022,VOC_POSTSEC
P011048,2022,SCHOOL
P037731,2022,VOC_POSTSEC
P008192,2022,VOC_POSTSEC
P008392,2022,BACHELOR_EQ
P020423,2022,BACHELOR_EQ
P001893,2022,SCHOOL
P034142,2022,SCHOOL
P046288,2022,SCHOOL
P024823,2022,SCHOOL
P011491,2022,MASTER_EQ
P003542,2022,
P028889,2022,VOC_POSTSEC
P027286,2022,NONE_LOW
P039009,2022,VOC_POSTSEC
P035427,2022,NONE_LOW
P005217,2022,VOC_POSTSEC
P036887,2022,VOC_POSTSEC
P031675,2022,VOC_POSTSEC
P047678,2022,SCHOOL
P012123,2022,BACHELOR_EQ
P039624,2022,VOC_POSTSEC
P007484,2022,SCHOOL
P030292,2022,SCHOOL
P018227,2022,SCHOOL
P025407,2022,VOC_POSTSEC
P048962,2022,MASTER_EQ
P032053,2022,BACHELOR_EQ
P040706,2022,VOC_POSTSEC
P034296,2022,SCHOOL
P023626,2022,VOC_POSTSEC
P023756,2022,BACHELOR_EQ
P011134,2022,VOC_POSTSEC
P030951,2022,SCHOOL
P018193,2022,BACHELOR_EQ
P024899,2022,
P049969,2022,MASTER_EQ
P004712,2022,VOC_POSTSEC
P013416,2022,SCHOOL
P030126,2022,VOC_POSTSEC
P003256,2022,SCHOOL
P048775,2022,SCHOOL
P042289,2022,VOC_POSTSEC
P026906,2022,VOC_POSTSEC
P024178,2022,VOC_POSTSEC
P008650,2022,VOC_POSTSEC
P024938,2022,SCHOOL
P008557,2022,SCHOOL
P047233,2022,SCHOOL
P039910,2022,BACHELOR_EQ
P015245,2022,VOC_POSTSEC
P014667,2022,BACHELOR_EQ
P049359,2022,VOC_POSTSEC
P022405,2022,BACHELOR_EQ
P032067,2022,BACHELOR_EQ
P006730,2022,SCHOOL
P002600,2022,SCHOOL
P040590,2022,BACHELOR_EQ
P007583,2022,BACHELOR_EQ
P016076,2022,SCHOOL
P026879,2022,VOC_POSTSEC
P015628,2022,SCHOOL
P034149,2022,VOC_POSTSEC
P012860,2022,VOC_POSTSEC
P034519,2022,VOC_POSTSEC
P044355,2022,NONE_LOW
P041521,2022,SCHOOL
P000963,2022,VOC_POSTSEC
P019987,2022,BACHELOR_EQ
P046171,2022,VOC_POSTSEC
P033735,2022,SCHOOL
P045449,2022,SCHOOL
P011454,2022,MASTER_EQ
P043874,2022,BACHELOR_EQ
P042253,2022,NONE_LOW
P043288,2022,VOC_POSTSEC
P027811,2022,VOC_POSTSEC
P018629,2022,MASTER_EQ
P000827,2022,MASTER_EQ
P023419,2022,VOC_POSTSEC
P026544,2022,BACHELOR_EQ
P028547,2022,SCHOOL
P036683,2022,SCHOOL
P046704,2022,SCHOOL
P027228,2022,NONE_LOW
P006549,2022,VOC_POSTSEC
P000206,2022,SCHOOL
P017715,2022,SCHOOL
P035400,2022,VOC_POSTSEC
P020926,2022,BACHELOR_EQ
P022658,2022,VOC_POSTSEC
P031757,2022,VOC_POSTSEC
P044706,2022,SCHOOL
P044832,2022,VOC_POSTSEC
P043782,2022,MASTER_EQ
P008401,2022,VOC_POSTSEC
P015423,2022,NONE_LOW
P031227,2022,VOC_POSTSEC
P049773,2022,VOC_POSTSEC
P002325,2022,SCHOOL
P023862,2022,VOC_POSTSEC
P048604,2022,VOC_POSTSEC
P032494,2022,VOC_POSTSEC
P028203,2022,NONE_LOW
P016156,2022,NONE_LOW
P037623,2022,SCHOOL
P046435,2022,SCHOOL
P002961,2022,VOC_POSTSEC
P020765,2022,SCHOOL
P011751,2022,SCHOOL
P041799,2022,SCHOOL
P001621,2022,BACHELOR_EQ
P034401,2022,NONE_LOW
P043924,2022,MASTER_EQ
P007620,2022,VOC_POSTSEC
P032257,2022,DOCTORATE
P016404,2022,SCHOOL
P024866,2022,BACHELOR_EQ
P002883,2022,VOC_POSTSEC
P000689,2022,BACHELOR_EQ
P006092,2022,SCHOOL
P030480,2022,VOC_POSTSEC
P008379,2022,VOC_POSTSEC
P018691,2022,VOC_POSTSEC
P029263,2022,BACHELOR_EQ
P020464,2022,VOC_POSTSEC
P016522,2022,BACHELOR_EQ
P047487,2022,SCHOOL
P034190,2022,VOC_POSTSEC
P002396,2022,NONE_LOW
P039033,2022,SCHOOL
P034961,2022,SCHOOL
P021641,2022,VOC_POSTSEC
P039184,2022,VOC_POSTSEC
P046847,2022,VOC_POSTSEC
P047203,2022,MASTER_EQ
P046806,2022,SCHOOL
P039702,2022,VOC_POSTSEC
P048815,2022,SCHOOL
P039196,2022,VOC_POSTSEC
P028870,2022,SCHOOL
P037843,2022,MASTER_EQ
P045290,2022,SCHOOL
P032151,2022,BACHELOR_EQ
P003970,2022,VOC_POSTSEC
P024592,2022,SCHOOL
P005792,2022,MASTER_EQ
P017960,2022,SCHOOL
P034055,2022,VOC_POSTSEC
P001574,2022,VOC_POSTSEC
P030975,2022,VOC_POSTSEC
P034612,2022,VOC_POSTSEC
P006520,2022,VOC_POSTSEC
P004928,2022,BACHELOR_EQ
P043459,2022,SCHOOL
P028696,2022,UNKNOWN_CODE
P032271,2022,SCHOOL
P003615,2022,VOC_POSTSEC
P003404,2022,DOCTORATE
P010767,2022,UNKNOWN_CODE
P041746,2022,VOC_POSTSEC
P032596,2022,SCHOOL
P027378,2022,VOC_POSTSEC
P031946,2022,VOC_POSTSEC
P035451,2022,BACHELOR_EQ
P041595,2022,VOC_POSTSEC
P024353,2022,BACHELOR_EQ
P042894,2022,VOC_POSTSEC
P030527,2022,VOC_POSTSEC
P035685,2022,VOC_POSTSEC
P049778,2022,MASTER_EQ
P010415,2022,BACHELOR_EQ
P025733,2022,VOC_POSTSEC
P003131,2022,VOC_POSTSEC
P041752,2022,DOCTORATE
P035118,2022,SCHOOL
P008866,2022,VOC_POSTSEC
P041382,2022,SCHOOL
P002183,2022,VOC_POSTSEC
P023001,2022,SCHOOL
P022038,2022,SCHOOL
P046970,2022,BACHELOR_EQ
P017488,2022,SCHOOL
P011989,2022,BACHELOR_EQ
P038605,2022,NONE_LOW
P012459,2022,SCHOOL
P020734,2022,NONE_LOW
P033741,2022,VOC_POSTSEC
P021708,2022,VOC_POSTSEC
P001059,2022,BACHELOR_EQ
P048845,2022,SCHOOL
P036977,2022,SCHOOL
P008396,2022,VOC_POSTSEC
P024203,2022,SCHOOL
P038103,2022,SCHOOL
P046464,2022,MASTER_EQ
P021414,2022,VOC_POSTSEC
P034644,2022,BACHELOR_EQ
P017749,2022,DOCTORATE
P045101,2022,NONE_LOW
P029683,2022,VOC_POSTSEC
P008933,2022,BACHELOR_EQ
P020611,2022,VOC_POSTSEC
P019067,2022,VOC_POSTSEC
P042876,2022,BACHELOR_EQ
P019060,2022,VOC_POSTSEC
,2022,SCHOOL
P032996,2022,VOC_POSTSEC
P009497,2022,VOC_POSTSEC
P007184,2022,SCHOOL
P019373,2022,VOC_POSTSEC
P039012,2022,SCHOOL
P012417,2022,SCHOOL
P045579,2022,VOC_POSTSEC
P012487,2022,SCHOOL
P030861,2022,MASTER_EQ
P008490,2022,NONE_LOW
P024484,2022,
P009374,2022,VOC_POSTSEC
P007823,2022,SCHOOL
P042907,2022,
P003215,2022,SCHOOL
P042313,2022,VOC_POSTSEC
P007262,2022,VOC_POSTSEC
P003471,2022,NONE_LOW
P040280,2022,VOC_POSTSEC
P014941,2022,SCHOOL
P027073,2022,BACHELOR_EQ
P043467,2022,SCHOOL
P016468,2022,VOC_POSTSEC
P019843,2022,VOC_POSTSEC
P039477,2022,VOC_POSTSEC
P046616,2022,BACHELOR_EQ
P024783,2022,VOC_POSTSEC
P049136,2022,BACHELOR_EQ
P041999,2022,SCHOOL
P006032,2022,SCHOOL
P046257,2022,VOC_POSTSEC
P013321,2022,VOC_POSTSEC
P005006,2022,VOC_POSTSEC
P031704,2022,SCHOOL
P005539,2022,VOC_POSTSEC
P020060,2022,BACHELOR_EQ
P017260,2022,VOC_POSTSEC
P037041,2022,VOC_POSTSEC
P044908,2022,VOC_POSTSEC
P029505,2022,NONE_LOW
P001819,2022,VOC_POSTSEC
P040062,2022,VOC_POSTSEC
P048983,2022,BACHELOR_EQ
P024242,2022,SCHOOL
P017952,2022,SCHOOL
P012987,2022,SCHOOL
P010280,2022,VOC_POSTSEC
P014879,2022,MASTER_EQ
P021520,2022,SCHOOL
P029972,2022,VOC_POSTSEC
P040827,2022,VOC_POSTSEC
P036858,2022,VOC_POSTSEC
P034189,2022,BACHELOR_EQ
P038681,2022,BACHELOR_EQ
P017414,2022,
P001204,2022,VOC_POSTSEC
P030553,2022,BACHELOR_EQ
P002353,2022,SCHOOL
P032318,2022,VOC_POSTSEC
P048321,2022,SCHOOL
P017140,2022,SCHOOL
P030961,2022,NONE_LOW
P034906,2022,NONE_LOW
P022929,2022,VOC_POSTSEC
P021542,2022,NONE_LOW
P045207,2022,SCHOOL
P022246,2022,SCHOOL
P013212,2022,MASTER_EQ
P030753,2022,VOC_POSTSEC
P021558,2022,BACHELOR_EQ
P019364,2022,VOC_POSTSEC
P020178,2022,VOC_POSTSEC
P026538,2022,SCHOOL
P004099,2022,VOC_POSTSEC
P026974,2022,BACHELOR_EQ
P047778,2022,VOC_POSTSEC
P045107,2022,SCHOOL
P008118,2022,BACHELOR_EQ
P032152,2022,SCHOOL
P004031,2022,VOC_POSTSEC
P017472,2022,SCHOOL
P013597,2022,NONE_LOW
P034957,2022,VOC_POSTSEC
P014064,2022,NONE_LOW
P045447,2022,VOC_POSTSEC
P004609,2022,NONE_LOW
P024460,2022,MASTER_EQ
P013668,2022,SCHOOL
P049248,2022,DOCTORATE
P012128,2022,VOC_POSTSEC
P017119,2022,VOC_POSTSEC
P046596,2022,VOC_POSTSEC
P036087,2022,SCHOOL
P026918,2022,NONE_LOW
P015093,2022,SCHOOL
P032788,2022,MASTER_EQ
P039430,2022,NONE_LOW
P045178,2022,VOC_POSTSEC
P014075,2022,SCHOOL
P044954,2022,NONE_LOW
P030300,2022,VOC_POSTSEC
P015601,2022,NONE_LOW
P029215,2022,VOC_POSTSEC
P029383,2022,VOC_POSTSEC
P042655,2022,MASTER_EQ
P004916,2022,VOC_POSTSEC
P045161,2022,VOC_POSTSEC
P022268,2022,VOC_POSTSEC
P029806,2022,MASTER_EQ
P032202,2022,MASTER_EQ
P031655,2022,MASTER_EQ
P025631,2022,NONE_LOW
P033215,2022,BACHELOR_EQ
P010284,2022,VOC_POSTSEC
P017810,2022,BACHELOR_EQ
P039014,2022,VOC_POSTSEC
P047294,2022,BACHELOR_EQ
P038786,2022,SCHOOL
P044955,2022,VOC_POSTSEC
P042540,2022,NONE_LOW
P019189,2022,SCHOOL
P043252,2022,NONE_LOW
P032902,2022,SCHOOL
P034801,2022,VOC_POSTSEC
P026802,2022,SCHOOL
P005972,2022,BACHELOR_EQ
P040065,2022,VOC_POSTSEC
P022295,2022,BACHELOR_EQ
P043861,2022,VOC_POSTSEC
P020895,2022,MASTER_EQ
P032897,2022,DOCTORATE
P045040,2022,VOC_POSTSEC
P043689,2022,VOC_POSTSEC
P000962,2022,DOCTORATE
P039630,2022,DOCTORATE
P006495,2022,SCHOOL
P027175,2022,VOC_POSTSEC
P003361,2022,BACHELOR_EQ
P035284,2022,SCHOOL
P042283,2022,VOC_POSTSEC
P029709,2022,SCHOOL
P026253,2022,BACHELOR_EQ
P028321,2022,SCHOOL
P010549,2022,VOC_POSTSEC
P037593,2022,BACHELOR_EQ
P008903,2022,NONE_LOW
P031342,2022,BACHELOR_EQ
P045053,2022,VOC_POSTSEC
P013327,2022,SCHOOL
P045661,2022,VOC_POSTSEC
P008020,2022,VOC_POSTSEC
P046375,2022,VOC_POSTSEC
P043496,2022,VOC_POSTSEC
P039619,2022,DOCTORATE
P027563,2022,VOC_POSTSEC
P008552,2022,VOC_POSTSEC
P038892,2022,VOC_POSTSEC
P046159,2022,BACHELOR_EQ
P041145,2022,VOC_POSTSEC
P029470,2022,SCHOOL
P023146,2022,SCHOOL
P036723,2022,NONE_LOW
P024397,2022,SCHOOL
P017758,2022,VOC_POSTSEC
P025519,2022,VOC_POSTSEC
P041681,2022,VOC_POSTSEC
P045085,2022,SCHOOL
P019958,2022,VOC_POSTSEC
P006976,2022,VOC_POSTSEC
P029809,2022,SCHOOL
P025637,2022,VOC_POSTSEC
P044753,2022,VOC_POSTSEC
P040234,2022,SCHOOL
P029496,2022,BACHELOR_EQ
P044766,2022,SCHOOL
P033960,2022,VOC_POSTSEC
P004930,2022,BACHELOR_EQ
P021895,2022,BACHELOR_EQ
P049232,2022,SCHOOL
P017904,2022,VOC_POSTSEC
P046853,2022,VOC_POSTSEC
P045755,2022,VOC_POSTSEC
P011752,2022,VOC_POSTSEC
P038111,2022,VOC_POSTSEC
P026863,2022,VOC_POSTSEC
P009143,2022,VOC_POSTSEC
P011760,2022,BACHELOR_EQ
P004775,2022,MASTER_EQ
P044946,2022,VOC_POSTSEC
P039135,2022,VOC_POSTSEC
P040900,2022,VOC_POSTSEC
P003907,2022,VOC_POSTSEC
P042580,2022,VOC_POSTSEC
P001730,2022,MASTER_EQ
P048831,2022,SCHOOL
P000432,2022,SCHOOL
P027965,2022,BACHELOR_EQ
P019327,2022,BACHELOR_EQ
P012765,2022,VOC_POSTSEC
P038874,2022,SCHOOL
P041314,2022,VOC_POSTSEC
P025507,2022,DOCTORATE
P021613,2022,SCHOOL
P048765,2022,VOC_POSTSEC
P026034,2022,VOC_POSTSEC
P010657,2022,BACHELOR_EQ
P002283,2022,VOC_POSTSEC
P042861,2022,VOC_POSTSEC
P012695,2022,SCHOOL
P017546,2022,SCHOOL
P029138,2022,VOC_POSTSEC
P049148,2021,BACHELOR_EQ
P008101,2022,MASTER_EQ
P004690,2022,SCHOOL
P018465,2022,VOC_POSTSEC
P039426,2022,VOC_POSTSEC
P001505,2022,VOC_POSTSEC
P002826,2022,SCHOOL
P018698,2022,NONE_LOW
P029499,2022,VOC_POSTSEC
P039958,2022,SCHOOL
P019613,2022,SCHOOL
P013999,2022,VOC_POSTSEC
P044803,2022,SCHOOL
P015652,2022,BACHELOR_EQ
P020860,2022,VOC_POSTSEC
P016536,2022,BACHELOR_EQ
P034297,2022,BACHELOR_EQ
P001610,2022,SCHOOL
P041328,2022,SCHOOL
P008197,2022,NONE_LOW
P002276,2022,SCHOOL
P004134,2022,BACHELOR_EQ
P048192,2022,SCHOOL
P001660,2022,SCHOOL
P019237,2022,VOC_POSTSEC
P043149,2022,MASTER_EQ
P023714,2022,VOC_POSTSEC
P011777,2022,SCHOOL
P015539,2022,SCHOOL
P020394,2022,VOC_POSTSEC
P029560,2022,SCHOOL
P010322,2022,DOCTORATE
P008642,2022,BACHELOR_EQ
P027334,2022,SCHOOL
P003899,2022,NONE_LOW
P018366,2022,NONE_LOW
P031943,2022,VOC_POSTSEC
P025220,2022,SCHOOL
P033262,2022,DOCTORATE
P032297,2022,VOC_POSTSEC
P009912,2022,BACHELOR_EQ
P018268,2022,SCHOOL
P012633,2022,SCHOOL
P030159,2022,VOC_POSTSEC
P042615,2022,BACHELOR_EQ
P011273,2022,MASTER_EQ
P032674,2022,NONE_LOW
P021897,2022,VOC_POSTSEC
P018879,2022,SCHOOL
P012706,2022,VOC_POSTSEC
P021196,2022,VOC_POSTSEC
P030930,2022,SCHOOL
P002932,2022,BACHELOR_EQ
P049364,2022,VOC_POSTSEC
P048989,2022,VOC_POSTSEC
P049595,2022,BACHELOR_EQ
P022907,2022,NONE_LOW
P046388,2022,SCHOOL
P039733,2022,NONE_LOW
P033575,2022,
P001444,2022,VOC_POSTSEC
P028214,2022,BACHELOR_EQ
P017892,2022,VOC_POSTSEC
P004950,2022,BACHELOR_EQ
P029278,2022,SCHOOL
P021543,2022,MASTER_EQ
P016473,2022,SCHOOL
P016263,2022,VOC_POSTSEC
P014254,2022,SCHOOL
P044898,2022,VOC_POSTSEC
P014218,2022,VOC_POSTSEC
P033991,2022,VOC_POSTSEC
P030995,2022,VOC_POSTSEC
P024944,2022,BACHELOR_EQ
P047712,2022,VOC_POSTSEC
P020626,2022,MASTER_EQ
P048361,2022,SCHOOL
P034314,2022,BACHELOR_EQ
P024393,2022,VOC_POSTSEC
P022956,2022,VOC_POSTSEC
P024167,2022,SCHOOL
P034018,2022,VOC_POSTSEC
P012077,2022,VOC_POSTSEC
P041719,2022,SCHOOL
P045756,2022,VOC_POSTSEC
P000299,2022,VOC_POSTSEC
P001786,2022,VOC_POSTSEC
P000119,2022,DOCTORATE
P018154,2022,SCHOOL
P024503,2022,VOC_POSTSEC
P027420,2022,VOC_POSTSEC
P022632,2022,NONE_LOW
P029309,2022,BACHELOR_EQ
P046240,2022,NONE_LOW
P046670,2022,BACHELOR_EQ
P005378,2022,VOC_POSTSEC
P023682,2022,MASTER_EQ
P044170,2022,VOC_POSTSEC
P029241,2022,SCHOOL
P008780,2022,VOC_POSTSEC
P021545,2022,NONE_LOW
P035798,2022,NONE_LOW
P015954,2022,NONE_LOW
P027214,2022,NONE_LOW
P023649,2022,BACHELOR_EQ
P010242,2022,BACHELOR_EQ
P046037,2022,VOC_POSTSEC
P020706,2022,VOC_POSTSEC
P030734,2022,VOC_POSTSEC
P001306,2022,VOC_POSTSEC
P034790,2022,SCHOOL
P043016,2022,BACHELOR_EQ
P000285,2022,BACHELOR_EQ
P038767,2022,SCHOOL
P036421,2022,NONE_LOW
P040484,2022,SCHOOL
P044786,2022,VOC_POSTSEC
P019551,2022,SCHOOL
P016090,2022,VOC_POSTSEC
P033310,2022,VOC_POSTSEC
P008298,2022,NONE_LOW
P017538,2022,MASTER_EQ
P006102,2022,NONE_LOW
P040532,2022,VOC_POSTSEC
P002610,2022,VOC_POSTSEC
P024206,2022,BACHELOR_EQ
P015347,2022,SCHOOL
P046962,2022,SCHOOL
P017548,2022,DOCTORATE
P003080,2022,BACHELOR_EQ
P000744,2022,VOC_POSTSEC
P021517,2022,VOC_POSTSEC
P040914,2022,VOC_POSTSEC
P000437,2022,VOC_POSTSEC
P009278,2022,VOC_POSTSEC
P026681,2022,SCHOOL
P006089,2022,VOC_POSTSEC
P023254,2022,SCHOOL
P031318,2022,BACHELOR_EQ
P049043,2022,VOC_POSTSEC
P014804,2022,DOCTORATE
P048857,2022,VOC_POSTSEC
P005893,2022,SCHOOL
P008375,2022,VOC_POSTSEC
P019569,2022,VOC_POSTSEC
P018133,2022,BACHELOR_EQ
P008678,2022,BACHELOR_EQ
P002334,2022,VOC_POSTSEC
P039825,2022,VOC_POSTSEC
P019807,2022,VOC_POSTSEC
P009866,2022,SCHOOL
P030696,2022,VOC_POSTSEC
P029205,2022,BACHELOR_EQ
P032232,2022,SCHOOL
P043729,2022,NONE_LOW
P002933,2022,SCHOOL
P042161,2022,BACHELOR_EQ
P026732,2022,NONE_LOW
P018114,2021,VOC_POSTSEC
P009621,2022,
P014595,2022,NONE_LOW
P000462,2022,VOC_POSTSEC
P019444,2022,VOC_POSTSEC
P030662,2022,SCHOOL
P026472,2022,VOC_POSTSEC
P041454,2022,BACHELOR_EQ
P031808,2022,VOC_POSTSEC
P029449,2022,SCHOOL
P003692,2022,VOC_POSTSEC
P032359,2022,VOC_POSTSEC
P034251,2022,VOC_POSTSEC
P044496,2022,MASTER_EQ
P027970,2022,VOC_POSTSEC
P048222,2022,SCHOOL
P023585,2022,SCHOOL
P047718,2022,NONE_LOW
P012144,2022,SCHOOL
P004806,2022,BACHELOR_EQ
P016591,2022,VOC_POSTSEC
P024033,2022,VOC_POSTSEC
P017644,2022,VOC_POSTSEC
P031111,2022,VOC_POSTSEC
P034109,2022,SCHOOL
P029584,2022,MASTER_EQ
P039797,2022,SCHOOL
P019511,2022,SCHOOL
P009529,2022,VOC_POSTSEC
P044976,2022,VOC_POSTSEC
P024998,2022,VOC_POSTSEC
P009645,2022,SCHOOL
P033306,2022,VOC_POSTSEC
P004933,2022,MASTER_EQ
P033718,2022,VOC_POSTSEC
P042479,2022,VOC_POSTSEC
P029672,2022,BACHELOR_EQ
P009175,2022,SCHOOL
P045011,2022,SCHOOL
P033071,2022,NONE_LOW
P044948,2022,VOC_POSTSEC
P049211,2022,SCHOOL
P005708,2022,VOC_POSTSEC
P044183,2022,SCHOOL
P030343,2022,NONE_LOW
P002985,2022,
P006558,2022,VOC_POSTSEC
P039788,2022,VOC_POSTSEC
P026471,2022,VOC_POSTSEC
P019414,2022,SCHOOL
P031887,2022,BACHELOR_EQ
P003119,2022,VOC_POSTSEC
P027685,2022,DOCTORATE
P028672,2022,BACHELOR_EQ
P022242,2022,MASTER_EQ
P028497,2022,SCHOOL
P012427,2022,VOC_POSTSEC
P000239,2022,SCHOOL
P003012,2022,VOC_POSTSEC
P031405,2022,BACHELOR_EQ
P029213,2022,VOC_POSTSEC
P017065,2022,DOCTORATE
P011633,2022,VOC_POSTSEC
P047609,2022,VOC_POSTSEC
P003070,2022,SCHOOL
P026209,2022,VOC_POSTSEC
P004145,2022,BACHELOR_EQ
P013629,2022,MASTER_EQ
P005561,2022,SCHOOL
P043596,2022,SCHOOL
P036696,2022,DOCTORATE
P049072,2022,VOC_POSTSEC
P044593,2022,MASTER_EQ
P036835,2022,BACHELOR_EQ
P035590,2022,SCHOOL
P015638,2022,BACHELOR_EQ
P023565,2022,BACHELOR_EQ
P017748,2022,DOCTORATE
P002104,2022,NONE_LOW
P042042,2022,NONE_LOW
P018092,2022,VOC_POSTSEC
P040390,2022,SCHOOL
P020074,2022,VOC_POSTSEC
P005262,2022,SCHOOL
P014789,2022,SCHOOL
P023752,2022,BACHELOR_EQ
P007752,2022,NONE_LOW
P047119,2022,NONE_LOW
P018765,2022,SCHOOL
P032773,2022,SCHOOL
P005119,2022,BACHELOR_EQ
P005431,2022,SCHOOL
P027204,2022,VOC_POSTSEC
P041151,2022,VOC_POSTSEC
P021407,2022,VOC_POSTSEC
P022152,2022,BACHELOR_EQ
P002157,2022,VOC_POSTSEC
P021075,2022,SCHOOL
P038470,2022,BACHELOR_EQ
P022449,2022,BACHELOR_EQ
P001905,2022,VOC_POSTSEC
P001620,2022,BACHELOR_EQ
P040353,2022,DOCTORATE
P041680,2022,SCHOOL
P002323,2022,SCHOOL
P004239,2022,VOC_POSTSEC
P016333,2022,BACHELOR_EQ
P022620,2022,SCHOOL
P046817,2022,VOC_POSTSEC
P010527,2022,VOC_POSTSEC
P033633,2022,BACHELOR_EQ
P009642,2022,NONE_LOW
P019679,2022,NONE_LOW
P035913,2022,VOC_POSTSEC
P019214,2022,VOC_POSTSEC
P027744,2022,SCHOOL
P038609,2022,SCHOOL
P046366,2022,BACHELOR_EQ
P024168,2022,VOC_POSTSEC
P012151,2022,SCHOOL
P032426,2022,MASTER_EQ
P020764,2022,SCHOOL
P015598,2022,MASTER_EQ
P015967,2022,MASTER_EQ
P041047,2022,SCHOOL
P004360,2022,BACHELOR_EQ
P037423,2022,MASTER_EQ
P035812,2022,VOC_POSTSEC
P000716,2022,SCHOOL
P010130,2022,MASTER_EQ
P010232,2022,SCHOOL
P014690,2022,SCHOOL
P046181,2022,SCHOOL
P020969,2022,BACHELOR_EQ
P036155,2022,SCHOOL
P033977,2022,BACHELOR_EQ
P043142,2022,MASTER_EQ
P010878,2022,MASTER_EQ
P030294,2022,BACHELOR_EQ
P036573,2022,VOC_POSTSEC
P040429,2022,BACHELOR_EQ
P039997,2022,DOCTORATE
P042488,2022,UNKNOWN_CODE
P029586,2022,VOC_POSTSEC
