person_id,ref_date,employment_status,days_employed_last_12m,annual_employment_income,contact_address_id
P027325,2025-12-31,employed,317,16939.78,A017475
P027328,2025-12-31,employed,341,29294.17,A017475
P027329,2025-12-31,employed,301,32690.64,A012030
P027331,2025-12-31,employed,328,15256.64,A012030
P027332,2025-12-31,marginal,82,4137.94,A012030
P027334,2025-12-31,marginal,126,3266.03,A011518
P027335,2025-12-31,self_employed,137,10111.41,A011518
P027338,2025-12-31,employed,325,26229.89,A010105
P027340,2025-12-31,employed,254,55631.5,A008172
P027343,2025-12-31,employed,288,32901.25,A008501
P027344,2025-12-31,employed,214,NA,A008501
P027350,2025-12-31,employed,222,12196.44,A013608
P027352,2025-12-31,marginal,140,5935.51,A001450
P027353,2025-12-31,self_employed,292,15501.09,A001450
P027357,2025-12-31,employed,304,48434.9,A001837
P027359,2025-12-31,employed,284,50001.22,A013173
P027360,2025-12-31,employed,352,14521.6,A013173
P027361,2025-12-31,employed,165,38605.41,A017818
P027363,2025-12-31,employed,196,44479.54,A012421
P027365,2025-12-31,employed,274,23502.47,A003690
P027367,2025-12-31,marginal,96,5184.07,A003690
P027369,2025-12-31,employed,258,20423.53,A015301
P027371,2025-12-31,employed,248,14813.15,A015301
P027372,2025-12-31,employed,363,18085.63,A000621
P027374,2025-12-31,marginal,48,4972.47,A015301
P027375,2025-12-31,employed,297,34050.71,A004569
P027380,2025-12-31,employed,288,15870.46,A008852
P027381,2025-12-31,employed,354,73665.09,A008852
P027382,2025-12-31,employed,273,NA,A011739
P027385,2025-12-31,employed,307,15569.9,A008223
P027391,2025-12-31,employed,365,21108.55,A008703
P027393,2025-12-31,employed,119,16557.58,NA
P027396,2025-12-31,employed,314,16296.26,A015630
P027400,2025-12-31,marginal,142,7058.6,A013424
P027401,2025-12-31,self_employed,326,90541.69,A013424
P027403,2025-12-31,marginal,139,5194.75,A003505
P027404,2025-12-31,employed,292,59564.56,A003505
P027407,2025-12-31,employed,251,22935.43,A011837
P027408,2025-12-31,employed,316,24151.66,A001314
P027412,2025-12-31,marginal,145,6378.55,A000248
P027413,2025-12-31,employed,266,16973.49,A010894
P027414,2025-12-31,no_record,0,0,A009651
P027416,2025-12-31,self_employed,269,32686.04,A009651
P027418,2025-12-31,marginal,107,5572.56,A009651
P027424,2025-12-31,employed,235,32874.94,A007111
P027426,2025-12-31,employed,365,47884.24,A000963
P027427,2025-12-31,employed,291,22151.55,A000963
P027438,2025-12-31,employed,343,24637.19,A003864
P027439,2025-12-31,employed,364,41411.92,A003864
P027440,2025-12-31,employed,365,29601.03,A009039
P027442,2025-12-31,employed,337,20339.45,A011700
P027444,2025-12-31,marginal,122,6436.91,A008648
P027446,2025-12-31,no_record,0,0,A017556
P027447,2025-12-31,employed,271,21387.19,A017556
P027448,2025-12-31,self_employed,256,6207.24,A017556
P027449,2025-12-31,employed,316,19900.41,NA
P027450,2025-12-31,employed,301,24181.63,A017556
P027451,2025-12-31,employed,324,15964.74,A017455
P027456,2025-12-31,employed,273,28689.62,A000596
P027460,2025-12-31,marginal,110,4416.79,A014320
P027461,2025-12-31,employed,365,36912.06,A014320
P027462,2025-12-31,marginal,130,6912.24,A016783
P027465,2025-12-31,employed,102,17905.72,A013235
P027468,2025-12-31,employed,265,55753.93,A003946
P027471,2025-12-31,employed,365,29599.43,A016417
P027472,2025-12-31,self_employed,207,13381.23,A011915
P027474,2025-12-31,self_employed,309,20605.49,A009375
P027475,2025-12-31,employed,207,21433.75,A017747
P027477,2025-12-31,employed,344,17666.62,A000532
P027481,2025-12-31,employed,223,37187.2,A009796
P027484,2025-12-31,self_employed,326,35108.66,A000704
P027487,2025-12-31,marginal,100,4747.42,NA
P027488,2025-12-31,marginal,154,6079.76,A000704
P027489,2025-12-31,employed,328,65700.94,A000704
P027490,2025-12-31,self_employed,269,31262.91,A000134
P027491,2025-12-31,employed,337,17304.58,A000134
P027493,2025-12-31,employed,330,27603.59,A010766
P027494,2025-12-31,no_record,NA,0,A017813
P027495,2025-12-31,employed,206,NA,A017813
P027497,2025-12-31,employed,297,41955.09,A004070
P027498,2025-12-31,employed,316,15702.79,A004070
P027499,2025-12-31,employed,280,19016.08,A003039
P027500,2025-12-31,employed,256,18738.49,A003039
P027502,2025-12-31,employed,261,11572.45,A003039
P027503,2025-12-31,self_employed,65,87713.94,A003039
P027504,2025-12-31,employed,325,31365.04,A010847
P027507,2025-12-31,employed,268,15237.8,A007125
P027511,2025-12-31,employed,285,34867.35,A000146
P027512,2025-12-31,employed,268,26579.93,A011499
P027513,2025-12-31,employed,338,32334.77,A008126
P027514,2025-12-31,self_employed,312,8253.74,A008126
P027516,2025-12-31,marginal,152,4206.04,A016883
P027521,2025-12-31,employed,273,43520.58,A000865
P027522,2025-12-31,employed,239,18264.62,A000865
P027526,2025-12-31,self_employed,156,61678.55,A017390
P027530,2025-12-31,employed,323,39848.37,A015724
P027531,2025-12-31,employed,302,42100.43,A015724
P027532,2025-12-31,employed,300,36788.52,A015724
P027534,2025-12-31,marginal,90,7386.39,A002493
P027537,2025-12-31,employed,271,34038.27,A016453
P027539,2025-12-31,employed,319,14077.13,A016453
P027540,2025-12-31,employed,268,16273.24,A001000
P027541,2025-12-31,employed,363,16537.59,A001000
P027543,2025-12-31,employed,292,40578.95,A001000
P027548,2025-12-31,employed,224,14711.94,A006801
P027550,2025-12-31,marginal,117,5118.62,A006801
P027552,2025-12-31,self_employed,98,35536.43,A005519
P027554,2025-12-31,employed,301,31738.37,NA
P027555,2025-12-31,employed,191,21638.4,NA
P027557,2025-12-31,employed,343,27011.3,A008349
P027558,2025-12-31,marginal,81,2828.18,A008349
P027559,2025-12-31,employed,365,57506.66,A004650
P027560,2025-12-31,employed,325,44724.66,A004650
P027562,2025-12-31,no_record,0,0,A004650
P027563,2025-12-31,employed,239,14317.95,A010337
P027565,2025-12-31,employed,281,30429.58,A010337
P027566,2025-12-31,marginal,177,5311.9,A013891
P027567,2025-12-31,employed,355,12345.81,A013891
P027569,2025-12-31,employed,365,58182.33,A013891
P027570,2025-12-31,employed,329,26555.39,A013891
P027571,2025-12-31,employed,262,73285.08,A007268
P027575,2025-12-31,employed,285,28025.44,A013913
P027578,2025-12-31,employed,365,38300.93,A006489
P027581,2025-12-31,employed,243,32530.01,A011957
P027583,2025-12-31,self_employed,332,18347.27,A011957
P027585,2025-12-31,marginal,127,3779.27,A008467
P027587,2025-12-31,employed,294,8895.9,A017402
P027588,2025-12-31,self_employed,114,14185.54,A017402
P027590,2025-12-31,employed,228,32850.64,A017630
P027591,2025-12-31,employed,245,27996.72,A017630
P027592,2025-12-31,employed,297,45794.57,A017630
P027593,2025-12-31,employed,362,42453.01,A017630
P027594,2025-12-31,no_record,0,0,A017630
P027595,2025-12-31,employed,293,27512.41,A004131
P027596,2025-12-31,self_employed,153,30504.62,A004131
P027598,2025-12-31,employed,339,44132.31,NA
P027600,2025-12-31,employed,365,NA,A017398
P027601,2025-12-31,marginal,109,5345.08,A006749
P027602,2025-12-31,employed,217,33344.57,A006749
P027603,2025-12-31,employed,271,29246.85,A013830
P027604,2025-12-31,employed,261,36727.62,A013830
P027605,2025-12-31,employed,253,33225.21,A013830
P027608,2025-12-31,employed,263,15756.81,A013710
P027610,2025-12-31,employed,252,NA,A013710
P027613,2025-12-31,employed,253,21439.45,A016229
P027614,2025-12-31,employed,240,NA,A008301
P027615,2025-12-31,self_employed,144,17270.05,A008301
P027617,2025-12-31,self_employed,365,10425.2,A001559
P027618,2025-12-31,employed,204,19441.49,A012022
P027619,2025-12-31,no_record,0,0,A012022
P027620,2025-12-31,employed,279,30033.38,A015493
P027626,2025-12-31,employed,266,16859.97,A015216
P027628,2025-12-31,employed,234,32972.2,A005487
P027629,2025-12-31,employed,265,13879.27,A005487
P027630,2025-12-31,no_record,0,0,A016019
P027631,2025-12-31,employed,326,35881.56,A016019
P027633,2025-12-31,employed,338,25604.52,A016019
P027635,2025-12-31,employed,318,9905.78,A002157
P027636,2025-12-31,employed,286,38789.76,A017443
P027640,2025-12-31,employed,297,72254.83,A001529
P027652,2025-12-31,employed,216,31682.04,A013115
P027655,2025-12-31,employed,271,18139.41,A003679
P027656,2025-12-31,employed,323,15090.56,A013828
P027657,2025-12-31,employed,183,24403.97,NA
P027659,2025-12-31,employed,337,21987.85,A012514
P027662,2025-12-31,employed,365,72311.26,A006243
P027666,2025-12-31,self_employed,230,15795.82,A003948
P027669,2025-12-31,employed,207,32448.59,A003188
P027671,2025-12-31,marginal,139,6178.67,A017004
P027672,2025-12-31,self_employed,365,16655.3,A017004
P027676,2025-12-31,marginal,74,5095.7,A010419
P027677,2025-12-31,employed,334,42845.09,A012029
P027678,2025-12-31,employed,323,21009.34,A012029
P027680,2025-12-31,employed,255,24192.66,A012029
P027682,2025-12-31,employed,251,19888.97,A014527
P027684,2025-12-31,employed,256,14041.81,NA
P027685,2025-12-31,employed,291,24374.19,A004467
P027686,2025-12-31,employed,293,26860.52,A017018
P027688,2025-12-31,marginal,123,3367.3,A003745
P027690,2025-12-31,self_employed,184,66693.31,A015017
P027691,2025-12-31,marginal,92,4893.65,A015017
P027693,2025-12-31,employed,302,15667.13,A015017
P027694,2025-12-31,marginal,NA,4730.54,A015017
P027695,2025-12-31,employed,287,35929.4,A015017
P027696,2025-12-31,marginal,91,7708.96,A015889
P027698,2025-12-31,employed,325,44008.93,A010956
P027700,2025-12-31,employed,365,16808.96,A010956
P027701,2025-12-31,employed,262,29729.2,A010956
P027702,2025-12-31,employed,286,27140.25,A002051
P027704,2025-12-31,marginal,170,8607.55,A015071
P027706,2025-12-31,employed,122,16190.91,A005291
P027707,2025-12-31,employed,283,24146.17,A005291
P027708,2025-12-31,employed,284,30097.41,A005291
P027710,2025-12-31,employed,250,16550.97,A010620
P027712,2025-12-31,employed,317,12816.7,A007772
P027715,2025-12-31,employed,360,45767.83,A002008
P027718,2025-12-31,self_employed,358,8494.56,A008808
P027719,2025-12-31,employed,226,35771.51,A017959
P027720,2025-12-31,employed,316,18631.48,A017959
P027721,2025-12-31,employed,215,19914.5,A017959
P027722,2025-12-31,employed,234,16158.62,A017959
P027724,2025-12-31,employed,365,51146.18,A000781
P027725,2025-12-31,self_employed,279,47260.98,A000781
P027728,2025-12-31,employed,236,20015.3,A003332
P027729,2025-12-31,employed,233,34544.8,A003332
P027730,2025-12-31,marginal,48,6641.6,A014249
P027731,2025-12-31,marginal,164,3434.91,A014249
P027733,2025-12-31,employed,275,32625.46,A009036
P027740,2025-12-31,marginal,86,2830.05,A009471
P027741,2025-12-31,marginal,178,6234.39,A004135
P027742,2025-12-31,employed,299,30858.01,A009622
P027746,2025-12-31,employed,235,55861.48,A001590
P027751,2025-12-31,employed,275,33089.82,A012553
P027753,2025-12-31,employed,298,43983.06,A016703
P027755,2025-12-31,employed,262,15076.18,A009642
P027757,2025-12-31,employed,365,21498,A016047
P027759,2025-12-31,employed,365,63071.15,A010691
P027763,2025-12-31,employed,287,21881.42,A000198
P027765,2025-12-31,employed,241,26896.34,A006480
P027770,2025-12-31,self_employed,133,28948.23,A017185
P027773,2025-12-31,employed,337,16741.43,A011530
P027774,2025-12-31,employed,299,17283.11,A011530
P027775,2025-12-31,employed,285,31211.16,A006458
P027776,2025-12-31,self_employed,220,26743.07,A005213
P027779,2025-12-31,employed,318,55736.93,A013215
P027781,2025-12-31,employed,241,21607.98,A003811
P027783,2025-12-31,employed,345,28474.52,A010990
P027787,2025-12-31,marginal,29,3544.95,A006608
P027792,2025-12-31,employed,198,42793.42,A002095
P027797,2025-12-31,employed,229,22801.59,A010781
P027798,2025-12-31,employed,330,28394.33,A010781
P027800,2025-12-31,employed,304,15554.74,A010781
P027804,2025-12-31,employed,145,55950.13,A008845
P027806,2025-12-31,employed,344,7944.73,A004611
P027807,2025-12-31,employed,332,23183.26,A004611
P027811,2025-12-31,employed,258,18662.82,A012827
P027812,2025-12-31,employed,316,31590.25,A012827
P027814,2025-12-31,employed,246,24598.95,A011350
P027822,2025-12-31,employed,298,26590.63,A014970
P027824,2025-12-31,employed,318,57715.3,A002310
P027828,2025-12-31,employed,316,17276.37,A015076
P027834,2025-12-31,employed,244,19451.34,A001732
P027836,2025-12-31,employed,300,31937.28,A013642
P027839,2025-12-31,employed,315,23193.98,A005813
P027846,2025-12-31,employed,339,31827.81,A012304
P027850,2025-12-31,self_employed,236,70353.4,A007552
P027851,2025-12-31,employed,325,19195.61,A007552
P027853,2025-12-31,marginal,143,3099.47,A015047
P027855,2025-12-31,employed,210,14483.85,A015557
P027858,2025-12-31,employed,347,17286.82,A011629
P027860,2025-12-31,employed,246,22136.24,A011629
P027861,2025-12-31,employed,323,47658.65,A011629
P027862,2025-12-31,employed,228,28806.8,A012111
P027867,2025-12-31,employed,222,15923.37,A012705
P027869,2025-12-31,employed,306,32215.4,A009422
P027870,2025-12-31,self_employed,162,11512.9,A009422
P027871,2025-12-31,employed,339,25475.32,A009422
P027872,2025-12-31,employed,229,46849.75,A005629
P027873,2025-12-31,employed,365,23284.81,A012270
P027877,2025-12-31,employed,365,35241.87,A005211
P027880,2025-12-31,employed,283,73474.5,A002346
P027885,2025-12-31,employed,311,12865.49,NA
P027887,2025-12-31,self_employed,365,14543.83,A005205
P027888,2025-12-31,employed,323,23342.21,A005205
P027892,2025-12-31,employed,237,31385.58,A009775
P027902,2025-12-31,employed,241,15730.06,A014606
P027904,2025-12-31,employed,245,33086.73,A005381
P027905,2025-12-31,employed,365,61646.21,A004103
P027908,2025-12-31,employed,299,23707.99,A013829
P027913,2025-12-31,employed,306,27147.62,A004884
P027914,2025-12-31,employed,365,30586.57,A009052
P027915,2025-12-31,self_employed,365,4921.23,A009052
P027918,2025-12-31,self_employed,290,6974.89,A012355
P027919,2025-12-31,employed,293,45914.21,A012355
P027921,2025-12-31,employed,304,21111.91,A017901
P027929,2025-12-31,employed,223,34570.64,A005826
P027930,2025-12-31,employed,274,21779.09,A010484
P027934,2025-12-31,employed,320,23527.78,A004494
P027935,2025-12-31,employed,286,22384.8,A004494
P027938,2025-12-31,marginal,100,4241.38,A002335
P027939,2025-12-31,employed,242,18847.24,NA
P027945,2025-12-31,marginal,148,3263.39,A017253
P027946,2025-12-31,employed,330,NA,A017253
P027949,2025-12-31,employed,265,65281.77,A015605
P027950,2025-12-31,employed,302,9493.2,A015076
P027951,2025-12-31,employed,365,34952.19,A015076
P027953,2025-12-31,employed,342,45302.17,A015076
P027955,2025-12-31,employed,348,30380.94,A000736
P027962,2025-12-31,employed,365,13777.63,A014891
P027964,2025-12-31,employed,310,16718.82,A017972
P027967,2025-12-31,employed,242,16475.25,A015470
P027968,2025-12-31,employed,365,46267.96,A015470
P027972,2025-12-31,employed,197,22058.52,A004219
P027975,2025-12-31,employed,339,41999.14,A002036
P027978,2025-12-31,employed,249,12309.3,A002272
P027982,2025-12-31,marginal,108,4237.38,A005901
P027983,2025-12-31,self_employed,278,35520.86,A005901
P027984,2025-12-31,employed,315,28226.34,A007242
P027987,2025-12-31,marginal,44,2398.42,A007242
P027990,2025-12-31,employed,365,21414.91,A013983
P027991,2025-12-31,employed,269,35822.26,A013983
P027995,2025-12-31,employed,320,37734.57,A010108
P027996,2025-12-31,marginal,96,7735.66,A013583
P027998,2025-12-31,self_employed,122,15511.37,A010908
P027999,2025-12-31,employed,310,30797.39,A010908
P028001,2025-12-31,employed,298,30135.87,A010908
P028003,2025-12-31,employed,229,32985.72,A004520
P028006,2025-12-31,employed,240,21058.56,A004520
P028010,2025-12-31,employed,303,30415.89,A011448
P028011,2025-12-31,marginal,138,5739.54,A002248
P028012,2025-12-31,employed,281,58377.06,A002367
P028013,2025-12-31,self_employed,330,46283.88,A002367
P028020,2025-12-31,employed,337,30503.36,A017577
P028021,2025-12-31,employed,258,28319.41,A013330
P028022,2025-12-31,employed,256,21870.71,A013330
P028024,2025-12-31,marginal,129,6214.75,A006104
P028025,2025-12-31,employed,299,24985.62,A006104
P028026,2025-12-31,employed,299,29035.2,A006104
P028028,2025-12-31,employed,312,37020.35,A007877
P028032,2025-12-31,employed,214,35199.84,A006837
P028035,2025-12-31,employed,138,19864.62,A012322
P028036,2025-12-31,employed,261,32565.44,A017937
P028037,2025-12-31,marginal,42,4116.97,A010450
P028038,2025-12-31,employed,323,23254.82,A010450
P028040,2025-12-31,employed,203,29000.44,NA
P028041,2025-12-31,self_employed,46,4705.01,A010325
P028043,2025-12-31,employed,281,21630.39,A013090
P028044,2025-12-31,employed,245,31020.75,A013090
P028046,2025-12-31,marginal,106,5389.22,A013090
P028050,2025-12-31,employed,332,14272.96,A002725
P028054,2025-12-31,employed,193,18886.86,A010876
P028059,2025-12-31,employed,284,29606.23,A001929
P028061,2025-12-31,employed,218,34254.06,A015928
P028064,2025-12-31,employed,365,28006.72,A002192
P028069,2025-12-31,employed,235,26333.5,A008237
P028075,2025-12-31,marginal,84,4921.45,A004112
P028080,2025-12-31,employed,347,13849.69,A011142
P028081,2025-12-31,employed,298,32407.17,A010600
P028083,2025-12-31,employed,274,26989.92,A007645
P028084,2025-12-31,employed,276,24144.25,A007645
P028086,2025-12-31,employed,252,36230.07,A007645
P028088,2025-12-31,employed,274,17406.53,A005781
P028089,2025-12-31,employed,211,27232.34,A005781
P028090,2025-12-31,employed,365,39123.46,A005781
P028093,2025-12-31,self_employed,151,37994.42,A003622
P028094,2025-12-31,employed,336,39767.41,A003622
P028095,2025-12-31,employed,270,20582.09,A000609
P028096,2025-12-31,employed,227,29004.66,A000609
P028097,2025-12-31,no_record,0,0,A014253
P028098,2025-12-31,employed,365,23265.81,A014253
P028101,2025-12-31,employed,239,NA,A011582
P028105,2025-12-31,employed,365,55364.38,A011582
P028106,2025-12-31,employed,219,20185.36,A004588
P028109,2025-12-31,employed,224,27741.19,A004693
P028110,2025-12-31,employed,347,23191.99,A004693
P028111,2025-12-31,employed,275,23292.99,A004693
P028113,2025-12-31,employed,316,34297.91,A013406
P028119,2025-12-31,employed,321,16132.68,A017994
P028120,2025-12-31,employed,339,44768.79,A002982
P028128,2025-12-31,employed,233,24213.97,A015230
P028131,2025-12-31,employed,251,13986.62,A006205
P028133,2025-12-31,marginal,137,3173.04,A014442
P028135,2025-12-31,employed,288,19157.07,A016111
P028137,2025-12-31,marginal,20,6137.08,A016111
P028140,2025-12-31,employed,365,44428.35,A013280
P028141,2025-12-31,employed,250,60421.28,A001443
P028142,2025-12-31,employed,289,50741.75,A003119
P028144,2025-12-31,employed,334,36436.45,A000648
P028148,2025-12-31,employed,311,9191.24,A012355
P028149,2025-12-31,employed,255,38609.19,A012355
P028153,2025-12-31,employed,211,19817.14,A008230
