person_id,true_resident,sex,age,age_group,citizenship_group,true_household_id,true_address_id,true_region_code,true_municipality_code,former_household_id,former_address_id,former_region_code,former_municipality_code,departure_date_true,in_population_register,coverage_status_true,overcoverage_flag_true,undercoverage_flag_true,registered_household_id_sim,registered_address_id_sim,registered_region_code_sim,registered_municipality_code_sim
P032662,1,F,38,25-39,DE,H015471,A004888,R03,R03-M04,,,,,,1,correctly_registered,0,0,H015471,A004888,R03,R03-M04
P032663,1,F,1,0-5,DE,H015472,A013526,R11,R11-M04,,,,,,1,correctly_registered,0,0,H015472,A013526,R11,R11-M04
P032664,1,F,19,18-24,EU,H015472,A013526,R11,R11-M04,,,,,,1,correctly_registered,0,0,H015472,A013526,R11,R11-M04
P032665,1,M,56,40-64,DE,H015472,A013526,R11,R11-M04,,,,,,1,correctly_registered,0,0,H015472,A013526,R11,R11-M04
P032666,1,M,6,6-17,DE,H015472,A013526,R11,R11-M04,,,,,,1,correctly_registered,0,0,H015472,A013526,R11,R11-M04
P032667,1,M,10,6-17,DE,H015473,A017135,R01,R01-M04,,,,,,1,correctly_registered,0,0,H015473,A017135,R01,R01-M04
P032668,1,F,93,80+,EU,H015474,A010375,R09,R09-M04,,,,,,1,correctly_registered,0,0,H015474,A010375,R09,R09-M04
P032669,1,M,26,25-39,EU,H015475,A015772,R06,R06-M02,,,,,,1,correctly_registered,0,0,H015475,A015772,R06,R06-M02
P032670,1,F,50,40-64,DE,H015476,A016142,R12,R12-M04,,,,,,1,correctly_registered,0,0,H015476,A016142,R12,R12-M04
P032671,1,F,22,18-24,DE,H015477,A005720,R08,R08-M02,,,,,,1,correctly_registered,0,0,H015477,A005720,R08,R08-M02
P032672,1,M,37,25-39,DE,H015478,A015483,R04,R04-M02,,,,,,1,correctly_registered,0,0,H015478,A015483,R04,R04-M02
P032673,1,F,20,18-24,DE,H015478,A015483,R04,R04-M02,,,,,,1,correctly_registered,0,0,H015478,A015483,R04,R04-M02
P032674,1,F,21,18-24,DE,H015478,A015483,R04,R04-M02,,,,,,1,correctly_registered,0,0,H015478,A015483,R04,R04-M02
P032675,1,F,2,0-5,DE,H015478,A015483,R04,R04-M02,,,,,,1,correctly_registered,0,0,H015478,A015483,R04,R04-M02
P032676,1,M,17,6-17,EU,H015478,A015483,R04,R04-M02,,,,,,1,correctly_registered,0,0,H015478,A015483,R04,R04-M02
P032677,1,F,88,80+,DE,H015478,A015483,R04,R04-M02,,,,,,1,correctly_registered,0,0,H015478,A015483,R04,R04-M02
P032678,1,F,29,25-39,EU,H015479,A011708,R04,R04-M02,,,,,,1,correctly_registered,0,0,H015479,A011708,R04,R04-M02
P032679,1,M,3,0-5,DE,H015480,A014000,R03,R03-M01,,,,,,0,undercoverage,0,1,H015480,A014000,R03,R03-M01
P032680,1,M,46,40-64,DE,H015480,A014000,R03,R03-M01,,,,,,1,correctly_registered,0,0,H015480,A014000,R03,R03-M01
P032681,1,M,6,6-17,DE,H015480,A014000,R03,R03-M01,,,,,,1,correctly_registered,0,0,H015480,A014000,R03,R03-M01
P032682,1,F,77,65-79,DE,H015480,A014000,R03,R03-M01,,,,,,1,correctly_registered,0,0,H015480,A014000,R03,R03-M01
P032683,1,F,74,65-79,DE,H015480,A014000,R03,R03-M01,,,,,,1,correctly_registered,0,0,H015480,A014000,R03,R03-M01
P032684,1,M,7,6-17,DE,H015481,A004696,R12,R12-M02,,,,,,1,correctly_registered,0,0,H015481,A004696,R12,R12-M02
P032685,1,F,62,40-64,DE,H015481,A004696,R12,R12-M02,,,,,,1,correctly_registered,0,0,H015481,A004696,R12,R12-M02
P032686,1,M,19,18-24,DE,H015481,A004696,R12,R12-M02,,,,,,1,correctly_registered,0,0,H015481,A004696,R12,R12-M02
P032687,1,M,82,80+,DE,H015481,A004696,R12,R12-M02,,,,,,1,correctly_registered,0,0,H015481,A004696,R12,R12-M02
P032688,1,F,52,40-64,EU,H015482,A016284,R09,R09-M03,,,,,,1,correctly_registered,0,0,H015482,A016284,R09,R09-M03
P032689,1,M,47,40-64,Non-EU,H015482,A016284,R09,R09-M03,,,,,,1,correctly_registered,0,0,H015482,A016284,R09,R09-M03
P032690,1,F,65,65-79,DE,H015482,A016284,R09,R09-M03,,,,,,1,correctly_registered,0,0,H015482,A016284,R09,R09-M03
P032691,1,M,51,40-64,DE,H015483,A009765,R12,R12-M04,,,,,,1,correctly_registered,0,0,H015483,A009765,R12,R12-M04
P032692,1,F,53,40-64,DE,H015484,A005747,R12,R12-M02,,,,,,1,correctly_registered,0,0,H015484,A005747,R12,R12-M02
P032693,1,M,30,25-39,DE,H015484,A005747,R12,R12-M02,,,,,,1,correctly_registered,0,0,H015484,A005747,R12,R12-M02
P032694,1,F,67,65-79,DE,H015485,A013609,R01,R01-M03,,,,,,1,correctly_registered,0,0,H015485,A013609,R01,R01-M03
P032695,1,M,19,18-24,DE,H015486,A006511,R09,R09-M03,,,,,,1,correctly_registered,0,0,H015486,A006511,R09,R09-M03
P032696,1,M,17,6-17,DE,H015487,A008081,R12,R12-M02,,,,,,1,correctly_registered,0,0,H015487,A008081,R12,R12-M02
P032697,1,M,10,6-17,DE,H015487,A008081,R12,R12-M02,,,,,,1,correctly_registered,0,0,H015487,A008081,R12,R12-M02
P032698,1,M,30,25-39,DE,H015487,A008081,R12,R12-M02,,,,,,1,correctly_registered,0,0,H015487,A008081,R12,R12-M02
P032699,1,F,12,6-17,EU,H015487,A008081,R12,R12-M02,,,,,,1,correctly_registered,0,0,H015487,A008081,R12,R12-M02
P032700,1,M,26,25-39,DE,H015488,A003415,R11,R11-M04,,,,,,1,correctly_registered,0,0,H015488,A003415,R11,R11-M04
P032701,1,M,42,40-64,DE,H015488,A003415,R11,R11-M04,,,,,,1,correctly_registered,0,0,H015488,A003415,R11,R11-M04
P032702,1,F,78,65-79,DE,H015488,A003415,R11,R11-M04,,,,,,1,correctly_registered,0,0,H015488,A003415,R11,R11-M04
P032703,1,M,31,25-39,DE,H015488,A003415,R11,R11-M04,,,,,,1,correctly_registered,0,0,H015488,A003415,R11,R11-M04
P032704,1,M,48,40-64,Non-EU,H015489,A008441,R04,R04-M03,,,,,,1,correctly_registered,0,0,H015489,A008441,R04,R04-M03
P032705,1,M,60,40-64,DE,H015489,A008441,R04,R04-M03,,,,,,1,correctly_registered,0,0,H015489,A008441,R04,R04-M03
P032706,1,M,50,40-64,DE,H015490,A004875,R04,R04-M03,,,,,,1,correctly_registered,0,0,H015490,A004875,R04,R04-M03
P032707,1,M,32,25-39,EU,H015490,A004875,R04,R04-M03,,,,,,1,correctly_registered,0,0,H015490,A004875,R04,R04-M03
P032708,1,M,2,0-5,DE,H015490,A004875,R04,R04-M03,,,,,,1,correctly_registered,0,0,H015490,A004875,R04,R04-M03
P032709,1,M,1,0-5,DE,H015491,A006458,R04,R04-M02,,,,,,1,correctly_registered,0,0,H015491,A006458,R04,R04-M02
P032710,1,F,7,6-17,DE,H015491,A006458,R04,R04-M02,,,,,,1,correctly_registered,0,0,H015491,A006458,R04,R04-M02
P032711,1,F,39,25-39,DE,H015491,A006458,R04,R04-M02,,,,,,1,correctly_registered,0,0,H015491,A006458,R04,R04-M02
P032712,1,F,64,40-64,DE,H015492,A009759,R12,R12-M01,,,,,,1,correctly_registered,0,0,H015492,A009759,R12,R12-M01
P032713,1,F,5,0-5,DE,H015492,A009759,R12,R12-M01,,,,,,1,correctly_registered,0,0,H015492,A009759,R12,R12-M01
P032714,1,F,29,25-39,DE,H015492,A009759,R12,R12-M01,,,,,,1,correctly_registered,0,0,H015492,A009759,R12,R12-M01
P032715,1,F,61,40-64,DE,H015493,A001540,R04,R04-M02,,,,,,1,correctly_registered,0,0,H015493,A001540,R04,R04-M02
P032716,1,F,24,18-24,EU,H015493,A001540,R04,R04-M02,,,,,,1,correctly_registered,0,0,H015493,A001540,R04,R04-M02
P032717,1,M,20,18-24,DE,H015493,A001540,R04,R04-M02,,,,,,1,correctly_registered,0,0,H015493,A001540,R04,R04-M02
P032718,1,F,23,18-24,DE,H015493,A001540,R04,R04-M02,,,,,,1,correctly_registered,0,0,H015493,A001540,R04,R04-M02
P032719,1,M,12,6-17,EU,H015494,A017376,R07,R07-M04,,,,,,1,correctly_registered,0,0,H015494,A017376,R07,R07-M04
P032720,1,M,75,65-79,DE,H015494,A017376,R07,R07-M04,,,,,,1,correctly_registered,0,0,H015494,A017376,R07,R07-M04
P032721,1,M,83,80+,DE,H015495,A000439,R06,R06-M04,,,,,,1,correctly_registered,0,0,H015495,A000439,R06,R06-M04
P032722,1,M,28,25-39,EU,H015495,A000439,R06,R06-M04,,,,,,1,correctly_registered,0,0,H015495,A000439,R06,R06-M04
P032723,1,F,61,40-64,Non-EU,H015496,A002508,R01,R01-M04,,,,,,1,correctly_registered,0,0,H015496,A002508,R01,R01-M04
P032724,1,M,7,6-17,DE,H015497,A002099,R10,R10-M02,,,,,,1,correctly_registered,0,0,H015497,A002099,R10,R10-M02
P032725,1,M,26,25-39,DE,H015498,A000332,R04,R04-M03,,,,,,1,correctly_registered,0,0,H015498,A000332,R04,R04-M03
P032726,1,M,84,80+,Non-EU,H015499,A011759,R08,R08-M03,,,,,,1,correctly_registered,0,0,H015499,A011759,R08,R08-M03
P032727,1,F,48,40-64,DE,H015500,A003460,R12,R12-M04,,,,,,1,correctly_registered,0,0,H015500,A003460,R12,R12-M04
P032728,1,F,26,25-39,EU,H015501,A009885,R11,R11-M04,,,,,,1,correctly_registered,0,0,H015501,A009885,R11,R11-M04
P032729,1,F,33,25-39,DE,H015502,A011347,R02,R02-M04,,,,,,1,correctly_registered,0,0,H015502,A011347,R02,R02-M04
P032730,1,F,46,40-64,DE,H015503,A010662,R01,R01-M03,,,,,,1,correctly_registered,0,0,H015503,A010662,R01,R01-M03
P032731,1,M,78,65-79,EU,H015503,A010662,R01,R01-M03,,,,,,1,correctly_registered,0,0,H015503,A010662,R01,R01-M03
P032732,1,M,41,40-64,DE,H015503,A010662,R01,R01-M03,,,,,,1,correctly_registered,0,0,H015503,A010662,R01,R01-M03
P032733,1,M,47,40-64,DE,H015504,A009754,R04,R04-M01,,,,,,1,correctly_registered,0,0,H015504,A009754,R04,R04-M01
P032734,1,F,12,6-17,DE,H015505,A016164,R09,R09-M04,,,,,,1,correctly_registered,0,0,H015505,A016164,R09,R09-M04
P032735,1,M,28,25-39,Non-EU,H015506,A013440,R01,R01-M01,,,,,,1,correctly_registered,0,0,H015506,A013440,R01,R01-M01
P032736,1,M,13,6-17,DE,H015506,A013440,R01,R01-M01,,,,,,1,correctly_registered,0,0,H015506,A013440,R01,R01-M01
P032737,1,M,35,25-39,EU,H015506,A013440,R01,R01-M01,,,,,,1,correctly_registered,0,0,H015506,A013440,R01,R01-M01
P032738,1,F,16,6-17,Non-EU,H015507,A013727,R10,R10-M03,,,,,,1,correctly_registered,0,0,H015507,A013727,R10,R10-M03
P032739,1,F,73,65-79,DE,H015507,A013727,R10,R10-M03,,,,,,1,correctly_registered,0,0,H015507,A013727,R10,R10-M03
P032740,1,M,5,0-5,EU,H015507,A013727,R10,R10-M03,,,,,,1,correctly_registered,0,0,H015507,A013727,R10,R10-M03
P032741,1,M,29,25-39,DE,H015508,A012437,R10,R10-M03,,,,,,1,correctly_registered,0,0,H015508,A012437,R10,R10-M03
P032742,1,M,6,6-17,DE,H015509,A014262,R12,R12-M04,,,,,,1,correctly_registered,0,0,H015509,A014262,R12,R12-M04
P032743,1,M,21,18-24,EU,H015509,A014262,R12,R12-M04,,,,,,1,correctly_registered,0,0,H015509,A014262,R12,R12-M04
P032744,1,M,55,40-64,DE,H015510,A016928,R09,R09-M04,,,,,,1,correctly_registered,0,0,H015510,A016928,R09,R09-M04
P032745,1,M,28,25-39,DE,H015510,A016928,R09,R09-M04,,,,,,1,correctly_registered,0,0,H015510,A016928,R09,R09-M04
P032746,1,F,27,25-39,EU,H015511,A003918,R05,R05-M02,,,,,,1,correctly_registered,0,0,H015511,A003918,R05,R05-M02
P032747,1,F,22,18-24,DE,H015512,A017887,R09,R09-M04,,,,,,1,correctly_registered,0,0,H015512,A017887,R09,R09-M04
P032748,1,M,43,40-64,DE,H015512,A017887,R09,R09-M04,,,,,,1,correctly_registered,0,0,H015512,A017887,R09,R09-M04
P032749,1,M,34,25-39,DE,H015513,A014672,R12,R12-M02,,,,,,1,correctly_registered,0,0,H015513,A014672,R12,R12-M02
P032750,1,M,32,25-39,DE,H015514,A017181,R02,R02-M03,,,,,,1,correctly_registered,0,0,H015514,A017181,R02,R02-M03
P032751,1,M,16,6-17,DE,H015515,A004745,R01,R01-M03,,,,,,1,correctly_registered,0,0,H015515,A004745,R01,R01-M03
P032752,1,M,82,80+,DE,H015516,A009772,R02,R02-M04,,,,,,1,correctly_registered,0,0,H015516,A009772,R02,R02-M04
P032753,1,F,5,0-5,DE,H015516,A009772,R02,R02-M04,,,,,,1,correctly_registered,0,0,H015516,A009772,R02,R02-M04
P032754,1,F,40,40-64,DE,H015517,A002206,R07,R07-M02,,,,,,1,correctly_registered,0,0,H015517,A002206,R07,R07-M02
P032755,1,M,64,40-64,EU,H015518,A013882,R02,R02-M01,,,,,,1,correctly_registered,0,0,H015518,A013882,R02,R02-M01
P032756,1,M,51,40-64,DE,H015518,A013882,R02,R02-M01,,,,,,1,correctly_registered,0,0,H015518,A013882,R02,R02-M01
P032757,1,M,37,25-39,DE,H015518,A013882,R02,R02-M01,,,,,,1,correctly_registered,0,0,H015518,A013882,R02,R02-M01
P032758,1,M,57,40-64,DE,H015519,A005806,R10,R10-M03,,,,,,1,correctly_registered,0,0,H015519,A005806,R10,R10-M03
P032759,1,F,70,65-79,DE,H015520,A011931,R08,R08-M01,,,,,,1,correctly_registered,0,0,H015520,A011931,R08,R08-M01
P032760,1,F,29,25-39,DE,H015520,A011931,R08,R08-M01,,,,,,1,correctly_registered,0,0,H015520,A011931,R08,R08-M01
P032761,1,M,33,25-39,Non-EU,H015521,A000268,R09,R09-M02,,,,,,1,correctly_registered,0,0,H015521,A000268,R09,R09-M02
P032762,1,M,42,40-64,EU,H015522,A003098,R09,R09-M04,,,,,,1,correctly_registered,0,0,H015522,A003098,R09,R09-M04
P032763,1,M,31,25-39,DE,H015523,A001672,R06,R06-M02,,,,,,1,correctly_registered,0,0,H015523,A001672,R06,R06-M02
P032764,1,F,0,0-5,DE,H015523,A001672,R06,R06-M02,,,,,,1,correctly_registered,0,0,H015523,A001672,R06,R06-M02
P032765,1,F,35,25-39,DE,H015523,A001672,R06,R06-M02,,,,,,1,correctly_registered,0,0,H015523,A001672,R06,R06-M02
P032766,1,M,63,40-64,Non-EU,H015523,A001672,R06,R06-M02,,,,,,1,correctly_registered,0,0,H015523,A001672,R06,R06-M02
P032767,1,M,74,65-79,DE,H015524,A005328,R01,R01-M03,,,,,,1,correctly_registered,0,0,H015524,A005328,R01,R01-M03
P032768,1,M,37,25-39,DE,H015524,A005328,R01,R01-M03,,,,,,1,correctly_registered,0,0,H015524,A005328,R01,R01-M03
P032769,1,M,57,40-64,DE,H015524,A005328,R01,R01-M03,,,,,,0,undercoverage,0,1,H015524,A005328,R01,R01-M03
P032770,1,F,20,18-24,DE,H015524,A005328,R01,R01-M03,,,,,,1,correctly_registered,0,0,H015524,A005328,R01,R01-M03
P032771,1,F,7,6-17,EU,H015525,A014957,R03,R03-M04,,,,,,1,correctly_registered,0,0,H015525,A014957,R03,R03-M04
P032772,1,M,39,25-39,DE,H015526,A012794,R01,R01-M02,,,,,,1,correctly_registered,0,0,H015526,A012794,R01,R01-M02
P032773,1,F,67,65-79,EU,H015527,A016862,R09,R09-M02,,,,,,1,correctly_registered,0,0,H015527,A016862,R09,R09-M02
P032774,1,M,29,25-39,DE,H015527,A016862,R09,R09-M02,,,,,,1,correctly_registered,0,0,H015527,A016862,R09,R09-M02
P032775,1,M,30,25-39,DE,H015528,A004034,R01,R01-M02,,,,,,1,correctly_registered,0,0,H015528,A004034,R01,R01-M02
P032776,1,F,46,40-64,DE,H015528,A004034,R01,R01-M02,,,,,,1,correctly_registered,0,0,H015528,A004034,R01,R01-M02
P032777,1,F,74,65-79,DE,H015528,A004034,R01,R01-M02,,,,,,1,correctly_registered,0,0,H015528,A004034,R01,R01-M02
P032778,1,F,25,25-39,DE,H015528,A004034,R01,R01-M02,,,,,,1,correctly_registered,0,0,H015528,A004034,R01,R01-M02
P032779,1,M,39,25-39,DE,H015528,A004034,R01,R01-M02,,,,,,1,correctly_registered,0,0,H015528,A004034,R01,R01-M02
P032780,1,M,34,25-39,DE,H015528,A004034,R01,R01-M02,,,,,,1,correctly_registered,0,0,H015528,A004034,R01,R01-M02
P032781,1,F,23,18-24,DE,H015529,A006961,R09,R09-M03,,,,,,1,correctly_registered,0,0,H015529,A006961,R09,R09-M03
P032782,1,F,53,40-64,DE,H015530,A015492,R12,R12-M03,,,,,,1,correctly_registered,0,0,H015530,A015492,R12,R12-M03
P032783,1,M,51,40-64,DE,H015531,A004121,R06,R06-M02,,,,,,1,correctly_registered,0,0,H015531,A004121,R06,R06-M02
P032784,1,F,9,6-17,EU,H015531,A004121,R06,R06-M02,,,,,,1,correctly_registered,0,0,H015531,A004121,R06,R06-M02
P032785,1,F,52,40-64,DE,H015532,A004597,R09,R09-M03,,,,,,1,correctly_registered,0,0,H015532,A004597,R09,R09-M03
P032786,1,M,72,65-79,DE,H015532,A004597,R09,R09-M03,,,,,,1,correctly_registered,0,0,H015532,A004597,R09,R09-M03
P032787,1,M,11,6-17,DE,H015533,A001641,R07,R07-M02,,,,,,1,correctly_registered,0,0,H015533,A001641,R07,R07-M02
P032788,1,M,30,25-39,DE,H015533,A001641,R07,R07-M02,,,,,,1,correctly_registered,0,0,H015533,A001641,R07,R07-M02
P032789,1,F,67,65-79,DE,H015533,A001641,R07,R07-M02,,,,,,1,correctly_registered,0,0,H015533,A001641,R07,R07-M02
P032790,1,F,27,25-39,DE,H015533,A001641,R07,R07-M02,,,,,,1,correctly_registered,0,0,H015533,A001641,R07,R07-M02
P032791,1,M,24,18-24,DE,H015533,A001641,R07,R07-M02,,,,,,1,correctly_registered,0,0,H015533,A001641,R07,R07-M02
P032792,1,M,51,40-64,DE,H015534,A015014,R09,R09-M04,,,,,,1,correctly_registered,0,0,H015534,A015014,R09,R09-M04
P032793,1,M,89,80+,DE,H015534,A015014,R09,R09-M04,,,,,,1,correctly_registered,0,0,H015534,A015014,R09,R09-M04
P032794,1,F,87,80+,DE,H015534,A015014,R09,R09-M04,,,,,,1,correctly_registered,0,0,H015534,A015014,R09,R09-M04
P032795,1,F,54,40-64,DE,H015534,A015014,R09,R09-M04,,,,,,1,correctly_registered,0,0,H015534,A015014,R09,R09-M04
P032796,1,F,71,65-79,Non-EU,H015535,A000904,R07,R07-M04,,,,,,1,correctly_registered,0,0,H015535,A000904,R07,R07-M04
P032797,1,F,72,65-79,DE,H015535,A000904,R07,R07-M04,,,,,,1,correctly_registered,0,0,H015535,A000904,R07,R07-M04
P032798,1,M,44,40-64,DE,H015536,A009530,R05,R05-M03,,,,,,1,correctly_registered,0,0,H015536,A009530,R05,R05-M03
P032799,1,M,7,6-17,DE,H015537,A014631,R11,R11-M03,,,,,,1,correctly_registered,0,0,H015537,A014631,R11,R11-M03
P032800,1,F,0,0-5,DE,H015538,A005573,R06,R06-M03,,,,,,1,correctly_registered,0,0,H015538,A005573,R06,R06-M03
P032801,1,M,16,6-17,DE,H015539,A000231,R09,R09-M01,,,,,,1,correctly_registered,0,0,H015539,A000231,R09,R09-M01
P032802,1,F,37,25-39,EU,H015540,A012020,R12,R12-M01,,,,,,1,correctly_registered,0,0,H015540,A012020,R12,R12-M01
P032803,1,F,47,40-64,DE,H015541,A002589,R01,R01-M03,,,,,,1,correctly_registered,0,0,H015541,A002589,R01,R01-M03
P032804,1,F,37,25-39,DE,H015541,A002589,R01,R01-M03,,,,,,1,correctly_registered,0,0,H015541,A002589,R01,R01-M03
P032805,1,M,75,65-79,EU,H015541,A002589,R01,R01-M03,,,,,,1,correctly_registered,0,0,H015541,A002589,R01,R01-M03
P032806,1,F,68,65-79,Non-EU,H015542,A010895,R12,R12-M02,,,,,,1,correctly_registered,0,0,H015542,A010895,R12,R12-M02
P032807,1,F,49,40-64,DE,H015543,A007436,R02,R02-M02,,,,,,1,correctly_registered,0,0,H015543,A007436,R02,R02-M02
P032808,1,M,4,0-5,DE,H015543,A007436,R02,R02-M02,,,,,,1,correctly_registered,0,0,H015543,A007436,R02,R02-M02
P032809,1,M,76,65-79,DE,H015544,A014941,R09,R09-M02,,,,,,1,correctly_registered,0,0,H015544,A014941,R09,R09-M02
P032810,1,M,36,25-39,DE,H015545,A001834,R05,R05-M04,,,,,,1,correctly_registered,0,0,H015545,A001834,R05,R05-M04
P032811,1,F,51,40-64,DE,H015545,A001834,R05,R05-M04,,,,,,1,correctly_registered,0,0,H015545,A001834,R05,R05-M04
P032812,1,M,15,6-17,EU,H015545,A001834,R05,R05-M04,,,,,,1,correctly_registered,0,0,H015545,A001834,R05,R05-M04
P032813,1,M,84,80+,DE,H015546,A015642,R03,R03-M04,,,,,,1,correctly_registered,0,0,H015546,A015642,R03,R03-M04
P032814,1,M,19,18-24,DE,H015546,A015642,R03,R03-M04,,,,,,1,correctly_registered,0,0,H015546,A015642,R03,R03-M04
P032815,1,M,28,25-39,EU,H015546,A015642,R03,R03-M04,,,,,,1,correctly_registered,0,0,H015546,A015642,R03,R03-M04
P032816,1,F,48,40-64,DE,H015547,A015810,R11,R11-M02,,,,,,1,correctly_registered,0,0,H015547,A015810,R11,R11-M02
P032817,1,F,35,25-39,DE,H015547,A015810,R11,R11-M02,,,,,,1,correctly_registered,0,0,H015547,A015810,R11,R11-M02
P032818,1,M,22,18-24,EU,H015548,A008771,R03,R03-M02,,,,,,1,correctly_registered,0,0,H015548,A008771,R03,R03-M02
P032819,1,F,33,25-39,DE,H015548,A008771,R03,R03-M02,,,,,,1,correctly_registered,0,0,H015548,A008771,R03,R03-M02
P032820,1,F,16,6-17,DE,H015548,A008771,R03,R03-M02,,,,,,1,correctly_registered,0,0,H015548,A008771,R03,R03-M02
P032821,1,M,66,65-79,EU,H015548,A008771,R03,R03-M02,,,,,,1,correctly_registered,0,0,H015548,A008771,R03,R03-M02
P032822,1,M,27,25-39,DE,H015549,A011198,R10,R10-M01,,,,,,1,correctly_registered,0,0,H015549,A011198,R10,R10-M01
P032823,1,M,8,6-17,EU,H015549,A011198,R10,R10-M01,,,,,,1,correctly_registered,0,0,H015549,A011198,R10,R10-M01
P032824,1,F,26,25-39,DE,H015549,A011198,R10,R10-M01,,,,,,1,correctly_registered,0,0,H015549,A011198,R10,R10-M01
P032825,1,F,76,65-79,DE,H015549,A011198,R10,R10-M01,,,,,,1,correctly_registered,0,0,H015549,A011198,R10,R10-M01
P032826,1,M,59,40-64,DE,H015550,A016546,R09,R09-M04,,,,,,1,correctly_registered,0,0,H015550,A016546,R09,R09-M04
P032827,1,M,65,65-79,DE,H015550,A016546,R09,R09-M04,,,,,,1,correctly_registered,0,0,H015550,A016546,R09,R09-M04
P032828,1,F,26,25-39,DE,H015550,A016546,R09,R09-M04,,,,,,0,undercoverage,0,1,H015550,A016546,R09,R09-M04
P032829,1,F,3,0-5,DE,H015551,A008646,R12,R12-M03,,,,,,1,correctly_registered,0,0,H015551,A008646,R12,R12-M03
P032830,1,M,12,6-17,DE,H015551,A008646,R12,R12-M03,,,,,,1,correctly_registered,0,0,H015551,A008646,R12,R12-M03
P032831,1,F,77,65-79,DE,H015551,A008646,R12,R12-M03,,,,,,1,correctly_registered,0,0,H015551,A008646,R12,R12-M03
P032832,1,M,45,40-64,DE,H015551,A008646,R12,R12-M03,,,,,,1,correctly_registered,0,0,H015551,A008646,R12,R12-M03
P032833,1,F,33,25-39,DE,H015551,A008646,R12,R12-M03,,,,,,1,correctly_registered,0,0,H015551,A008646,R12,R12-M03
P032834,1,F,59,40-64,DE,H015552,A005186,R06,R06-M03,,,,,,1,correctly_registered,0,0,H015552,A005186,R06,R06-M03
P032835,1,F,12,6-17,EU,H015552,A005186,R06,R06-M03,,,,,,1,correctly_registered,0,0,H015552,A005186,R06,R06-M03
P032836,1,F,35,25-39,DE,H015553,A014648,R04,R04-M04,,,,,,1,correctly_registered,0,0,H015553,A014648,R04,R04-M04
P032837,1,M,54,40-64,DE,H015553,A014648,R04,R04-M04,,,,,,1,correctly_registered,0,0,H015553,A014648,R04,R04-M04
P032838,1,M,53,40-64,DE,H015553,A014648,R04,R04-M04,,,,,,1,correctly_registered,0,0,H015553,A014648,R04,R04-M04
P032839,1,F,16,6-17,DE,H015554,A005698,R02,R02-M02,,,,,,1,correctly_registered,0,0,H015554,A005698,R02,R02-M02
P032840,1,F,9,6-17,Non-EU,H015555,A008000,R02,R02-M03,,,,,,1,correctly_registered,0,0,H015555,A008000,R02,R02-M03
P032841,1,F,63,40-64,EU,H015555,A008000,R02,R02-M03,,,,,,1,correctly_registered,0,0,H015555,A008000,R02,R02-M03
P032842,1,M,2,0-5,DE,H015556,A004882,R02,R02-M04,,,,,,1,correctly_registered,0,0,H015556,A004882,R02,R02-M04
P032843,1,F,53,40-64,DE,H015556,A004882,R02,R02-M04,,,,,,1,correctly_registered,0,0,H015556,A004882,R02,R02-M04
P032844,1,F,22,18-24,DE,H015557,A014017,R05,R05-M04,,,,,,1,correctly_registered,0,0,H015557,A014017,R05,R05-M04
P032845,1,M,59,40-64,DE,H015558,A001694,R12,R12-M01,,,,,,1,correctly_registered,0,0,H015558,A001694,R12,R12-M01
P032846,1,M,20,18-24,DE,H015558,A001694,R12,R12-M01,,,,,,1,correctly_registered,0,0,H015558,A001694,R12,R12-M01
P032847,1,F,22,18-24,EU,H015558,A001694,R12,R12-M01,,,,,,1,correctly_registered,0,0,H015558,A001694,R12,R12-M01
P032848,1,M,50,40-64,EU,H015558,A001694,R12,R12-M01,,,,,,1,correctly_registered,0,0,H015558,A001694,R12,R12-M01
P032849,1,M,51,40-64,DE,H015559,A010660,R07,R07-M01,,,,,,1,correctly_registered,0,0,H015559,A010660,R07,R07-M01
P032850,1,M,54,40-64,DE,H015560,A001326,R03,R03-M04,,,,,,1,correctly_registered,0,0,H015560,A001326,R03,R03-M04
P032851,1,F,31,25-39,DE,H015560,A001326,R03,R03-M04,,,,,,0,undercoverage,0,1,H015560,A001326,R03,R03-M04
P032852,1,M,71,65-79,DE,H015560,A001326,R03,R03-M04,,,,,,1,correctly_registered,0,0,H015560,A001326,R03,R03-M04
P032853,1,M,53,40-64,DE,H015560,A001326,R03,R03-M04,,,,,,1,correctly_registered,0,0,H015560,A001326,R03,R03-M04
P032854,1,F,94,80+,Non-EU,H015561,A011369,R01,R01-M04,,,,,,1,correctly_registered,0,0,H015561,A011369,R01,R01-M04
P032855,1,M,57,40-64,DE,H015561,A011369,R01,R01-M04,,,,,,1,correctly_registered,0,0,H015561,A011369,R01,R01-M04
P032856,1,F,60,40-64,DE,H015562,A004452,R05,R05-M01,,,,,,1,correctly_registered,0,0,H015562,A004452,R05,R05-M01
P032857,1,M,58,40-64,Non-EU,H015563,A010077,R01,R01-M01,,,,,,1,correctly_registered,0,0,H015563,A010077,R01,R01-M01
P032858,1,M,66,65-79,DE,H015563,A010077,R01,R01-M01,,,,,,1,correctly_registered,0,0,H015563,A010077,R01,R01-M01
P032859,1,F,27,25-39,DE,H015563,A010077,R01,R01-M01,,,,,,1,correctly_registered,0,0,H015563,A010077,R01,R01-M01
P032860,1,M,28,25-39,Non-EU,H015564,A010173,R02,R02-M01,,,,,,1,correctly_registered,0,0,H015564,A010173,R02,R02-M01
P032861,1,M,61,40-64,DE,H015564,A010173,R02,R02-M01,,,,,,1,correctly_registered,0,0,H015564,A010173,R02,R02-M01
