person_id,school_year,enrolment_flag,institution_type,contact_address_id
P032835,2025/2026,1,school,A005186
P032839,2025/2026,1,school,A005698
P032840,2025/2026,1,school,A008000
P032844,2025/2026,1,university,A014017
P032862,2025/2026,1,school,A014086
P032863,2025/2026,1,vocational_school,A014086
P032875,2025/2026,1,school,A016116
P032878,2025/2026,1,school,A006634
P032884,2025/2026,1,university,A010340
P032892,2025/2026,1,,A017556
P032893,2025/2026,1,vocational_school,A017556
P032896,2025/2026,1,university,A000656
P032900,2025/2026,1,university,A015551
P032909,2025/2026,1,university,A017223
P032910,2025/2026,1,vocational_school,A017223
P032913,2025/2026,1,university,A014302
P032919,2025/2026,1,school,A008314
P032921,2025/2026,1,school,A011305
P032925,2025/2026,1,school,A011305
P032930,2025/2026,1,school,A009191
P032939,2025/2026,1,vocational_school,A004350
P032943,2025/2026,1,school,A008197
P032946,2025/2026,1,school,A012710
P032947,2025/2026,1,university,A014282
P032951,2025/2026,1,school,A013218
P032952,2025/2026,1,vocational_school,A003902
P032958,2025/2026,1,university,A017393
P032960,2025/2026,1,school,A017393
P032982,2025/2026,1,school,A008646
P032988,2025/2026,1,school,A012550
P032993,2025/2026,1,school,
P033000,2025/2026,1,school,A011827
P033001,2025/2026,1,university,A001224
P033003,2025/2026,1,school,A015206
P033008,2025/2026,1,vocational_school,A009749
P033010,2025/2026,1,vocational_school,A009749
P033019,2025/2026,1,vocational_school,A009277
P033022,2025/2026,1,,A003057
P033034,2025/2026,1,school,A016863
P033038,2025/2026,1,school,A017418
P033041,2025/2026,1,university,A017418
P033042,2025/2026,1,school,A004474
P033047,2025/2026,1,school,A007626
P033049,2025/2026,1,school,A007626
P033052,2025/2026,1,school,A003458
P033053,2025/2026,1,university,A003458
P033056,2025/2026,1,school,A002820
P033064,2025/2026,1,school,A005113
P033065,2025/2026,1,university,A005113
P033068,2025/2026,1,school,A013208
P033077,2025/2026,1,vocational_school,A007985
P033080,2025/2026,1,vocational_school,A012025
P033082,2025/2026,1,school,A002530
P033085,2025/2026,1,university,A014916
P033110,2025/2026,1,university,A007317
P033112,2025/2026,1,vocational_school,A007317
P033114,2025/2026,1,vocational_school,A007051
P033127,2025/2026,1,school,A005920
P033134,2025/2026,1,vocational_school,A000016
P033136,2025/2026,1,vocational_school,A011827
P033138,2025/2026,1,university,A001937
P033140,2025/2026,1,school,A003713
P033152,2025/2026,1,school,A001131
P033154,2025/2026,1,university,A007640
P033166,2025/2026,1,school,A008156
P033169,2025/2026,1,university,A016026
P033176,2025/2026,1,vocational_school,A013703
P033187,2025/2026,1,vocational_school,A008357
P033189,2025/2026,1,school,A000592
P033191,2025/2026,1,university,A007943
P033195,2025/2026,1,school,A006521
P033212,2025/2026,1,vocational_school,A005270
P033214,2025/2026,1,school,A017746
P033224,2025/2026,1,school,A000859
P033225,2025/2026,1,school,A000859
P033230,2025/2026,1,university,A017577
P033248,2025/2026,1,school,A005104
P033250,2025/2026,1,school,
P033260,2025/2026,1,university,A011985
P033261,2025/2026,1,vocational_school,A011985
P033262,2025/2026,1,,A010055
P033267,2025/2026,1,school,A011917
P033272,2025/2026,1,university,A000419
P033275,2025/2026,1,school,A008888
P033279,2025/2026,1,vocational_school,A009104
P033280,2025/2026,1,school,A004624
P033282,2025/2026,1,vocational_school,A004624
P033289,2025/2026,1,vocational_school,A000519
P033290,2025/2026,1,school,A000519
P033292,2025/2026,1,school,A011011
P033293,2025/2026,1,vocational_school,A011011
P033295,2025/2026,1,school,A006585
P033298,2025/2026,1,university,A008272
P033304,2025/2026,1,school,A005557
P033307,2025/2026,1,school,A009204
P033313,2025/2026,1,vocational_school,A010597
P033315,2025/2026,1,school,A010991
P033327,2025/2026,1,school,A011103
P033330,2025/2026,1,school,A015159
P033335,2025/2026,1,school,A013721
P033340,2025/2026,1,school,
P033354,2025/2026,1,school,A007701
P033356,2025/2026,1,school,A006945
P033367,2025/2026,1,university,A002737
P033368,2025/2026,1,school,A002548
P033382,2025/2026,1,school,A008774
P033384,2025/2026,1,university,A009204
P033390,2025/2026,1,school,A000306
P033401,2025/2026,1,vocational_school,A011084
P033403,2025/2026,1,school,A005323
P033411,2025/2026,1,university,A011880
P033427,2025/2026,1,school,A005858
P033441,2025/2026,1,school,A000097
P033446,2025/2026,1,,A014264
P033447,2025/2026,1,,A017389
P033449,2025/2026,1,vocational_school,A016085
P033462,2025/2026,1,school,A010543
P033465,2025/2026,1,school,A008060
P033471,2025/2026,1,vocational_school,A012730
P033477,2025/2026,1,university,A004668
P033484,2025/2026,1,school,A010541
P033511,2025/2026,1,school,
P033513,2025/2026,1,vocational_school,A008573
P033518,2025/2026,1,school,A002845
P033528,2025/2026,1,university,A011217
P033529,2025/2026,1,school,A011217
P033530,2025/2026,1,,A006703
P033533,2025/2026,1,vocational_school,A006341
P033542,2025/2026,1,school,A007474
P033545,2025/2026,1,,A013172
P033552,2025/2026,1,school,A016733
P033558,2025/2026,1,school,A016014
P033561,2025/2026,1,university,A012194
P033566,2025/2026,1,university,A016285
P033579,2025/2026,1,school,A003906
P033588,2025/2026,1,school,A006246
P033596,2025/2026,1,school,A006764
P033597,2025/2026,1,vocational_school,A006764
P033599,2025/2026,1,school,A006764
P033604,2025/2026,1,school,A012225
P033606,2025/2026,1,school,A012225
P033607,2025/2026,1,school,A012225
P033611,2025/2026,1,school,A004796
P033626,2025/2026,1,school,A003551
P033628,2025/2026,1,school,
P033629,2025/2026,1,university,A001429
P033664,2025/2026,1,university,A015491
P033683,2025/2026,1,university,A000685
P033687,2025/2026,1,school,A003944
P033689,2025/2026,1,school,A016675
P033690,2025/2026,1,university,A016675
P033693,2025/2026,1,vocational_school,A016272
P033696,2025/2026,1,school,A010442
P033703,2025/2026,1,university,A003965
P033705,2025/2026,1,school,A003965
P033707,2025/2026,1,vocational_school,A006509
P033718,2025/2026,1,school,A015137
P033719,2025/2026,1,school,A011482
P033720,2025/2026,1,vocational_school,A011482
P033727,2025/2026,1,university,A000880
P033731,2025/2026,1,school,A009245
P033732,2025/2026,1,school,A002691
P033734,2025/2026,1,university,A009746
P033738,2025/2026,1,university,A006913
P033740,2025/2026,1,school,A006913
P033746,2025/2026,1,school,
P033749,2025/2026,1,school,A011440
P033763,2025/2026,1,school,A007482
P033767,2025/2026,1,school,A006697
P033769,2025/2026,1,school,A011175
P033773,2025/2026,1,school,A000908
P033776,2025/2026,1,school,A000908
P033777,2025/2026,1,school,A000908
P033787,2025/2026,1,school,A017846
P033789,2025/2026,1,school,A006476
P033794,2025/2026,1,,A011605
P033795,2025/2026,1,school,A005337
P033796,2025/2026,1,school,A005337
P033797,2025/2026,1,vocational_school,A016173
P033806,2025/2026,1,school,A014830
P033809,2025/2026,1,school,A012316
P033815,2025/2026,1,university,A004155
P033830,2025/2026,1,school,A008211
P033838,2025/2026,1,school,A016736
P033839,2025/2026,1,vocational_school,A002742
P033844,2025/2026,1,school,A010269
P033845,2025/2026,1,school,A011495
P033853,2025/2026,1,vocational_school,A010013
P033854,2025/2026,1,school,
P033866,2025/2026,1,vocational_school,A010278
P033888,2025/2026,1,school,A004714
P033889,2025/2026,1,school,A012077
P033890,2025/2026,1,school,A008886
P033901,2025/2026,1,school,A000218
P033902,2025/2026,1,school,A000317
P033906,2025/2026,1,university,A003778
P033914,2025/2026,1,university,A012424
P033916,2025/2026,1,university,A007344
P033918,2025/2026,1,school,A007344
P033920,2025/2026,1,university,A007344
P033934,2025/2026,1,school,A011399
P033936,2025/2026,1,university,A011399
P033940,2025/2026,1,school,A005591
P033951,2025/2026,1,school,A005761
P033954,2025/2026,1,school,A002695
P033966,2025/2026,1,school,A016479
P033968,2025/2026,1,school,A016479
P033970,2025/2026,1,vocational_school,
P033992,2025/2026,1,school,A008490
P034000,2025/2026,1,school,A015353
P034008,2025/2026,1,school,A005741
P034010,2025/2026,1,vocational_school,A005837
P034015,2025/2026,1,school,
P034032,2025/2026,1,school,A000281
P034037,2025/2026,1,school,A015528
P034041,2025/2026,1,school,A006337
P034044,2025/2026,1,,A013516
P034045,2025/2026,1,school,A003225
P034065,2025/2026,1,vocational_school,A001549
P034072,2025/2026,1,school,
P034079,2025/2026,1,school,A017004
P034081,2025/2026,1,school,A012088
P034087,2025/2026,1,,A003056
P034096,2025/2026,1,vocational_school,A012353
P034098,2025/2026,1,vocational_school,
P034117,2025/2026,1,school,A008750
P034119,2025/2026,1,school,A010822
P034124,2025/2026,1,school,A007583
P034127,2025/2026,1,school,A003614
P034131,2025/2026,1,school,A013382
P034132,2025/2026,1,university,A009437
P034134,2025/2026,1,school,A001844
P034135,2025/2026,1,school,A001844
P034136,2025/2026,1,school,A015493
P034147,2025/2026,1,school,A003936
P034150,2025/2026,1,school,A007640
P034151,2025/2026,1,university,A007301
P034154,2025/2026,1,school,A015037
P034158,2025/2026,1,university,
P034173,2025/2026,1,school,A013034
P034182,2025/2026,1,university,A009893
P034185,2025/2026,1,vocational_school,A004082
P034197,2025/2026,1,university,A004400
P034205,2025/2026,1,school,A013520
P034206,2025/2026,1,school,A003828
P034208,2025/2026,1,school,A017711
P034212,2025/2026,1,vocational_school,
P034217,2025/2026,1,university,A003523
P034225,2025/2026,1,school,A016329
P034228,2025/2026,1,school,A016329
P034229,2025/2026,1,university,A012694
P034234,2025/2026,1,vocational_school,A013263
P034271,2025/2026,1,school,A014200
P034273,2025/2026,1,school,A016299
P034277,2025/2026,1,school,A016299
P034279,2025/2026,1,school,A002258
P034290,2025/2026,1,school,A008824
P034291,2025/2026,1,university,A008824
P034293,2025/2026,1,school,A006270
P034307,2025/2026,1,school,A001535
P034317,2025/2026,1,school,A002647
P034322,2025/2026,1,school,A007296
P034326,2025/2026,1,,A012090
P034329,2025/2026,1,university,A008414
P034334,2025/2026,1,vocational_school,A006277
P034339,2025/2026,1,school,A006563
P034341,2025/2026,1,school,A002559
P034348,2025/2026,1,university,A003525
P034350,2025/2026,1,university,A016622
P034351,2025/2026,1,school,
P034356,2025/2026,1,school,A008742
P034359,2025/2026,1,school,A013216
P034364,2025/2026,1,school,A012119
P034379,2025/2026,1,school,A010278
P034385,2025/2026,1,university,A004758
P034391,2025/2026,1,school,A001737
P034392,2025/2026,1,school,
P034394,2025/2026,1,school,A001358
P034395,2025/2026,1,university,A004486
P034398,2025/2026,1,university,A007021
P034404,2025/2026,1,school,A002613
P034407,2025/2026,1,university,A005889
P034412,2025/2026,1,school,A013011
P034413,2025/2026,1,,A013011
P034425,2025/2026,1,school,A007144
P034432,2025/2026,1,school,A011786
P034440,2025/2026,1,school,A012545
P034442,2025/2026,1,,A013078
P034443,2025/2026,1,vocational_school,A006447
P034454,2025/2026,1,school,A004550
P034457,2025/2026,1,school,A014985
P034458,2025/2026,1,school,A014985
P034462,2025/2026,1,university,A017621
P034474,2025/2026,1,university,A004796
P034477,2025/2026,1,school,A004796
P034479,2025/2026,1,school,A004796
P034482,2025/2026,1,school,A015041
P034484,2025/2026,1,school,A016573
P034492,2025/2026,1,school,A014101
P034496,2025/2026,1,university,A012674
P034500,2025/2026,1,university,A014127
P034501,2025/2026,1,school,A014127
P034504,2025/2026,1,school,A004403
P034505,2025/2026,1,,A004980
P034523,2025/2026,1,school,A003998
P034530,2025/2026,1,vocational_school,A005023
P034533,2025/2026,1,university,A001072
P034535,2025/2026,1,school,A009444
P034540,2025/2026,1,school,A017831
P034547,2025/2026,1,university,A004642
P034549,2025/2026,1,school,A004642
P034550,2025/2026,1,vocational_school,A004642
P034557,2025/2026,1,vocational_school,A007065
P034565,2025/2026,1,university,A000835
P034567,2025/2026,1,school,A000835
P034576,2025/2026,1,vocational_school,A009260
P034581,2025/2026,1,school,A003803
P034586,2025/2026,1,school,A004083
P034590,2025/2026,1,school,A011007
P034593,2025/2026,1,school,A006697
P034594,2025/2026,1,school,A001889
P034595,2025/2026,1,school,A001889
P034605,2025/2026,1,vocational_school,A003799
P034609,2025/2026,1,,A000265
P034625,2025/2026,1,school,A000334
P034626,2025/2026,1,school,A000334
P034633,2025/2026,1,school,A009933
P034642,2025/2026,1,school,A012909
P034656,2025/2026,1,school,A004761
P034659,2025/2026,1,vocational_school,A016052
P034662,2025/2026,1,university,A007622
P034665,2025/2026,1,vocational_school,A003906
P034666,2025/2026,1,school,A003906
P034668,2025/2026,1,school,A005487
P034675,2025/2026,1,school,A002540
P034678,2025/2026,1,school,A012480
P034686,2025/2026,1,school,A005622
P034693,2025/2026,1,school,A009764
P034696,2025/2026,1,school,A009764
P034708,2025/2026,1,school,A001283
P034719,2025/2026,1,school,A001186
P034724,2025/2026,1,school,A013034
P034728,2025/2026,1,vocational_school,A016775
P034733,2025/2026,1,school,A001460
P034738,2025/2026,1,school,A006379
P034746,2025/2026,1,school,A016125
P034754,2025/2026,1,school,A002517
P034760,2025/2026,1,vocational_school,A005587
P034765,2025/2026,1,school,A010918
P034779,2025/2026,1,,A004068
P034784,2025/2026,1,school,A008721
P034785,2025/2026,1,vocational_school,A003654
P034790,2025/2026,1,vocational_school,A006442
P034793,2025/2026,1,university,A014175
P034795,2025/2026,1,university,A013446
P034799,2025/2026,1,school,A006322
P034807,2025/2026,1,school,A007056
P034812,2025/2026,1,school,A001556
P034816,2025/2026,1,school,A017626
P034824,2025/2026,1,university,A011998
P034826,2025/2026,1,school,A011998
P034827,2025/2026,1,school,A002124
P034866,2025/2026,1,school,A001099
P034868,2025/2026,1,university,A015624
P034869,2025/2026,1,school,A015624
P034871,2025/2026,1,school,A000040
P034872,2025/2026,1,,A008273
P034878,2025/2026,1,university,A002087
P034886,2025/2026,1,school,
P034899,2025/2026,1,,A014814
P034909,2025/2026,1,school,A014653
P034911,2025/2026,1,vocational_school,A000724
P034917,2025/2026,1,university,A009847
P034919,2025/2026,1,,A009847
P034920,2025/2026,1,university,A011059
P034922,2025/2026,1,school,A011059
P034923,2025/2026,1,vocational_school,A011059
P034926,2025/2026,1,school,A012083
P034927,2025/2026,1,school,A010061
P034931,2025/2026,1,vocational_school,A016454
P034932,2025/2026,1,vocational_school,A016454
P034935,2025/2026,1,vocational_school,A016454
P034959,2025/2026,1,vocational_school,A014495
P034960,2025/2026,1,school,
P034971,2025/2026,1,school,A017319
P034979,2025/2026,1,school,A009550
P034984,2025/2026,1,university,A013729
P035001,2025/2026,1,university,A008116
P035012,2025/2026,1,school,A012778
P035017,2025/2026,1,school,A007711
P035028,2025/2026,1,school,A003572
P035030,2025/2026,1,school,A003572
P035046,2025/2026,1,school,A005318
P035049,2025/2026,1,university,A005781
P035054,2025/2026,1,school,A011332
P035061,2025/2026,1,school,A012250
P035063,2025/2026,1,school,A012258
P035068,2025/2026,1,school,A012062
P035072,2025/2026,1,university,A006122
P035081,2025/2026,1,,A017401
P035093,2025/2026,1,school,A008344
P035096,2025/2026,1,school,A013278
P035103,2025/2026,1,school,A016734
P035105,2025/2026,1,school,A016734
P035127,2025/2026,1,university,A014266
P035132,2025/2026,1,school,A009811
P035138,2025/2026,1,school,A005510
P035141,2025/2026,1,university,A012064
P035142,2025/2026,1,vocational_school,A012064
P035145,2025/2026,1,school,A011807
P035146,2025/2026,1,school,A008313
P035148,2025/2026,1,school,A008313
P035151,2025/2026,1,school,A008955
P035162,2025/2026,1,school,A014739
P035166,2025/2026,1,school,A003698
P035175,2025/2026,1,school,A001112
P035178,2025/2026,1,school,A014562
P035183,2025/2026,1,vocational_school,A003092
P035187,2025/2026,1,school,A009944
P035191,2025/2026,1,,A009944
P035193,2025/2026,1,school,A007391
P035201,2025/2026,1,school,A006135
P035208,2025/2026,1,school,A009676
P035210,2025/2026,1,vocational_school,A015354
P035213,2025/2026,1,vocational_school,A015354
P035221,2025/2026,1,school,A017604
P035223,2025/2026,1,vocational_school,A005348
P035224,2025/2026,1,school,A005348
P035230,2025/2026,1,school,A003613
P035243,2025/2026,1,school,A004646
P035244,2025/2026,1,school,A008399
P035261,2025/2026,1,university,
P035269,2025/2026,1,school,A003725
P035271,2025/2026,1,university,A002721
P035284,2025/2026,1,university,A000432
P035286,2025/2026,1,school,A007807
P035313,2025/2026,1,university,A007222
P035332,2025/2026,1,university,
P035335,2025/2026,1,university,A015000
P035343,2025/2026,1,school,A006135
P035351,2025/2026,1,,A014269
P035357,2025/2026,1,school,A000382
P035364,2025/2026,1,school,A008106
P035372,2025/2026,1,school,A016611
P035378,2025/2026,1,vocational_school,A017514
P035381,2025/2026,1,school,A002996
P035392,2025/2026,1,school,
P035396,2025/2026,1,school,A016356
P035400,2025/2026,1,school,A014536
P035403,2025/2026,1,school,A000676
P035404,2025/2026,1,school,A000676
P035409,2025/2026,1,university,A003917
P035411,2025/2026,1,vocational_school,A010655
P035416,2025/2026,1,school,A001238
P035420,2025/2026,1,school,A003506
P035426,2025/2026,1,school,A006116
P035428,2025/2026,1,,A014228
P035436,2025/2026,1,school,A006911
P035440,2025/2026,1,school,A004721
P035446,2025/2026,1,vocational_school,A013783
P035453,2025/2026,1,university,A002036
P035457,2025/2026,1,university,A014754
P035460,2025/2026,1,school,A007759
