person_id,school_year,enrolment_flag,institution_type,contact_address_id,population_age,in_population_register,flag_age_check_unavailable,flag_missing_institution_type,flag_invalid_institution_type,flag_implausible_enrolment_age
P029881,2025/2026,1,school,A012752,6,TRUE,FALSE,FALSE,FALSE,FALSE
P029882,2025/2026,1,university,A012752,22,TRUE,FALSE,FALSE,FALSE,FALSE
P029884,2025/2026,1,school,A015993,6,TRUE,FALSE,FALSE,FALSE,FALSE
P029885,2025/2026,1,school,A016125,13,TRUE,FALSE,FALSE,FALSE,FALSE
P029894,2025/2026,1,university,A001264,24,TRUE,FALSE,FALSE,FALSE,FALSE
P029898,2025/2026,1,school,A006144,7,TRUE,FALSE,FALSE,FALSE,FALSE
P029899,2025/2026,1,school,A013197,16,TRUE,FALSE,FALSE,FALSE,FALSE
P029904,2025/2026,1,school,A001487,6,TRUE,FALSE,FALSE,FALSE,FALSE
P029909,2025/2026,1,school,A005157,12,TRUE,FALSE,FALSE,FALSE,FALSE
P029914,2025/2026,1,vocational_school,A009927,19,TRUE,FALSE,FALSE,FALSE,FALSE
P029920,2025/2026,1,vocational_school,A009562,23,TRUE,FALSE,FALSE,FALSE,FALSE
P029926,2025/2026,1,school,A008379,10,TRUE,FALSE,FALSE,FALSE,FALSE
P029931,2025/2026,1,vocational_school,A007120,17,TRUE,FALSE,FALSE,FALSE,FALSE
P029938,2025/2026,1,university,A007426,18,TRUE,FALSE,FALSE,FALSE,FALSE
P029939,2025/2026,1,vocational_school,A007426,6,TRUE,FALSE,FALSE,FALSE,FALSE
P029943,2025/2026,1,university,A012821,22,TRUE,FALSE,FALSE,FALSE,FALSE
P029949,2025/2026,1,school,NA,14,TRUE,FALSE,FALSE,FALSE,FALSE
P029954,2025/2026,1,university,A011816,18,TRUE,FALSE,FALSE,FALSE,FALSE
P029955,2025/2026,1,school,A011816,15,TRUE,FALSE,FALSE,FALSE,FALSE
P029956,2025/2026,1,school,A005875,13,TRUE,FALSE,FALSE,FALSE,FALSE
P029958,2025/2026,1,school,A002918,13,TRUE,FALSE,FALSE,FALSE,FALSE
P029961,2025/2026,1,vocational_school,A002918,27,TRUE,FALSE,FALSE,FALSE,FALSE
P029962,2025/2026,1,university,A002918,19,TRUE,FALSE,FALSE,FALSE,FALSE
P029964,2025/2026,1,school,A010954,17,TRUE,FALSE,FALSE,FALSE,FALSE
P029965,2025/2026,1,school,A010954,12,TRUE,FALSE,FALSE,FALSE,FALSE
P029966,2025/2026,1,university,A013623,19,TRUE,FALSE,FALSE,FALSE,FALSE
P029971,2025/2026,1,vocational_school,NA,19,TRUE,FALSE,FALSE,FALSE,FALSE
P029973,2025/2026,1,NA,A012117,61,TRUE,FALSE,TRUE,FALSE,TRUE
P029975,2025/2026,1,university,A013689,18,TRUE,FALSE,FALSE,FALSE,FALSE
P029986,2025/2026,1,vocational_school,A014327,6,TRUE,FALSE,FALSE,FALSE,FALSE
P029988,2025/2026,1,university,A011668,22,TRUE,FALSE,FALSE,FALSE,FALSE
P029989,2025/2026,1,school,A011668,6,TRUE,FALSE,FALSE,FALSE,FALSE
P029995,2025/2026,1,school,A004888,8,TRUE,FALSE,FALSE,FALSE,FALSE
P029997,2025/2026,1,school,A000771,17,TRUE,FALSE,FALSE,FALSE,FALSE
P030000,2025/2026,1,vocational_school,A015124,15,TRUE,FALSE,FALSE,FALSE,FALSE
P030002,2025/2026,1,school,A015811,7,TRUE,FALSE,FALSE,FALSE,FALSE
P030003,2025/2026,1,university,A000324,24,TRUE,FALSE,FALSE,FALSE,FALSE
P030004,2025/2026,1,school,A004694,13,TRUE,FALSE,FALSE,FALSE,FALSE
P030014,2025/2026,1,school,A008339,11,TRUE,FALSE,FALSE,FALSE,FALSE
P030020,2025/2026,1,school,A006906,13,TRUE,FALSE,FALSE,FALSE,FALSE
P030033,2025/2026,1,university,A012207,24,TRUE,FALSE,FALSE,FALSE,FALSE
P030034,2025/2026,1,vocational_school,A012207,19,TRUE,FALSE,FALSE,FALSE,FALSE
P030043,2025/2026,1,school,A003074,6,TRUE,FALSE,FALSE,FALSE,FALSE
P030044,2025/2026,1,school,A013827,9,TRUE,FALSE,FALSE,FALSE,FALSE
P030047,2025/2026,1,NA,A013827,46,TRUE,FALSE,TRUE,FALSE,TRUE
P030051,2025/2026,1,school,A006931,6,TRUE,FALSE,FALSE,FALSE,FALSE
P030055,2025/2026,1,school,A011477,10,TRUE,FALSE,FALSE,FALSE,FALSE
P030056,2025/2026,1,vocational_school,A011477,21,TRUE,FALSE,FALSE,FALSE,FALSE
P030064,2025/2026,1,school,A011031,14,TRUE,FALSE,FALSE,FALSE,FALSE
P030089,2025/2026,1,school,A010424,6,TRUE,FALSE,FALSE,FALSE,FALSE
P030091,2025/2026,1,school,A016544,9,TRUE,FALSE,FALSE,FALSE,FALSE
P030094,2025/2026,1,university,A012055,24,TRUE,FALSE,FALSE,FALSE,FALSE
P030101,2025/2026,1,university,A012604,22,TRUE,FALSE,FALSE,FALSE,FALSE
P030106,2025/2026,1,vocational_school,A003438,10,TRUE,FALSE,FALSE,FALSE,FALSE
P030108,2025/2026,1,school,A003438,8,TRUE,FALSE,FALSE,FALSE,FALSE
P030128,2025/2026,1,school,A001497,15,TRUE,FALSE,FALSE,FALSE,FALSE
P030129,2025/2026,1,school,A001497,13,TRUE,FALSE,FALSE,FALSE,FALSE
P030131,2025/2026,1,school,A001497,11,TRUE,FALSE,FALSE,FALSE,FALSE
P030134,2025/2026,1,university,A004820,20,TRUE,FALSE,FALSE,FALSE,FALSE
P030150,2025/2026,1,university,A001994,18,TRUE,FALSE,FALSE,FALSE,FALSE
P030162,2025/2026,1,NA,A001178,76,TRUE,FALSE,TRUE,FALSE,TRUE
P030164,2025/2026,1,NA,A014871,57,TRUE,FALSE,TRUE,FALSE,TRUE
P030166,2025/2026,1,school,A011742,15,TRUE,FALSE,FALSE,FALSE,FALSE
P030176,2025/2026,1,school,A015113,8,TRUE,FALSE,FALSE,FALSE,FALSE
P030177,2025/2026,1,school,A017554,8,TRUE,FALSE,FALSE,FALSE,FALSE
P030181,2025/2026,1,vocational_school,A016037,19,TRUE,FALSE,FALSE,FALSE,FALSE
P030186,2025/2026,1,NA,A002814,38,TRUE,FALSE,TRUE,FALSE,TRUE
P030196,2025/2026,1,school,A007224,12,TRUE,FALSE,FALSE,FALSE,FALSE
P030204,2025/2026,1,university,A012651,23,TRUE,FALSE,FALSE,FALSE,FALSE
P030208,2025/2026,1,school,A002619,10,TRUE,FALSE,FALSE,FALSE,FALSE
P030209,2025/2026,1,university,A002619,23,TRUE,FALSE,FALSE,FALSE,FALSE
P030213,2025/2026,1,school,A004522,6,TRUE,FALSE,FALSE,FALSE,FALSE
P030215,2025/2026,1,school,A014801,17,TRUE,FALSE,FALSE,FALSE,FALSE
P030218,2025/2026,1,school,A015552,6,TRUE,FALSE,FALSE,FALSE,FALSE
P030225,2025/2026,1,school,A011596,8,TRUE,FALSE,FALSE,FALSE,FALSE
P030241,2025/2026,1,school,A016447,17,TRUE,FALSE,FALSE,FALSE,FALSE
P030243,2025/2026,1,university,A016447,23,TRUE,FALSE,FALSE,FALSE,FALSE
P030249,2025/2026,1,vocational_school,A007637,23,TRUE,FALSE,FALSE,FALSE,FALSE
P030257,2025/2026,1,university,A013081,21,TRUE,FALSE,FALSE,FALSE,FALSE
P030271,2025/2026,1,school,A009114,14,TRUE,FALSE,FALSE,FALSE,FALSE
P030277,2025/2026,1,school,A000793,8,TRUE,FALSE,FALSE,FALSE,FALSE
P030281,2025/2026,1,school,A000042,17,TRUE,FALSE,FALSE,FALSE,FALSE
P030292,2025/2026,1,school,A010851,8,TRUE,FALSE,FALSE,FALSE,FALSE
P030297,2025/2026,1,NA,A017450,49,TRUE,FALSE,TRUE,FALSE,TRUE
P030299,2025/2026,1,school,A017609,10,TRUE,FALSE,FALSE,FALSE,FALSE
P030302,2025/2026,1,school,A017887,6,TRUE,FALSE,FALSE,FALSE,FALSE
P030304,2025/2026,1,school,A015562,7,TRUE,FALSE,FALSE,FALSE,FALSE
P030305,2025/2026,1,school,A010498,14,TRUE,FALSE,FALSE,FALSE,FALSE
P030308,2025/2026,1,vocational_school,A002633,19,TRUE,FALSE,FALSE,FALSE,FALSE
P030312,2025/2026,1,university,A011008,21,TRUE,FALSE,FALSE,FALSE,FALSE
P030315,2025/2026,1,school,A011864,15,TRUE,FALSE,FALSE,FALSE,FALSE
P030319,2025/2026,1,school,A005782,8,TRUE,FALSE,FALSE,FALSE,FALSE
P030323,2025/2026,1,school,A006263,17,TRUE,FALSE,FALSE,FALSE,FALSE
P030326,2025/2026,1,school,A008190,8,TRUE,FALSE,FALSE,FALSE,FALSE
P030330,2025/2026,1,vocational_school,A017648,20,TRUE,FALSE,FALSE,FALSE,FALSE
P030333,2025/2026,1,university,A016221,18,TRUE,FALSE,FALSE,FALSE,FALSE
P030334,2025/2026,1,school,A006655,7,TRUE,FALSE,FALSE,FALSE,FALSE
P030341,2025/2026,1,school,A008794,7,TRUE,FALSE,FALSE,FALSE,FALSE
P030347,2025/2026,1,university,A002886,19,TRUE,FALSE,FALSE,FALSE,FALSE
P030348,2025/2026,1,school,A002789,17,TRUE,FALSE,FALSE,FALSE,FALSE
P030352,2025/2026,1,school,A011716,15,TRUE,FALSE,FALSE,FALSE,FALSE
P030354,2025/2026,1,school,A006697,10,TRUE,FALSE,FALSE,FALSE,FALSE
P030357,2025/2026,1,school,A007443,10,TRUE,FALSE,FALSE,FALSE,FALSE
P030362,2025/2026,1,school,A005632,11,TRUE,FALSE,FALSE,FALSE,FALSE
P030365,2025/2026,1,school,A017267,15,TRUE,FALSE,FALSE,FALSE,FALSE
P030368,2025/2026,1,vocational_school,A010828,8,TRUE,FALSE,FALSE,FALSE,FALSE
P030375,2025/2026,1,school,A013446,17,TRUE,FALSE,FALSE,FALSE,FALSE
P030390,2025/2026,1,school,NA,7,TRUE,FALSE,FALSE,FALSE,FALSE
P030391,2025/2026,1,NA,A003162,72,TRUE,FALSE,TRUE,FALSE,TRUE
P030399,2025/2026,1,vocational_school,A013209,19,TRUE,FALSE,FALSE,FALSE,FALSE
P030400,2025/2026,1,school,A012745,13,TRUE,FALSE,FALSE,FALSE,FALSE
P030402,2025/2026,1,vocational_school,A011105,7,TRUE,FALSE,FALSE,FALSE,FALSE
P030419,2025/2026,1,university,A000519,24,TRUE,FALSE,FALSE,FALSE,FALSE
P030420,2025/2026,1,school,A005125,7,TRUE,FALSE,FALSE,FALSE,FALSE
P030423,2025/2026,1,vocational_school,A013793,6,TRUE,FALSE,FALSE,FALSE,FALSE
P030427,2025/2026,1,vocational_school,A002256,7,TRUE,FALSE,FALSE,FALSE,FALSE
P030428,2025/2026,1,school,A002256,12,TRUE,FALSE,FALSE,FALSE,FALSE
P030432,2025/2026,1,school,A013159,12,TRUE,FALSE,FALSE,FALSE,FALSE
P030440,2025/2026,1,vocational_school,A004725,25,TRUE,FALSE,FALSE,FALSE,FALSE
P030443,2025/2026,1,school,A005993,6,TRUE,FALSE,FALSE,FALSE,FALSE
P030449,2025/2026,1,school,A002035,6,TRUE,FALSE,FALSE,FALSE,FALSE
P030460,2025/2026,1,school,A000216,10,TRUE,FALSE,FALSE,FALSE,FALSE
P030462,2025/2026,1,school,A000216,17,TRUE,FALSE,FALSE,FALSE,FALSE
P030467,2025/2026,1,school,A000020,11,TRUE,FALSE,FALSE,FALSE,FALSE
P030471,2025/2026,1,school,A003550,11,TRUE,FALSE,FALSE,FALSE,FALSE
P030475,2025/2026,1,school,A002089,8,TRUE,FALSE,FALSE,FALSE,FALSE
P030482,2025/2026,1,vocational_school,A013564,17,TRUE,FALSE,FALSE,FALSE,FALSE
P030492,2025/2026,1,university,A008966,24,TRUE,FALSE,FALSE,FALSE,FALSE
P030498,2025/2026,1,vocational_school,A010674,24,TRUE,FALSE,FALSE,FALSE,FALSE
P030500,2025/2026,1,NA,A010674,14,TRUE,FALSE,TRUE,FALSE,FALSE
P030504,2025/2026,1,school,A002274,8,TRUE,FALSE,FALSE,FALSE,FALSE
P030505,2025/2026,1,university,A002274,21,TRUE,FALSE,FALSE,FALSE,FALSE
P030509,2025/2026,1,school,A013020,13,TRUE,FALSE,FALSE,FALSE,FALSE
P030516,2025/2026,1,university,A004537,19,TRUE,FALSE,FALSE,FALSE,FALSE
P030523,2025/2026,1,school,A011381,8,TRUE,FALSE,FALSE,FALSE,FALSE
P030530,2025/2026,1,school,A007973,16,TRUE,FALSE,FALSE,FALSE,FALSE
P030533,2025/2026,1,school,A012123,13,TRUE,FALSE,FALSE,FALSE,FALSE
P030552,2025/2026,1,school,A013264,11,TRUE,FALSE,FALSE,FALSE,FALSE
P030558,2025/2026,1,vocational_school,A004659,15,TRUE,FALSE,FALSE,FALSE,FALSE
P030561,2025/2026,1,university,A017445,19,TRUE,FALSE,FALSE,FALSE,FALSE
P030564,2025/2026,1,school,A008076,9,TRUE,FALSE,FALSE,FALSE,FALSE
P030567,2025/2026,1,vocational_school,A011092,19,TRUE,FALSE,FALSE,FALSE,FALSE
P030581,2025/2026,1,university,A010503,24,TRUE,FALSE,FALSE,FALSE,FALSE
P030584,2025/2026,1,school,A006772,12,TRUE,FALSE,FALSE,FALSE,FALSE
P030585,2025/2026,1,NA,A002502,83,TRUE,FALSE,TRUE,FALSE,TRUE
P030586,2025/2026,1,school,NA,8,TRUE,FALSE,FALSE,FALSE,FALSE
P030595,2025/2026,1,school,A012998,NA,FALSE,TRUE,FALSE,FALSE,FALSE
P030598,2025/2026,1,school,A014045,17,TRUE,FALSE,FALSE,FALSE,FALSE
P030603,2025/2026,1,university,A005575,21,TRUE,FALSE,FALSE,FALSE,FALSE
P030604,2025/2026,1,vocational_school,A012126,25,TRUE,FALSE,FALSE,FALSE,FALSE
P030616,2025/2026,1,school,A014423,13,TRUE,FALSE,FALSE,FALSE,FALSE
P030617,2025/2026,1,school,A014423,9,TRUE,FALSE,FALSE,FALSE,FALSE
P030627,2025/2026,1,university,A001530,28,TRUE,FALSE,FALSE,FALSE,FALSE
P030642,2025/2026,1,school,A007780,12,TRUE,FALSE,FALSE,FALSE,FALSE
P030645,2025/2026,1,vocational_school,A012923,8,TRUE,FALSE,FALSE,FALSE,FALSE
P030648,2025/2026,1,school,A012377,15,TRUE,FALSE,FALSE,FALSE,FALSE
P030652,2025/2026,1,school,A010293,14,TRUE,FALSE,FALSE,FALSE,FALSE
P030654,2025/2026,1,school,A002767,16,TRUE,FALSE,FALSE,FALSE,FALSE
P030664,2025/2026,1,school,A007888,16,TRUE,FALSE,FALSE,FALSE,FALSE
P030668,2025/2026,1,school,A005239,6,TRUE,FALSE,FALSE,FALSE,FALSE
P030676,2025/2026,1,school,A003445,7,TRUE,FALSE,FALSE,FALSE,FALSE
P030679,2025/2026,1,school,A008311,15,TRUE,FALSE,FALSE,FALSE,FALSE
P030685,2025/2026,1,vocational_school,NA,15,TRUE,FALSE,FALSE,FALSE,FALSE
P030686,2025/2026,1,school,A014739,6,TRUE,FALSE,FALSE,FALSE,FALSE
P030688,2025/2026,1,school,A013424,12,TRUE,FALSE,FALSE,FALSE,FALSE
P030689,2025/2026,1,school,A013424,9,TRUE,FALSE,FALSE,FALSE,FALSE
P030691,2025/2026,1,school,A013424,11,TRUE,FALSE,FALSE,FALSE,FALSE
P030700,2025/2026,1,school,A013002,9,TRUE,FALSE,FALSE,FALSE,FALSE
P030710,2025/2026,1,school,A015385,12,TRUE,FALSE,FALSE,FALSE,FALSE
P030741,2025/2026,1,school,A017161,6,TRUE,FALSE,FALSE,FALSE,FALSE
P030743,2025/2026,1,school,A010238,11,TRUE,FALSE,FALSE,FALSE,FALSE
P030767,2025/2026,1,school,A016805,12,TRUE,FALSE,FALSE,FALSE,FALSE
P030768,2025/2026,1,school,A010253,14,TRUE,FALSE,FALSE,FALSE,FALSE
P030770,2025/2026,1,school,A013557,12,TRUE,FALSE,FALSE,FALSE,FALSE
P030771,2025/2026,1,university,A013557,22,TRUE,FALSE,FALSE,FALSE,FALSE
P030772,2025/2026,1,school,A013557,9,TRUE,FALSE,FALSE,FALSE,FALSE
P030781,2025/2026,1,school,A003928,12,TRUE,FALSE,FALSE,FALSE,FALSE
P030782,2025/2026,1,school,A002021,12,TRUE,FALSE,FALSE,FALSE,FALSE
P030789,2025/2026,1,vocational_school,A005373,13,TRUE,FALSE,FALSE,FALSE,FALSE
P030794,2025/2026,1,school,A007846,17,TRUE,FALSE,FALSE,FALSE,FALSE
P030799,2025/2026,1,university,A004419,24,TRUE,FALSE,FALSE,FALSE,FALSE
P030804,2025/2026,1,school,A011533,11,TRUE,FALSE,FALSE,FALSE,FALSE
P030813,2025/2026,1,vocational_school,A004408,12,TRUE,FALSE,FALSE,FALSE,FALSE
P030819,2025/2026,1,school,A004809,11,TRUE,FALSE,FALSE,FALSE,FALSE
P030827,2025/2026,1,school,A006300,10,TRUE,FALSE,FALSE,FALSE,FALSE
P030830,2025/2026,1,school,A016417,14,TRUE,FALSE,FALSE,FALSE,FALSE
P030833,2025/2026,1,vocational_school,A010586,17,TRUE,FALSE,FALSE,FALSE,FALSE
P030838,2025/2026,1,vocational_school,A015920,NA,FALSE,TRUE,FALSE,FALSE,FALSE
P030839,2025/2026,1,school,A007481,12,TRUE,FALSE,FALSE,FALSE,FALSE
P030849,2025/2026,1,school,A007156,12,TRUE,FALSE,FALSE,FALSE,FALSE
P030852,2025/2026,1,school,A009265,14,TRUE,FALSE,FALSE,FALSE,FALSE
P030864,2025/2026,1,school,A011530,9,TRUE,FALSE,FALSE,FALSE,FALSE
P030868,2025/2026,1,school,A006510,8,TRUE,FALSE,FALSE,FALSE,FALSE
P030869,2025/2026,1,school,A011003,9,TRUE,FALSE,FALSE,FALSE,FALSE
P030900,2025/2026,1,school,A000534,8,TRUE,FALSE,FALSE,FALSE,FALSE
P030908,2025/2026,1,school,A009704,7,TRUE,FALSE,FALSE,FALSE,FALSE
P030912,2025/2026,1,vocational_school,A009704,12,TRUE,FALSE,FALSE,FALSE,FALSE
P030922,2025/2026,1,school,A003225,17,TRUE,FALSE,FALSE,FALSE,FALSE
P030934,2025/2026,1,vocational_school,A001111,14,TRUE,FALSE,FALSE,FALSE,FALSE
P030936,2025/2026,1,school,A000280,14,TRUE,FALSE,FALSE,FALSE,FALSE
P030946,2025/2026,1,school,A011716,13,TRUE,FALSE,FALSE,FALSE,FALSE
P030950,2025/2026,1,vocational_school,A005166,17,TRUE,FALSE,FALSE,FALSE,FALSE
P030959,2025/2026,1,school,A011868,7,TRUE,FALSE,FALSE,FALSE,FALSE
P030971,2025/2026,1,school,A005969,6,TRUE,FALSE,FALSE,FALSE,FALSE
P030974,2025/2026,1,school,A013159,17,TRUE,FALSE,FALSE,FALSE,FALSE
P030976,2025/2026,1,university,A013159,30,TRUE,FALSE,FALSE,FALSE,FALSE
P030984,2025/2026,1,NA,A010269,67,TRUE,FALSE,TRUE,FALSE,TRUE
P030985,2025/2026,1,vocational_school,A005708,12,TRUE,FALSE,FALSE,FALSE,FALSE
P030989,2025/2026,1,NA,A016349,52,TRUE,FALSE,TRUE,FALSE,TRUE
P030990,2025/2026,1,university,A016349,18,TRUE,FALSE,FALSE,FALSE,FALSE
P030999,2025/2026,1,school,A016165,15,TRUE,FALSE,FALSE,FALSE,FALSE
P031001,2025/2026,1,school,A016165,9,TRUE,FALSE,FALSE,FALSE,FALSE
P031006,2025/2026,1,school,A017499,15,TRUE,FALSE,FALSE,FALSE,FALSE
P031013,2025/2026,1,school,A007198,12,TRUE,FALSE,FALSE,FALSE,FALSE
P031016,2025/2026,1,NA,A003311,41,TRUE,FALSE,TRUE,FALSE,TRUE
P031025,2025/2026,1,school,A009998,12,TRUE,FALSE,FALSE,FALSE,FALSE
P031030,2025/2026,1,school,A012932,NA,FALSE,TRUE,FALSE,FALSE,FALSE
P031037,2025/2026,1,school,A009966,6,TRUE,FALSE,FALSE,FALSE,FALSE
P031038,2025/2026,1,school,A015026,15,TRUE,FALSE,FALSE,FALSE,FALSE
P031044,2025/2026,1,university,A006193,22,TRUE,FALSE,FALSE,FALSE,FALSE
P031046,2025/2026,1,school,A007138,9,TRUE,FALSE,FALSE,FALSE,FALSE
P031048,2025/2026,1,school,A007138,7,TRUE,FALSE,FALSE,FALSE,FALSE
P031050,2025/2026,1,university,A008785,27,TRUE,FALSE,FALSE,FALSE,FALSE
P031061,2025/2026,1,university,A003691,18,TRUE,FALSE,FALSE,FALSE,FALSE
P031075,2025/2026,1,school,A011348,17,TRUE,FALSE,FALSE,FALSE,FALSE
P031079,2025/2026,1,school,A000125,10,TRUE,FALSE,FALSE,FALSE,FALSE
P031086,2025/2026,1,university,A010741,24,TRUE,FALSE,FALSE,FALSE,FALSE
P031087,2025/2026,1,school,A003287,11,TRUE,FALSE,FALSE,FALSE,FALSE
P031088,2025/2026,1,school,NA,9,TRUE,FALSE,FALSE,FALSE,FALSE
P031089,2025/2026,1,school,A001137,10,TRUE,FALSE,FALSE,FALSE,FALSE
P031090,2025/2026,1,university,A005264,18,TRUE,FALSE,FALSE,FALSE,FALSE
P031099,2025/2026,1,university,A008206,24,TRUE,FALSE,FALSE,FALSE,FALSE
P031109,2025/2026,1,school,A001350,16,TRUE,FALSE,FALSE,FALSE,FALSE
P031116,2025/2026,1,school,A010264,6,TRUE,FALSE,FALSE,FALSE,FALSE
P031129,2025/2026,1,vocational_school,A004069,11,TRUE,FALSE,FALSE,FALSE,FALSE
P031139,2025/2026,1,university,A011331,23,TRUE,FALSE,FALSE,FALSE,FALSE
P031141,2025/2026,1,vocational_school,NA,20,TRUE,FALSE,FALSE,FALSE,FALSE
P031147,2025/2026,1,school,A013279,7,TRUE,FALSE,FALSE,FALSE,FALSE
P031166,2025/2026,1,university,A008911,19,TRUE,FALSE,FALSE,FALSE,FALSE
P031173,2025/2026,1,school,A002608,14,TRUE,FALSE,FALSE,FALSE,FALSE
P031174,2025/2026,1,school,A002608,17,TRUE,FALSE,FALSE,FALSE,FALSE
P031175,2025/2026,1,school,A017296,7,TRUE,FALSE,FALSE,FALSE,FALSE
P031179,2025/2026,1,vocational_school,A009746,28,TRUE,FALSE,FALSE,FALSE,FALSE
P031180,2025/2026,1,school,A009746,7,TRUE,FALSE,FALSE,FALSE,FALSE
P031184,2025/2026,1,university,A011595,20,TRUE,FALSE,FALSE,FALSE,FALSE
P031187,2025/2026,1,university,A010093,18,TRUE,FALSE,FALSE,FALSE,FALSE
P031188,2025/2026,1,school,A010093,11,TRUE,FALSE,FALSE,FALSE,FALSE
P031194,2025/2026,1,school,A006069,7,TRUE,FALSE,FALSE,FALSE,FALSE
P031199,2025/2026,1,school,A013413,8,TRUE,FALSE,FALSE,FALSE,FALSE
P031200,2025/2026,1,school,A013413,14,TRUE,FALSE,FALSE,FALSE,FALSE
P031202,2025/2026,1,NA,A014162,42,TRUE,FALSE,TRUE,FALSE,TRUE
P031209,2025/2026,1,school,A000382,9,TRUE,FALSE,FALSE,FALSE,FALSE
P031222,2025/2026,1,university,NA,21,TRUE,FALSE,FALSE,FALSE,FALSE
P031229,2025/2026,1,school,A015206,15,TRUE,FALSE,FALSE,FALSE,FALSE
P031230,2025/2026,1,university,A015914,27,TRUE,FALSE,FALSE,FALSE,FALSE
P031248,2025/2026,1,vocational_school,A004776,9,TRUE,FALSE,FALSE,FALSE,FALSE
P031259,2025/2026,1,university,A008754,20,TRUE,FALSE,FALSE,FALSE,FALSE
P031261,2025/2026,1,school,A008754,13,TRUE,FALSE,FALSE,FALSE,FALSE
P031274,2025/2026,1,school,A005715,15,TRUE,FALSE,FALSE,FALSE,FALSE
P031275,2025/2026,1,university,A005715,18,TRUE,FALSE,FALSE,FALSE,FALSE
P031280,2025/2026,1,university,A004288,23,TRUE,FALSE,FALSE,FALSE,FALSE
P031283,2025/2026,1,NA,A012090,39,TRUE,FALSE,TRUE,FALSE,TRUE
P031285,2025/2026,1,school,A001312,7,TRUE,FALSE,FALSE,FALSE,FALSE
P031286,2025/2026,1,vocational_school,A001312,24,TRUE,FALSE,FALSE,FALSE,FALSE
P031295,2025/2026,1,school,A003110,11,TRUE,FALSE,FALSE,FALSE,FALSE
P031300,2025/2026,1,university,A012220,19,TRUE,FALSE,FALSE,FALSE,FALSE
P031301,2025/2026,1,university,NA,24,TRUE,FALSE,FALSE,FALSE,FALSE
P031302,2025/2026,1,school,A012220,6,TRUE,FALSE,FALSE,FALSE,FALSE
P031311,2025/2026,1,university,A007308,26,TRUE,FALSE,FALSE,FALSE,FALSE
P031314,2025/2026,1,university,NA,21,TRUE,FALSE,FALSE,FALSE,FALSE
P031316,2025/2026,1,NA,A014375,71,TRUE,FALSE,TRUE,FALSE,TRUE
P031327,2025/2026,1,school,A004447,11,TRUE,FALSE,FALSE,FALSE,FALSE
P031332,2025/2026,1,vocational_school,A015804,19,TRUE,FALSE,FALSE,FALSE,FALSE
P031336,2025/2026,1,NA,A015804,2,TRUE,FALSE,TRUE,FALSE,FALSE
P031344,2025/2026,1,vocational_school,A015861,20,TRUE,FALSE,FALSE,FALSE,FALSE
P031362,2025/2026,1,school,A000796,10,TRUE,FALSE,FALSE,FALSE,FALSE
P031369,2025/2026,1,school,A014418,13,TRUE,FALSE,FALSE,FALSE,FALSE
P031373,2025/2026,1,school,A017909,11,TRUE,FALSE,FALSE,FALSE,FALSE
P031375,2025/2026,1,university,A016526,24,TRUE,FALSE,FALSE,FALSE,FALSE
P031376,2025/2026,1,vocational_school,A006916,NA,FALSE,TRUE,FALSE,FALSE,FALSE
P031380,2025/2026,1,university,A011248,29,TRUE,FALSE,FALSE,FALSE,FALSE
P031382,2025/2026,1,school,A014854,13,TRUE,FALSE,FALSE,FALSE,FALSE
P031387,2025/2026,1,university,A002356,20,TRUE,FALSE,FALSE,FALSE,FALSE
P031389,2025/2026,1,vocational_school,A016505,12,TRUE,FALSE,FALSE,FALSE,FALSE
P031393,2025/2026,1,NA,A016744,5,TRUE,FALSE,TRUE,FALSE,FALSE
P031398,2025/2026,1,vocational_school,A010181,10,TRUE,FALSE,FALSE,FALSE,FALSE
P031400,2025/2026,1,school,A010181,10,TRUE,FALSE,FALSE,FALSE,FALSE
P031409,2025/2026,1,school,A007927,17,TRUE,FALSE,FALSE,FALSE,FALSE
P031410,2025/2026,1,university,A007927,19,TRUE,FALSE,FALSE,FALSE,FALSE
P031423,2025/2026,1,university,A012200,26,TRUE,FALSE,FALSE,FALSE,FALSE
P031426,2025/2026,1,school,A011695,17,TRUE,FALSE,FALSE,FALSE,FALSE
P031427,2025/2026,1,school,A006520,16,TRUE,FALSE,FALSE,FALSE,FALSE
P031433,2025/2026,1,vocational_school,A016129,19,TRUE,FALSE,FALSE,FALSE,FALSE
P031435,2025/2026,1,school,A001005,16,TRUE,FALSE,FALSE,FALSE,FALSE
P031437,2025/2026,1,school,A005599,8,TRUE,FALSE,FALSE,FALSE,FALSE
P031439,2025/2026,1,school,A005599,13,TRUE,FALSE,FALSE,FALSE,FALSE
P031446,2025/2026,1,university,A009200,22,TRUE,FALSE,FALSE,FALSE,FALSE
P031447,2025/2026,1,school,A016520,NA,FALSE,TRUE,FALSE,FALSE,FALSE
P031448,2025/2026,1,university,A016520,24,TRUE,FALSE,FALSE,FALSE,FALSE
P031454,2025/2026,1,university,A000809,21,TRUE,FALSE,FALSE,FALSE,FALSE
P031456,2025/2026,1,school,A017390,13,TRUE,FALSE,FALSE,FALSE,FALSE
P031459,2025/2026,1,school,A017390,8,TRUE,FALSE,FALSE,FALSE,FALSE
P031460,2025/2026,1,vocational_school,A010995,9,TRUE,FALSE,FALSE,FALSE,FALSE
P031464,2025/2026,1,school,A011061,11,TRUE,FALSE,FALSE,FALSE,FALSE
