person_id,household_id,address_id,region_code,municipality_code,sex,age,age_group,citizenship_group,registration_status,in_population_register,in_employment_register,employment_signal,flag_employed_under_15,employment_contact_address_id,in_tax_register,tax_signal,flag_tax_under_14,tax_contact_address_id,in_education_register,education_signal,flag_implausible_enrolment_age,education_contact_address_id,n_auxiliary_sources,n_activity_signals,observed_source_status,flag_no_activity_signal,flag_registered_without_activity,flag_auxiliary_only,flag_auxiliary_only_with_activity,flag_any_cross_register_plausibility_issue,n_contact_addresses_available,n_distinct_contact_addresses,flag_auxiliary_address_conflict,consistent_auxiliary_address_id,n_contact_addresses_matching_population,flag_population_auxiliary_address_disagreement,consistent_auxiliary_region_code,consistent_auxiliary_municipality_code
P020853,H009921,A013469,R02,R02-M04,F,41,40-64,EU,main_residence,1,1,1,FALSE,A013469,1,1,FALSE,A013469,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A013469,2,FALSE,R02,R02-M04
P020854,H009921,A013469,R02,R02-M04,M,40,40-64,DE,main_residence,1,1,1,FALSE,A013469,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A013469,1,FALSE,R02,R02-M04
P020855,H009922,A017144,R05,R05-M04,F,73,65-79,Non-EU,main_residence,1,0,0,FALSE,NA,1,1,FALSE,A017144,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A017144,1,FALSE,R05,R05-M04
P020856,H009922,A017144,R05,R05-M04,F,30,25-39,DE,main_residence,1,1,1,FALSE,A017144,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A017144,1,FALSE,R05,R05-M04
P020857,H009922,A017144,R05,R05-M04,F,20,18-24,EU,main_residence,1,1,1,FALSE,A017144,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A017144,1,FALSE,R05,R05-M04
P020858,H009922,A017144,R05,R05-M04,M,65,65-79,DE,main_residence,1,0,0,FALSE,NA,1,1,FALSE,A017144,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A017144,1,FALSE,R05,R05-M04
P020859,H009923,A000818,R09,R09-M02,F,24,18-24,DE,main_residence,1,1,1,FALSE,A000818,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A000818,1,FALSE,R09,R09-M02
P020860,H009924,A015959,R12,R12-M02,M,67,65-79,Non-EU,main_residence,1,1,0,FALSE,A015959,1,1,FALSE,A015959,0,0,FALSE,NA,2,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A015959,2,FALSE,R12,R12-M02
P020861,H009925,A001759,R09,R09-M01,M,26,25-39,DE,main_residence,1,0,0,FALSE,NA,1,1,FALSE,A001759,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A001759,1,FALSE,R09,R09-M01
P020862,H009925,A001759,R09,R09-M01,M,78,65-79,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P020863,H009925,A001759,R09,R09-M01,M,74,65-79,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P020864,H009925,A001759,R09,R09-M01,F,41,40-64,DE,main_residence,1,1,1,FALSE,A001759,1,1,FALSE,A001759,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A001759,2,FALSE,R09,R09-M01
P020865,H009925,A001759,R09,R09-M01,M,74,65-79,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P020866,H009926,A008206,R05,R05-M02,F,16,6-17,Non-EU,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,1,1,FALSE,A008206,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A008206,1,FALSE,R05,R05-M02
P020867,H009926,A008206,R05,R05-M02,F,13,6-17,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,1,1,FALSE,A008206,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A008206,1,FALSE,R05,R05-M02
P020868,H009926,A008206,R05,R05-M02,F,58,40-64,DE,main_residence,1,1,1,FALSE,A008206,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A008206,1,FALSE,R05,R05-M02
P020869,H009926,A008206,R05,R05-M02,F,58,40-64,DE,main_residence,1,1,1,FALSE,A008206,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A008206,1,FALSE,R05,R05-M02
P020870,H009926,A008206,R05,R05-M02,F,29,25-39,Non-EU,main_residence,1,1,1,FALSE,A008206,1,1,FALSE,A008206,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A008206,2,FALSE,R05,R05-M02
P020871,H009926,A008206,R05,R05-M02,M,66,65-79,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P020872,H009927,A017829,R04,R04-M03,F,76,65-79,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P020873,H009927,A017829,R04,R04-M03,M,49,40-64,Non-EU,main_residence,1,1,1,FALSE,A017829,1,1,FALSE,A017829,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A017829,2,FALSE,R04,R04-M03
P020874,H009927,A017829,R04,R04-M03,M,63,40-64,DE,main_residence,1,1,1,FALSE,A017829,1,1,FALSE,A017829,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A017829,2,FALSE,R04,R04-M03
P020875,H009927,A017829,R04,R04-M03,F,36,25-39,Non-EU,main_residence,1,1,1,FALSE,A017829,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A017829,1,FALSE,R04,R04-M03
P020876,H009928,A003126,R05,R05-M01,M,70,65-79,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P020877,H009929,A006264,R02,R02-M03,M,12,6-17,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,1,1,FALSE,A006264,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A006264,1,FALSE,R02,R02-M03
P020878,H009929,A006264,R02,R02-M03,F,53,40-64,DE,main_residence,1,1,1,FALSE,A006264,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A006264,1,FALSE,R02,R02-M03
P020879,H009929,A006264,R02,R02-M03,M,42,40-64,EU,main_residence,1,1,1,FALSE,A006264,1,1,FALSE,A006264,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A006264,2,FALSE,R02,R02-M03
P020880,H009929,A006264,R02,R02-M03,F,23,18-24,EU,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P020881,H009930,A014249,R12,R12-M02,F,38,25-39,DE,main_residence,1,1,1,FALSE,A014249,1,1,FALSE,A014249,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A014249,2,FALSE,R12,R12-M02
P020882,H009930,A014249,R12,R12-M02,F,73,65-79,DE,main_residence,1,0,0,FALSE,NA,1,1,FALSE,A014249,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A014249,1,FALSE,R12,R12-M02
P020883,H009931,A002084,R02,R02-M03,F,28,25-39,DE,main_residence,1,1,1,FALSE,A002084,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A002084,1,FALSE,R02,R02-M03
P020884,H009931,A002084,R02,R02-M03,F,72,65-79,EU,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P020885,H009931,A002084,R02,R02-M03,F,28,25-39,DE,main_residence,1,0,0,FALSE,NA,1,1,FALSE,A002084,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A002084,1,FALSE,R02,R02-M03
P020886,H009932,A001386,R09,R09-M03,F,77,65-79,DE,main_residence,1,0,0,FALSE,NA,1,1,FALSE,A001386,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A001386,1,FALSE,R09,R09-M03
P020887,H009932,A001386,R09,R09-M03,F,16,6-17,Non-EU,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,1,1,FALSE,A001386,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A001386,1,FALSE,R09,R09-M03
P020888,H009932,A001386,R09,R09-M03,F,1,0-5,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P020889,H009933,A011073,R05,R05-M04,M,91,80+,DE,secondary_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P020890,H009933,A011073,R05,R05-M04,M,53,40-64,DE,main_residence,1,1,1,FALSE,A011073,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A011073,1,FALSE,R05,R05-M04
P020891,H009934,A004050,R03,R03-M04,M,59,40-64,DE,main_residence,1,1,1,FALSE,A004050,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A004050,1,FALSE,R03,R03-M04
P020892,H009934,A004050,R03,R03-M04,M,11,6-17,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,1,1,FALSE,A004050,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A004050,1,FALSE,R03,R03-M04
P020893,H009934,A004050,R03,R03-M04,F,10,6-17,EU,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,1,1,FALSE,A004050,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A004050,1,FALSE,R03,R03-M04
P020894,H009934,A004050,R03,R03-M04,M,26,25-39,DE,main_residence,1,0,0,FALSE,NA,1,1,FALSE,A004050,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A004050,1,FALSE,R03,R03-M04
P020895,H009935,A001053,R05,R05-M04,M,52,40-64,DE,main_residence,1,0,0,FALSE,NA,1,1,FALSE,A001053,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A001053,1,FALSE,R05,R05-M04
P020896,H009935,A001053,R05,R05-M04,M,35,25-39,Non-EU,main_residence,1,0,0,FALSE,NA,1,1,FALSE,A001053,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A001053,1,FALSE,R05,R05-M04
P020897,H009936,A014596,R02,R02-M04,F,85,80+,Non-EU,main_residence,1,0,0,FALSE,NA,1,1,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P020898,H009936,A014596,R02,R02-M04,M,8,6-17,Non-EU,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,1,1,FALSE,A014596,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A014596,1,FALSE,R02,R02-M04
P020899,H009936,A014596,R02,R02-M04,M,67,65-79,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P020900,H009937,A013889,R06,R06-M01,F,19,18-24,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,1,1,FALSE,A013889,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A013889,1,FALSE,R06,R06-M01
P020901,H009937,A013889,R06,R06-M01,M,65,65-79,DE,main_residence,1,0,0,FALSE,NA,1,1,FALSE,A013889,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A013889,1,FALSE,R06,R06-M01
P020902,H009938,A014813,R08,R08-M02,F,64,40-64,EU,main_residence,1,0,0,FALSE,NA,1,1,FALSE,A014813,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A014813,1,FALSE,R08,R08-M02
P020903,H009939,A004481,R10,R10-M03,F,69,65-79,DE,main_residence,1,0,0,FALSE,NA,1,1,FALSE,A004481,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A004481,1,FALSE,R10,R10-M03
P020904,H009940,A016263,R05,R05-M02,M,33,25-39,Non-EU,main_residence,1,1,1,FALSE,A016263,1,1,FALSE,A016263,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A016263,2,FALSE,R05,R05-M02
P020905,H009940,A016263,R05,R05-M02,M,77,65-79,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,1,1,TRUE,A016263,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,FALSE,A016263,1,FALSE,R05,R05-M02
P020906,H009940,A016263,R05,R05-M02,M,19,18-24,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,1,1,FALSE,A016263,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A016263,1,FALSE,R05,R05-M02
P020907,H009940,A016263,R05,R05-M02,M,28,25-39,DE,main_residence,1,1,1,FALSE,A016263,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A016263,1,FALSE,R05,R05-M02
P020908,H009941,A005737,R09,R09-M03,M,92,80+,EU,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P020909,H009941,A005737,R09,R09-M03,M,54,40-64,DE,main_residence,1,1,1,FALSE,A005737,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A005737,1,FALSE,R09,R09-M03
P020910,H009941,A005737,R09,R09-M03,M,71,65-79,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P020911,H009942,A016583,R08,R08-M01,M,43,40-64,DE,secondary_residence,1,1,1,FALSE,A016583,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A016583,1,FALSE,R08,R08-M01
P020912,H009942,A016583,R08,R08-M01,M,62,40-64,DE,main_residence,1,1,1,FALSE,A016583,1,1,FALSE,A016583,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A016583,2,FALSE,R08,R08-M01
P020913,H009943,A017118,R02,R02-M02,F,21,18-24,DE,secondary_residence,1,1,1,FALSE,A017118,0,0,FALSE,NA,1,1,FALSE,A017118,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A017118,2,FALSE,R02,R02-M02
P020914,H009943,A017118,R02,R02-M02,F,50,40-64,DE,main_residence,1,1,1,FALSE,A017118,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A017118,1,FALSE,R02,R02-M02
P020915,H009944,A006799,R09,R09-M02,M,73,65-79,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P020916,H009944,A006799,R09,R09-M02,M,8,6-17,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,1,1,FALSE,A006799,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A006799,1,FALSE,R09,R09-M02
P020917,H009944,A006799,R09,R09-M02,F,13,6-17,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,1,1,FALSE,A006799,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A006799,1,FALSE,R09,R09-M02
P020918,H009944,A006799,R09,R09-M02,F,50,40-64,DE,main_residence,1,0,0,FALSE,NA,1,1,FALSE,A006799,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A006799,1,FALSE,R09,R09-M02
P020919,H009945,A010918,R05,R05-M03,M,81,80+,EU,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P020920,H009946,A000280,R09,R09-M04,F,68,65-79,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P020921,H009946,A000280,R09,R09-M04,F,29,25-39,DE,secondary_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P020922,H009946,A000280,R09,R09-M04,M,9,6-17,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,1,1,FALSE,A000280,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A000280,1,FALSE,R09,R09-M04
P020923,H009946,A000280,R09,R09-M04,F,11,6-17,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,1,1,FALSE,A000280,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A000280,1,FALSE,R09,R09-M04
P020924,H009947,A017386,R12,R12-M02,F,6,6-17,Non-EU,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,1,1,FALSE,A017386,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A017386,1,FALSE,R12,R12-M02
P020925,H009947,A017386,R12,R12-M02,M,25,25-39,DE,main_residence,1,1,1,FALSE,A006636,1,1,FALSE,A017386,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,TRUE,NA,1,FALSE,NA,NA
P020926,H009948,A012014,R12,R12-M02,F,26,25-39,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P020927,H009949,A015424,R03,R03-M04,F,54,40-64,DE,main_residence,1,1,1,FALSE,A015424,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A015424,1,FALSE,R03,R03-M04
P020928,H009949,A015424,R03,R03-M04,F,37,25-39,DE,main_residence,1,1,1,FALSE,A015424,1,1,FALSE,A015424,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A015424,2,FALSE,R03,R03-M04
P020929,H009950,A003454,R12,R12-M03,M,38,25-39,EU,main_residence,1,1,1,FALSE,A003454,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A003454,1,FALSE,R12,R12-M03
P020930,H009950,A003454,R12,R12-M03,F,57,40-64,DE,main_residence,1,1,1,FALSE,A003454,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A003454,1,FALSE,R12,R12-M03
P020931,H009950,A003454,R12,R12-M03,M,79,65-79,DE,main_residence,1,0,0,FALSE,NA,1,1,FALSE,A003454,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A003454,1,FALSE,R12,R12-M03
P020932,H009950,A003454,R12,R12-M03,M,20,18-24,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,1,1,FALSE,A003454,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A003454,1,FALSE,R12,R12-M03
P020933,H009951,A016395,R02,R02-M01,F,77,65-79,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P020934,H009951,A016395,R02,R02-M01,M,40,40-64,DE,main_residence,1,1,1,FALSE,A016395,1,1,FALSE,A016395,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A016395,2,FALSE,R02,R02-M01
P020935,H009951,A016395,R02,R02-M01,M,59,40-64,DE,secondary_residence,1,1,1,FALSE,A016395,1,1,FALSE,A016395,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A016395,2,FALSE,R02,R02-M01
P020936,H009952,A008795,R06,R06-M03,M,48,40-64,DE,main_residence,1,1,1,FALSE,A008795,1,1,FALSE,A008795,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A008795,2,FALSE,R06,R06-M03
P020937,H009952,A008795,R06,R06-M03,M,27,25-39,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P020938,H009953,A013412,R11,R11-M03,F,19,18-24,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,1,1,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P020939,H009954,A010500,R06,R06-M03,M,38,25-39,DE,main_residence,1,1,1,FALSE,A010500,1,1,FALSE,A010500,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A010500,2,FALSE,R06,R06-M03
P020940,H009954,A010500,R06,R06-M03,M,44,40-64,DE,main_residence,1,1,1,FALSE,A010500,1,1,FALSE,A010500,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A010500,2,FALSE,R06,R06-M03
P020941,H009955,A011124,R08,R08-M04,F,54,40-64,DE,main_residence,1,1,1,FALSE,A011124,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A011124,1,FALSE,R08,R08-M04
P020942,H009955,A011124,R08,R08-M04,F,37,25-39,DE,main_residence,1,1,1,FALSE,A011124,1,1,FALSE,A011124,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A011124,2,FALSE,R08,R08-M04
P020943,H009956,A016991,R05,R05-M03,F,32,25-39,DE,main_residence,1,0,0,FALSE,NA,1,1,FALSE,A016991,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A016991,1,FALSE,R05,R05-M03
P020944,H009956,A016991,R05,R05-M03,M,36,25-39,Non-EU,main_residence,1,1,1,FALSE,A016991,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A016991,1,FALSE,R05,R05-M03
P020945,H009957,A012747,R02,R02-M01,M,12,6-17,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,1,1,FALSE,A012747,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A012747,1,FALSE,R02,R02-M01
P020946,H009957,A012747,R02,R02-M01,M,41,40-64,DE,main_residence,1,1,1,FALSE,A012747,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A012747,1,FALSE,R02,R02-M01
