analysis_address_id,analysis_region_code,analysis_municipality_code,observed_persons,registered_persons,auxiliary_only_persons,persons_with_positive_activity,persons_with_multiple_positive_signals,persons_with_address_conflict,clarification_cases
A010265,R07,R07-M03,6,6,0,4,0,0,1
A010312,R07,R07-M03,4,4,0,3,0,0,0
A010644,R07,R07-M03,3,3,0,2,1,0,1
A010769,R07,R07-M03,2,2,0,0,0,0,0
A010903,R07,R07-M03,2,2,0,2,1,0,0
A010939,R07,R07-M03,7,7,0,4,2,0,0
A010943,R07,R07-M03,10,10,0,8,2,1,1
A011021,R07,R07-M03,1,1,0,0,0,0,0
A011155,R07,R07-M03,2,2,0,1,1,0,0
A011188,R07,R07-M03,6,6,0,5,1,0,0
A011337,R07,R07-M03,12,11,1,8,4,0,2
A011411,R07,R07-M03,2,2,0,2,0,0,0
A011561,R07,R07-M03,1,1,0,1,0,0,0
A011687,R07,R07-M03,3,3,0,3,2,0,0
A011717,R07,R07-M03,9,9,0,6,3,0,0
A011798,R07,R07-M03,1,1,0,1,0,0,0
A011852,R07,R07-M03,2,2,0,1,0,0,0
A011863,R07,R07-M03,3,3,0,2,1,0,0
A012018,R07,R07-M03,3,3,0,1,1,0,0
A012072,R07,R07-M03,7,7,0,6,2,0,0
A012187,R07,R07-M03,4,4,0,2,1,0,0
A012527,R07,R07-M03,3,3,0,2,1,0,0
A012644,R07,R07-M03,2,2,0,1,1,0,0
A012682,R07,R07-M03,4,4,0,3,1,0,0
A012709,R07,R07-M03,11,11,0,6,2,0,1
A012739,R07,R07-M03,3,3,0,3,2,0,1
A012795,R07,R07-M03,5,5,0,3,1,0,0
A013003,R07,R07-M03,3,3,0,1,1,0,0
A013120,R07,R07-M03,7,7,0,5,4,0,0
A013129,R07,R07-M03,2,2,0,2,0,0,0
A013134,R07,R07-M03,1,1,0,0,0,0,0
A013339,R07,R07-M03,5,5,0,3,0,0,0
A013420,R07,R07-M03,5,5,0,3,1,1,1
A013489,R07,R07-M03,2,2,0,1,0,0,0
A013580,R07,R07-M03,1,1,0,1,0,0,0
A013621,R07,R07-M03,1,1,0,1,0,0,0
A013764,R07,R07-M03,2,2,0,2,1,0,0
A013838,R07,R07-M03,6,6,0,4,1,0,1
A013889,R07,R07-M03,4,4,0,2,1,0,0
A013908,R07,R07-M03,2,2,0,1,0,0,0
A014121,R07,R07-M03,12,11,1,10,3,0,1
A014125,R07,R07-M03,3,3,0,3,3,0,0
A014162,R07,R07-M03,4,4,0,3,2,0,0
A014522,R07,R07-M03,4,4,0,3,0,0,0
A014636,R07,R07-M03,2,2,0,2,2,1,1
A014777,R07,R07-M03,4,4,0,3,0,0,0
A014792,R07,R07-M03,3,3,0,1,1,0,0
A014830,R07,R07-M03,20,20,0,16,6,0,0
A014842,R07,R07-M03,3,3,0,3,3,0,0
A014883,R07,R07-M03,3,3,0,1,0,0,0
A015071,R07,R07-M03,5,5,0,3,1,0,0
A015101,R07,R07-M03,1,1,0,0,0,0,0
A015149,R07,R07-M03,5,5,0,4,2,0,1
A015333,R07,R07-M03,3,3,0,1,0,0,0
A015420,R07,R07-M03,4,4,0,3,0,0,0
A015486,R07,R07-M03,1,1,0,1,0,0,0
A015504,R07,R07-M03,13,13,0,10,5,0,0
A015681,R07,R07-M03,3,3,0,3,2,1,1
A015851,R07,R07-M03,6,6,0,4,1,0,0
A015867,R07,R07-M03,9,9,0,7,2,0,1
A015884,R07,R07-M03,1,1,0,1,0,0,0
A015930,R07,R07-M03,4,4,0,2,0,0,0
A015932,R07,R07-M03,1,1,0,1,0,0,0
A015996,R07,R07-M03,2,2,0,2,1,0,0
A016004,R07,R07-M03,5,4,1,3,0,0,1
A016169,R07,R07-M03,2,2,0,1,0,0,0
A016256,R07,R07-M03,3,3,0,2,1,0,0
A016491,R07,R07-M03,6,6,0,2,0,0,0
A016562,R07,R07-M03,9,9,0,4,2,0,0
A016786,R07,R07-M03,1,1,0,1,1,0,0
A016930,R07,R07-M03,2,2,0,2,0,0,0
A017281,R07,R07-M03,1,1,0,0,0,0,0
A017444,R07,R07-M03,1,1,0,0,0,0,0
A017665,R07,R07-M03,1,1,0,1,1,0,0
A017718,R07,R07-M03,15,15,0,10,5,0,0
A017776,R07,R07-M03,1,1,0,0,0,0,0
A017790,R07,R07-M03,9,9,0,8,3,0,1
A017838,R07,R07-M03,1,1,0,1,1,0,0
A017909,R07,R07-M03,7,7,0,6,4,0,0
A017944,R07,R07-M03,3,3,0,1,1,0,0
A017964,R07,R07-M03,1,1,0,0,0,0,0
A000015,R07,R07-M04,2,2,0,2,1,0,0
A000247,R07,R07-M04,4,4,0,2,0,0,0
A000465,R07,R07-M04,4,4,0,3,3,0,0
A000747,R07,R07-M04,2,2,0,1,0,0,0
A000904,R07,R07-M04,2,2,0,1,0,0,0
A000995,R07,R07-M04,4,4,0,2,0,0,0
A001061,R07,R07-M04,3,3,0,3,2,0,0
A001327,R07,R07-M04,4,4,0,3,0,0,1
A001479,R07,R07-M04,2,2,0,2,2,0,0
A001503,R07,R07-M04,5,5,0,4,3,0,0
A001550,R07,R07-M04,2,2,0,2,0,0,0
A001580,R07,R07-M04,1,1,0,1,0,0,0
A001643,R07,R07-M04,1,1,0,1,0,0,0
A001697,R07,R07-M04,3,2,1,3,1,0,1
A001794,R07,R07-M04,6,6,0,6,1,0,0
A001856,R07,R07-M04,5,5,0,4,1,0,0
A001979,R07,R07-M04,1,1,0,1,0,0,0
A001982,R07,R07-M04,1,1,0,1,1,0,0
A002040,R07,R07-M04,9,9,0,5,1,0,0
A002087,R07,R07-M04,1,1,0,1,0,0,0
A002107,R07,R07-M04,5,4,1,4,2,0,1
A002188,R07,R07-M04,4,4,0,3,2,0,1
A002439,R07,R07-M04,3,3,0,2,0,0,0
A002578,R07,R07-M04,3,3,0,1,0,0,0
A002659,R07,R07-M04,9,8,1,6,1,0,1
A002801,R07,R07-M04,1,1,0,1,1,0,0
A002863,R07,R07-M04,4,4,0,2,0,0,0
A002966,R07,R07-M04,7,7,0,5,1,0,0
A003139,R07,R07-M04,2,2,0,2,1,0,0
A003596,R07,R07-M04,4,4,0,3,1,0,2
A003629,R07,R07-M04,2,1,1,2,1,0,1
A003703,R07,R07-M04,1,1,0,1,1,0,0
A003714,R07,R07-M04,1,1,0,0,0,0,0
A004015,R07,R07-M04,3,3,0,2,1,0,0
A004316,R07,R07-M04,4,4,0,4,1,0,0
A004520,R07,R07-M04,6,6,0,2,2,0,0
A004660,R07,R07-M04,2,2,0,2,0,0,0
A004736,R07,R07-M04,11,11,0,6,3,0,0
A004841,R07,R07-M04,2,2,0,1,0,0,0
A004869,R07,R07-M04,6,6,0,4,0,0,0
A005433,R07,R07-M04,2,2,0,2,0,0,0
A005595,R07,R07-M04,6,6,0,5,0,0,1
A005711,R07,R07-M04,1,1,0,1,1,0,0
A005823,R07,R07-M04,2,2,0,1,1,0,0
A005904,R07,R07-M04,1,1,0,1,0,0,0
A006067,R07,R07-M04,4,4,0,3,1,0,0
A006181,R07,R07-M04,15,15,0,7,3,0,0
A006200,R07,R07-M04,2,2,0,2,1,0,0
A006287,R07,R07-M04,2,2,0,2,0,0,0
A006410,R07,R07-M04,2,2,0,2,2,0,0
A006726,R07,R07-M04,5,5,0,4,2,0,0
A006797,R07,R07-M04,3,1,2,2,1,0,2
A007157,R07,R07-M04,4,4,0,4,0,0,0
A007158,R07,R07-M04,1,1,0,1,1,0,0
A007169,R07,R07-M04,4,4,0,4,2,0,0
A007275,R07,R07-M04,3,3,0,1,0,0,0
A007445,R07,R07-M04,1,1,0,0,0,0,0
A007505,R07,R07-M04,5,5,0,5,1,0,0
A007688,R07,R07-M04,2,2,0,0,0,0,0
A007726,R07,R07-M04,7,7,0,5,1,0,0
A007904,R07,R07-M04,4,4,0,3,3,0,0
A007918,R07,R07-M04,4,4,0,4,0,0,0
A008016,R07,R07-M04,1,1,0,0,0,0,0
A008134,R07,R07-M04,4,4,0,2,1,0,0
A008140,R07,R07-M04,1,1,0,0,0,0,0
A008270,R07,R07-M04,3,3,0,2,1,0,0
A008379,R07,R07-M04,4,4,0,4,0,0,0
A008413,R07,R07-M04,2,2,0,2,1,0,0
A008480,R07,R07-M04,2,2,0,1,0,0,0
A008494,R07,R07-M04,2,2,0,0,0,0,0
A009313,R07,R07-M04,1,1,0,1,0,0,0
A009402,R07,R07-M04,9,9,0,6,1,1,1
A009554,R07,R07-M04,3,3,0,1,1,0,0
A009593,R07,R07-M04,1,1,0,1,0,0,0
A009650,R07,R07-M04,2,2,0,2,0,0,0
A009697,R07,R07-M04,6,6,0,5,3,0,0
A010010,R07,R07-M04,1,1,0,0,0,0,0
A010134,R07,R07-M04,8,8,0,4,0,0,0
A010174,R07,R07-M04,2,2,0,1,0,0,0
A010288,R07,R07-M04,4,3,1,4,4,1,2
A010398,R07,R07-M04,1,1,0,1,0,0,0
A010714,R07,R07-M04,2,2,0,1,1,0,0
A010798,R07,R07-M04,1,0,1,1,0,0,1
A010805,R07,R07-M04,6,6,0,3,2,1,1
A010841,R07,R07-M04,1,1,0,1,1,0,0
A011148,R07,R07-M04,5,5,0,5,3,1,1
A011559,R07,R07-M04,2,2,0,1,1,0,0
A011770,R07,R07-M04,1,1,0,1,1,0,0
A011771,R07,R07-M04,2,2,0,1,0,0,0
A011869,R07,R07-M04,7,6,1,5,2,0,1
A012192,R07,R07-M04,1,1,0,1,0,0,0
A012214,R07,R07-M04,2,2,0,1,1,0,0
A012655,R07,R07-M04,1,1,0,1,0,0,0
A013086,R07,R07-M04,2,2,0,2,1,1,1
A013246,R07,R07-M04,2,2,0,2,0,0,0
A013257,R07,R07-M04,5,5,0,5,2,0,0
A013320,R07,R07-M04,2,2,0,2,0,0,0
A013452,R07,R07-M04,4,4,0,3,1,0,0
A013552,R07,R07-M04,2,2,0,2,2,2,2
A013562,R07,R07-M04,2,2,0,2,1,0,0
A013566,R07,R07-M04,2,2,0,2,0,0,0
A013683,R07,R07-M04,2,2,0,1,0,0,0
A013832,R07,R07-M04,4,4,0,3,2,0,1
A013915,R07,R07-M04,6,5,1,4,3,0,1
A014202,R07,R07-M04,1,1,0,0,0,0,0
A014274,R07,R07-M04,6,6,0,5,2,0,0
A014413,R07,R07-M04,2,1,1,1,0,0,1
A014516,R07,R07-M04,3,3,0,2,1,0,0
A014531,R07,R07-M04,1,1,0,1,0,0,0
A014532,R07,R07-M04,1,1,0,1,1,0,0
A014549,R07,R07-M04,7,7,0,4,2,0,0
A014644,R07,R07-M04,7,7,0,3,1,0,0
A014789,R07,R07-M04,1,1,0,1,1,0,0
A015060,R07,R07-M04,1,1,0,1,0,0,0
A015082,R07,R07-M04,2,2,0,2,0,0,0
A015249,R07,R07-M04,1,1,0,1,1,0,0
A015272,R07,R07-M04,6,6,0,4,1,0,0
A015598,R07,R07-M04,7,7,0,5,4,0,0
A015708,R07,R07-M04,2,2,0,2,1,0,0
A015771,R07,R07-M04,11,11,0,8,4,0,0
A015828,R07,R07-M04,2,2,0,2,1,0,0
A015951,R07,R07-M04,5,5,0,4,1,0,0
A016058,R07,R07-M04,5,5,0,3,1,0,1
A016098,R07,R07-M04,10,10,0,6,4,0,0
A016117,R07,R07-M04,1,1,0,1,0,0,0
A016366,R07,R07-M04,2,2,0,1,0,0,0
A016689,R07,R07-M04,2,2,0,2,1,0,0
A016800,R07,R07-M04,1,1,0,1,1,0,0
A017051,R07,R07-M04,2,2,0,2,2,0,0
A017074,R07,R07-M04,7,7,0,7,2,1,2
A017316,R07,R07-M04,3,2,1,2,0,0,1
A017376,R07,R07-M04,8,8,0,5,2,0,0
A017496,R07,R07-M04,2,2,0,0,0,0,0
A017523,R07,R07-M04,3,2,1,3,2,0,1
A017598,R07,R07-M04,7,7,0,2,1,0,0
A017807,R07,R07-M04,1,1,0,0,0,0,0
A000236,R08,R08-M01,5,5,0,2,1,0,0
A000568,R08,R08-M01,3,3,0,2,1,0,0
A000648,R08,R08-M01,3,3,0,2,0,0,0
A000711,R08,R08-M01,1,1,0,1,1,0,0
A000971,R08,R08-M01,3,3,0,3,2,1,1
A001088,R08,R08-M01,2,2,0,1,1,0,0
A001132,R08,R08-M01,1,1,0,0,0,0,0
A001317,R08,R08-M01,1,1,0,1,0,0,0
A001430,R08,R08-M01,15,15,0,10,2,1,1
A001546,R08,R08-M01,5,5,0,3,0,0,1
A001706,R08,R08-M01,5,4,1,4,0,0,1
A001850,R08,R08-M01,8,8,0,6,2,0,1
A001987,R08,R08-M01,2,2,0,1,0,0,0
A002079,R08,R08-M01,4,4,0,3,2,0,0
A002123,R08,R08-M01,2,2,0,2,1,0,0
A002324,R08,R08-M01,5,5,0,2,0,0,0
A002400,R08,R08-M01,4,4,0,1,0,0,0
A002497,R08,R08-M01,1,1,0,1,1,0,0
A002712,R08,R08-M01,1,1,0,1,0,0,0
A002789,R08,R08-M01,5,5,0,2,0,0,0
A003239,R08,R08-M01,3,3,0,3,1,0,0
A003337,R08,R08-M01,2,2,0,2,2,1,1
A003411,R08,R08-M01,6,6,0,5,1,0,1
A003463,R08,R08-M01,2,2,0,2,2,0,0
A003693,R08,R08-M01,8,8,0,5,3,0,0
A003804,R08,R08-M01,15,15,0,11,4,0,0
A003986,R08,R08-M01,4,4,0,2,1,0,0
A004057,R08,R08-M01,2,2,0,0,0,0,0
A004077,R08,R08-M01,1,1,0,1,0,0,0
A004095,R08,R08-M01,4,4,0,3,1,0,0
A004172,R08,R08-M01,1,1,0,1,1,0,0
A004426,R08,R08-M01,5,5,0,5,1,0,0
A004853,R08,R08-M01,1,1,0,0,0,0,0
A004991,R08,R08-M01,9,9,0,8,3,0,0
A005017,R08,R08-M01,3,3,0,1,1,0,0
A005315,R08,R08-M01,2,2,0,2,1,0,0
A005662,R08,R08-M01,2,2,0,2,1,0,0
A005856,R08,R08-M01,1,1,0,1,1,0,0
A006192,R08,R08-M01,4,3,1,2,0,0,1
A006276,R08,R08-M01,4,4,0,3,1,0,0
A006360,R08,R08-M01,4,4,0,1,0,0,0
A006440,R08,R08-M01,1,1,0,1,1,0,0
A006624,R08,R08-M01,7,7,0,4,0,0,0
A006687,R08,R08-M01,2,1,1,2,0,0,1
A006763,R08,R08-M01,3,3,0,3,0,0,0
A007229,R08,R08-M01,5,5,0,4,0,0,0
A007373,R08,R08-M01,3,3,0,3,2,0,0
A007395,R08,R08-M01,4,4,0,2,1,0,0
A007471,R08,R08-M01,8,8,0,7,0,0,0
A007785,R08,R08-M01,2,2,0,2,1,0,0
A007946,R08,R08-M01,3,3,0,3,2,0,0
A008054,R08,R08-M01,13,13,0,9,6,1,1
A008202,R08,R08-M01,3,2,1,3,0,0,1
A008256,R08,R08-M01,15,14,1,10,4,0,1
A008358,R08,R08-M01,2,2,0,1,0,0,0
A008885,R08,R08-M01,2,2,0,1,1,0,0
A009165,R08,R08-M01,3,3,0,3,0,0,0
A009309,R08,R08-M01,8,8,0,4,1,0,0
A009581,R08,R08-M01,1,1,0,0,0,0,0
A009696,R08,R08-M01,2,2,0,2,2,0,0
A009717,R08,R08-M01,1,1,0,1,1,0,0
A009824,R08,R08-M01,4,4,0,4,0,0,0
A009966,R08,R08-M01,18,18,0,13,7,1,1
A010016,R08,R08-M01,3,3,0,3,3,0,0
A010042,R08,R08-M01,2,2,0,2,1,0,1
A010089,R08,R08-M01,1,1,0,1,1,0,0
A010299,R08,R08-M01,2,2,0,1,0,0,0
A010366,R08,R08-M01,2,2,0,1,1,0,0
A010434,R08,R08-M01,11,11,0,7,4,2,2
A010439,R08,R08-M01,11,11,0,8,2,0,0
A010551,R08,R08-M01,3,3,0,3,2,0,0
A010638,R08,R08-M01,2,2,0,2,1,0,0
A010671,R08,R08-M01,10,10,0,8,1,0,0
A010889,R08,R08-M01,2,2,0,2,0,0,0
A010892,R08,R08-M01,2,2,0,2,0,0,0
A010948,R08,R08-M01,3,3,0,2,0,0,0
A011033,R08,R08-M01,6,6,0,4,0,0,0
A011160,R08,R08-M01,11,10,1,10,2,0,1
A011298,R08,R08-M01,3,3,0,2,1,0,0
A011429,R08,R08-M01,1,1,0,0,0,0,0
A011595,R08,R08-M01,7,7,0,7,1,0,0
A011667,R08,R08-M01,5,5,0,5,5,0,0
A011775,R08,R08-M01,10,10,0,4,1,0,1
A011931,R08,R08-M01,5,5,0,2,1,0,0
A012024,R08,R08-M01,2,2,0,2,0,0,0
A012175,R08,R08-M01,3,3,0,2,0,0,0
A012645,R08,R08-M01,1,1,0,1,0,0,0
A012892,R08,R08-M01,2,2,0,1,0,0,0
A013049,R08,R08-M01,4,4,0,2,1,0,0
A013080,R08,R08-M01,5,5,0,5,1,0,0
A013111,R08,R08-M01,3,3,0,1,0,0,0
A013490,R08,R08-M01,2,2,0,2,0,0,0
A013504,R08,R08-M01,2,2,0,1,0,0,0
A013735,R08,R08-M01,1,1,0,0,0,0,0
A013911,R08,R08-M01,7,7,0,5,1,0,0
A013938,R08,R08-M01,1,1,0,1,0,0,1
A014058,R08,R08-M01,1,1,0,1,1,0,0
A014518,R08,R08-M01,1,1,0,1,1,1,1
A014632,R08,R08-M01,1,1,0,1,1,0,0
A014659,R08,R08-M01,4,4,0,3,2,0,0
A014704,R08,R08-M01,2,2,0,2,0,0,0
A014731,R08,R08-M01,1,1,0,0,0,0,0
A014765,R08,R08-M01,6,6,0,3,0,0,1
A014844,R08,R08-M01,2,2,0,2,1,0,1
A015174,R08,R08-M01,1,1,0,1,0,0,0
A015180,R08,R08-M01,1,1,0,0,0,0,0
A015429,R08,R08-M01,4,4,0,2,2,0,0
A015602,R08,R08-M01,1,0,1,1,0,0,1
A015746,R08,R08-M01,2,2,0,0,0,0,0
A016010,R08,R08-M01,7,7,0,4,2,1,1
A016082,R08,R08-M01,4,4,0,4,0,0,0
A016124,R08,R08-M01,1,1,0,0,0,0,0
A016148,R08,R08-M01,1,1,0,1,1,0,0
A016253,R08,R08-M01,8,8,0,8,5,1,1
A016326,R08,R08-M01,5,5,0,4,3,0,0
A016386,R08,R08-M01,2,2,0,2,1,0,0
A016500,R08,R08-M01,4,4,0,2,0,0,0
A017076,R08,R08-M01,2,2,0,2,0,0,0
A017090,R08,R08-M01,12,12,0,9,2,1,1
A017145,R08,R08-M01,3,3,0,0,0,0,0
A017392,R08,R08-M01,1,1,0,0,0,0,0
A017427,R08,R08-M01,2,2,0,2,1,0,0
A017556,R08,R08-M01,7,7,0,5,3,0,0
A017588,R08,R08-M01,3,3,0,2,1,0,0
A017603,R08,R08-M01,3,3,0,2,1,1,1
A017656,R08,R08-M01,5,5,0,4,1,0,0
A017734,R08,R08-M01,3,3,0,2,1,0,0
A017884,R08,R08-M01,7,7,0,5,2,0,0
A000384,R08,R08-M02,1,1,0,1,0,0,0
A000522,R08,R08-M02,1,0,1,1,0,0,1
A000567,R08,R08-M02,10,9,1,8,1,0,2
A000654,R08,R08-M02,3,2,1,2,0,0,1
A000880,R08,R08-M02,3,3,0,2,2,0,0
A001006,R08,R08-M02,10,10,0,9,3,0,1
A001031,R08,R08-M02,1,1,0,1,1,0,0
A001110,R08,R08-M02,1,1,0,1,0,0,0
A001225,R08,R08-M02,1,1,0,1,1,0,0
A001280,R08,R08-M02,7,7,0,6,1,0,0
A001312,R08,R08-M02,6,6,0,5,3,0,0
A001506,R08,R08-M02,1,1,0,1,1,0,0
A001688,R08,R08-M02,2,2,0,2,1,0,0
A002014,R08,R08-M02,4,3,1,4,1,0,1
A002127,R08,R08-M02,2,2,0,1,0,0,0
A002245,R08,R08-M02,3,3,0,1,1,0,0
A002321,R08,R08-M02,10,10,0,7,2,0,0
A002401,R08,R08-M02,2,2,0,2,0,0,0
A002426,R08,R08-M02,8,8,0,6,1,0,0
A002486,R08,R08-M02,2,2,0,2,2,0,0
A003073,R08,R08-M02,6,6,0,4,0,0,0
A003087,R08,R08-M02,1,1,0,1,1,0,0
A003199,R08,R08-M02,1,1,0,1,0,0,0
A003311,R08,R08-M02,8,7,1,6,3,0,1
A003379,R08,R08-M02,5,5,0,3,1,0,0
A003437,R08,R08-M02,3,3,0,2,0,0,0
A003497,R08,R08-M02,1,1,0,1,1,0,0
A003533,R08,R08-M02,4,4,0,4,2,0,0
A003697,R08,R08-M02,2,2,0,2,1,0,0
A003786,R08,R08-M02,2,2,0,2,2,0,0
A003898,R08,R08-M02,4,4,0,3,0,0,0
A004217,R08,R08-M02,2,2,0,2,1,0,0
A004368,R08,R08-M02,1,1,0,0,0,0,0
A004664,R08,R08-M02,1,1,0,1,0,0,0
A004670,R08,R08-M02,1,1,0,1,1,0,0
A004767,R08,R08-M02,4,4,0,3,2,1,1
A004791,R08,R08-M02,2,2,0,1,1,0,0
A004801,R08,R08-M02,2,2,0,2,2,0,0
A004843,R08,R08-M02,1,1,0,1,1,0,0
A005076,R08,R08-M02,7,7,0,4,2,0,0
A005151,R08,R08-M02,2,2,0,1,1,0,0
A005678,R08,R08-M02,1,1,0,1,0,0,0
A005720,R08,R08-M02,2,2,0,1,0,0,0
A005721,R08,R08-M02,3,3,0,2,1,0,0
A005849,R08,R08-M02,2,2,0,1,0,0,0
A005944,R08,R08-M02,6,6,0,5,3,0,0
A006095,R08,R08-M02,5,5,0,2,0,0,0
A006581,R08,R08-M02,1,1,0,1,1,0,0
A006737,R08,R08-M02,1,1,0,0,0,0,0
A006790,R08,R08-M02,12,11,1,9,5,1,2
A006917,R08,R08-M02,1,1,0,0,0,0,0
A006976,R08,R08-M02,2,2,0,1,0,0,0
A007017,R08,R08-M02,3,3,0,0,0,0,0
A007116,R08,R08-M02,3,3,0,3,3,1,1
A007652,R08,R08-M02,2,2,0,2,0,0,0
A007931,R08,R08-M02,2,2,0,1,1,0,0
A008360,R08,R08-M02,1,1,0,0,0,0,0
A008440,R08,R08-M02,2,2,0,2,2,0,0
A008705,R08,R08-M02,1,1,0,1,0,0,0
A008918,R08,R08-M02,4,4,0,4,2,0,0
A009041,R08,R08-M02,1,1,0,1,1,0,0
A009097,R08,R08-M02,1,1,0,1,1,0,0
A009384,R08,R08-M02,6,6,0,5,2,0,0
A009464,R08,R08-M02,6,6,0,3,2,0,0
A009623,R08,R08-M02,3,3,0,3,1,0,0
A009935,R08,R08-M02,2,2,0,2,0,0,0
A009978,R08,R08-M02,9,9,0,7,2,0,0
A010060,R08,R08-M02,3,3,0,2,2,0,0
A010668,R08,R08-M02,1,1,0,0,0,0,0
A011003,R08,R08-M02,4,4,0,2,0,0,0
A011050,R08,R08-M02,7,7,0,5,2,0,0
A011385,R08,R08-M02,2,2,0,2,2,0,0
A011388,R08,R08-M02,1,1,0,1,1,0,0
A011389,R08,R08-M02,2,1,1,2,0,0,1
A011459,R08,R08-M02,2,2,0,1,0,0,0
A011460,R08,R08-M02,1,1,0,1,0,0,0
A012034,R08,R08-M02,1,0,1,1,0,0,1
A012044,R08,R08-M02,2,2,0,2,1,0,0
A012194,R08,R08-M02,2,2,0,1,1,0,0
A012217,R08,R08-M02,2,2,0,2,1,1,1
A012299,R08,R08-M02,1,1,0,1,0,0,0
A012344,R08,R08-M02,4,4,0,2,1,0,0
A012458,R08,R08-M02,2,2,0,2,1,0,0
A012616,R08,R08-M02,4,4,0,4,2,0,0
A012630,R08,R08-M02,3,3,0,1,0,0,0
A012642,R08,R08-M02,6,6,0,5,2,0,0
A012654,R08,R08-M02,1,1,0,0,0,0,0
A013203,R08,R08-M02,1,1,0,1,0,0,0
A013299,R08,R08-M02,4,4,0,3,1,0,0
A013393,R08,R08-M02,2,2,0,1,0,0,0
A013506,R08,R08-M02,2,2,0,0,0,0,0
A013520,R08,R08-M02,2,2,0,2,1,0,0
A013676,R08,R08-M02,1,1,0,1,1,0,0
A013736,R08,R08-M02,10,10,0,7,3,0,0
A013775,R08,R08-M02,1,1,0,0,0,0,0
A013782,R08,R08-M02,3,3,0,2,0,0,0
A013791,R08,R08-M02,4,4,0,4,0,0,0
A013887,R08,R08-M02,1,1,0,1,0,0,0
A014204,R08,R08-M02,2,2,0,1,0,0,0
A014564,R08,R08-M02,2,2,0,2,1,0,0
A014647,R08,R08-M02,2,2,0,1,1,0,0
A014758,R08,R08-M02,3,3,0,3,2,0,0
A014840,R08,R08-M02,8,8,0,5,0,0,0
A015040,R08,R08-M02,1,1,0,1,1,1,1
A015105,R08,R08-M02,5,5,0,5,2,0,0
A015219,R08,R08-M02,1,1,0,1,0,0,0
A015229,R08,R08-M02,4,4,0,3,1,0,0
A015401,R08,R08-M02,2,2,0,1,1,0,0
A015402,R08,R08-M02,1,1,0,1,1,0,0
A015426,R08,R08-M02,4,4,0,3,1,0,0
A015634,R08,R08-M02,4,4,0,2,1,0,0
A015718,R08,R08-M02,2,2,0,2,1,0,0
A016094,R08,R08-M02,7,7,0,4,1,0,0
A016129,R08,R08-M02,2,2,0,1,1,0,0
A016144,R08,R08-M02,3,3,0,2,0,0,0
A016317,R08,R08-M02,3,3,0,2,1,0,0
A016370,R08,R08-M02,6,6,0,5,3,0,0
A016420,R08,R08-M02,2,2,0,1,0,0,0
A016620,R08,R08-M02,1,1,0,1,1,0,0
A016856,R08,R08-M02,6,6,0,5,1,0,0
A016957,R08,R08-M02,10,10,0,9,3,0,1
A017182,R08,R08-M02,4,4,0,2,2,1,1
A017192,R08,R08-M02,3,3,0,2,1,0,0
A017268,R08,R08-M02,1,0,1,1,1,0,1
A017428,R08,R08-M02,1,1,0,0,0,0,0
A017778,R08,R08-M02,2,2,0,1,1,0,0
A017849,R08,R08-M02,9,9,0,6,1,0,0
A000255,R08,R08-M03,1,1,0,1,0,0,0
A000474,R08,R08-M03,2,2,0,1,0,0,0
A000551,R08,R08-M03,2,2,0,1,0,0,0
A000575,R08,R08-M03,2,2,0,0,0,0,0
A000589,R08,R08-M03,2,2,0,2,0,0,0
A001619,R08,R08-M03,5,5,0,5,2,0,0
A001781,R08,R08-M03,1,1,0,1,0,0,0
A001790,R08,R08-M03,5,5,0,2,2,0,0
A002072,R08,R08-M03,2,2,0,2,1,1,1
A002880,R08,R08-M03,1,1,0,0,0,0,0
A002924,R08,R08-M03,2,2,0,2,1,1,1
A002991,R08,R08-M03,4,4,0,3,0,0,0
A003283,R08,R08-M03,2,1,1,1,1,0,1
A003285,R08,R08-M03,4,4,0,2,0,0,1
A003524,R08,R08-M03,2,2,0,1,1,0,0
A003525,R08,R08-M03,3,3,0,2,1,0,0
A003574,R08,R08-M03,3,3,0,1,0,0,1
A003604,R08,R08-M03,2,2,0,2,2,0,0
A003665,R08,R08-M03,2,2,0,1,1,0,0
A003701,R08,R08-M03,5,5,0,5,2,0,0
A003767,R08,R08-M03,7,6,1,3,1,0,1
A003967,R08,R08-M03,2,2,0,1,0,0,0
A004255,R08,R08-M03,2,2,0,1,1,0,0
A004417,R08,R08-M03,2,2,0,2,0,0,0
A004529,R08,R08-M03,8,8,0,8,2,0,0
A004551,R08,R08-M03,9,9,0,6,2,1,1
A004610,R08,R08-M03,4,4,0,1,0,0,0
A004651,R08,R08-M03,4,4,0,3,1,0,0
A004819,R08,R08-M03,1,1,0,1,1,0,0
A005138,R08,R08-M03,4,3,1,3,2,0,1
A005208,R08,R08-M03,2,2,0,1,0,0,1
A005296,R08,R08-M03,2,2,0,2,1,0,0
A005401,R08,R08-M03,1,1,0,1,0,0,0
A005607,R08,R08-M03,5,5,0,5,3,0,0
A005805,R08,R08-M03,4,4,0,3,0,0,0
A005901,R08,R08-M03,2,2,0,1,0,0,0
A005987,R08,R08-M03,5,5,0,5,3,0,0
A006140,R08,R08-M03,1,1,0,1,0,0,0
A006321,R08,R08-M03,3,3,0,2,0,0,0
A006418,R08,R08-M03,2,2,0,2,1,0,0
A006430,R08,R08-M03,5,4,1,4,1,0,1
A006707,R08,R08-M03,6,6,0,6,1,1,1
A007021,R08,R08-M03,2,2,0,2,0,0,0
